databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	title	tags	emblem	color	strength	defense	blast	destiny	requiredPower	requiredColor	requiredEmblem	text	help	number
PowerUp_1sr107PE.JPG	Perfectly Executed	mmtcg/power-up/Mmtcg-PowerUp-PerfectlyExecuted.jpg	default	Event	Power Up	PowerUp	playerNDeck				Green				5		4x Green		Whenever your opponent loses an energy, you recharge an energy.	(Recharge an energy by placing a random card from your discard pile beneath your deck.)	1SR107
PowerUp_1sr108systemerror.jpg	System Error	mmtcg/power-up/Mmtcg-PowerUp-SystemError.jpg	default	Event	Power Up	PowerUp	playerNDeck				Blue				3	3	4x Blue		Burn 2 power. When you are about to lose energy during battle, your opponent loses that energy instead		1SR108
PowerUp_1sr109CountZap.jpg	Count Zap	mmtcg/power-up/Mmtcg-PowerUp-CountZap.jpg	default	Resource	Power Up	PowerUp	playerNDeck	Metal Head	NetOp	ElecMan	Green				5			1x ElecMan	Whenever you play another ElecMan card, you may recharge an energy.	(Recharge an energy by placing a random card from your discard pile beneath your deck.)	1SR109
PowerUp_1sr110dex.jpg	Dex	mmtcg/power-up/Mmtcg-PowerUp-Dex.jpg	default	Resource	Power Up	PowerUp	playerNDeck	Jokester	NetOp	GutsMan	Yellow				4	4		1x GutsMan	Whenever you play another GutsMan card, you may destroy a resource.		1SR110
PowerUp_1sr111Higsby.jpg	Higsby	mmtcg/power-up/Mmtcg-PowerUp-Higsby.jpg	default	Resource	Power Up	PowerUp	playerNDeck	Nerdy	NetOp	NumberMan	Red				3			1x NumberMan	Whenever you play another NumberMan card, you may place a card from your discard pile on top of your deck.		1SR111
PowerUp_1sr112Lan.jpg	Lan	mmtcg/power-up/Mmtcg-PowerUp-Lan.jpg	default	Resource	Power Up	PowerUp	playerNDeck	NetBattler	NetOp	MegaMan	Green				1	2		1x MegaMan	Whenever you play another MegaMan card, you may draw 2 cards.		1SR112
PowerUp_1sr113Maddy.JPG	Maddy	mmtcg/power-up/Mmtcg-PowerUp-Maddy.jpg	default	Resource	Power Up	PowerUp	playerNDeck	Trickster	NetOp	WackoMan	Green				3			1x WackoMan	Whenever you play another WackoMan card, you may make your opponent draws 2 cards.		1SR113
PowerUp_1sr114Maylu.jpg	Maylu	mmtcg/power-up/Mmtcg-PowerUp-Maylu.jpg	default	Resource	Power Up	PowerUp	playerNDeck	SweetHeart	NetOp	Roll	Yellow				5			1x Roll	Whenever you play another Roll card, you may look at the cards in your power gauge and replace them in any order.		1SR114
PowerUp_1sr115MrMatch.jpg	Mr. Match	mmtcg/power-up/Mmtcg-PowerUp-MrMatch.jpg	default	Resource	Power Up	PowerUp	playerNDeck	Red Hot	NetOp	TorchMan	Red				3			1x TorchMan	Whenever you play another TorchMan card, you may make your opponent lose an energy.		1SR115
PowerUp_1sr116yahoot.jpg	Yahoot	mmtcg/power-up/Mmtcg-PowerUp-Yahoot.jpg	default	Resource	Power Up	PowerUp	playerNDeck	Guru	NetOp	MagicMan	Blue				2			1x MagicMan	Whenever you play another MagicMan card, you may place a card from hand in your power gauge.		1SR116
PowerUp_1st101MM1.PNG	MegaMan	mmtcg/power-up/Mmtcg-PowerUp-MegaMan.png	default	NetNavi	Power Up	PowerUp	playerNNetNavi	NetWarrior		MegaMan		2	2	2							1St101
PowerUp_1st102Torchman.JPG	TorchMan	mmtcg/power-up/Mmtcg-PowerUp-TorchMan.jpg	default	NetNavi	Power Up	PowerUp	playerNNetNavi	HotHead		TorchMan		2	2	2							1St102
PowerUp_1st103fireitup.jpg	Fire it Up	mmtcg/power-up/Mmtcg-PowerUp-FireItUp.jpg	default	Resource	Power Up	PowerUp	playerNDeck				Red				2	3			SPEND: Lose 1 energy to add 3 to your blast destiny.		1St103
PowerUp_1st104richkid.jpg	Rich Kid	mmtcg/power-up/Mmtcg-PowerUp-RichKid.jpg	default	Resource	Power Up	PowerUp	playerNDeck				Green				2				SPEND: Burn a power to recharge 2 energy.		1St104
LevelUp_1T1.jpg	DarkCannon	mmtcg/level-up/Mmtcg-LevelUp-DarkCannon.jpg	default	BattleChip	Level Up	LevelUp	playerNDeck								5		3x Red		Spend 1 Level Up card. All cards revealed when you blast provide blast destiny.		1T1
LevelUp_1T2.jpg	All About Endurance	mmtcg/level-up/Mmtcg-LevelUp-AllAboutEndurance.jpg	default	Event	Level Up	LevelUp	playerNDeck				Green				5	3	2x Green		Spend 1 Level Up card. Discard 2 green cards to recharge 8 energy.	(Recharge an energy by placing a random card from your discard pile beneath your deck.)	1T2
LevelUp_1T3.png	Double Power	mmtcg/level-up/Mmtcg-LevelUp-DoublePower.png	default	Event	Level Up	LevelUp	playerNDeck				Yellow				4	3	1x Yellow		Spend 2 Level Up cards. Blast. This does not count against your blast limit.		1T3
LevelUp_1T4.jpg	Infamous Dr. Wily	mmtcg/level-up/Mmtcg-LevelUp-InfamousDrWily.jpg	default	Event	Level Up	LevelUp	playerNDeck				Blue				7		2x Blue		Spend 3 Level Up Cards. Discard a card to make your opponent discard his or her hand.		1T4
LevelUp_1T5.jpg	Pink Pixel Brat	mmtcg/level-up/Mmtcg-LevelUp-PinkPixelBrat.jpg	default	Event	Level Up	LevelUp	playerNDeck				Red				4	2	1x Red		Spend 2 Level Up cards. Make a NetNavi defense 0.		1T5
LevelUp_1T6.jpg	LEVEL UP!	mmtcg/level-up/Mmtcg-LevelUp-LEVELUP.jpg	default	Level Up!	Level Up	LevelUp	playerNDeck	MegaMan		MegaMan											1T6
LevelUp_1T7.jpg	LEVEL UP!	mmtcg/level-up/Mmtcg-LevelUp-LEVELUP-2.jpg	default	Level Up!	Level Up	LevelUp	playerNDeck	GutsMan		GutsMan											1T7
LevelUp_1T8.jpg	LEVEL UP!	mmtcg/level-up/Mmtcg-LevelUp-LEVELUP-3.jpg	default	Level Up!	Level Up	LevelUp	playerNDeck	Roll		Roll											1T8
PowerUp_1ur117counter1.jpg	Counter1	mmtcg/power-up/Mmtcg-PowerUp-Counter1.jpg	default	BattleChip	Power Up	PowerUp	playerNDeck								5	4			Discard 3 cards to make all of your cards destiny +5.		1UR117
PowerUp_1ur118jealousy.jpg	Jealousy	mmtcg/power-up/Mmtcg-PowerUp-Jealousy.jpg	default	BattleChip	Power Up	PowerUp	playerNDeck								5	5			Burn 4 power to make your NetNavi strength +10.		1UR118
PowerUp_1ur119.jpg	LifeAura	mmtcg/power-up/Mmtcg-PowerUp-LifeAura.jpg	default	BattleChip	Power Up	PowerUp	playerNDeck								5	5			Burn 5 power to make opponent discard his or her hand. Then you draw a card and recharge an energy for each card opponent discarded.		1UR119
PowerUp_1ur120mcannon.jpg	M-Cannon	mmtcg/power-up/Mmtcg-PowerUp-MCannon.jpg	default	BattleChip	Power Up	PowerUp	playerNDeck								3	5			Burn 5 power to make your NetNavi strength +3 for each resource in play.		1UR120
PowerUp_1ur121BTE.jpg	Best Throw Ever	mmtcg/power-up/Mmtcg-PowerUp-BestThrowEver.jpg	default	Event	Power Up	PowerUp	playerNDeck			NumberMan	Red				5	5		3x NumberMan	Lose 3 energy and note the total of their destinies. Add that amount to your blast destiny.		1UR121
PowerUp_1ur122busterblast.jpg	BusterBlast	mmtcg/power-up/Mmtcg-PowerUp-BusterBlast.jpg	default	Event	Power Up	PowerUp	playerNDeck			MegaMan	Green				7			3x MegaMan	Burn 1 power to draw 4 cards.		1UR122
PowerUp_1ur123feelthethump.jpg	Feel The Thump	mmtcg/power-up/Mmtcg-PowerUp-FeelTheThump.jpg	default	Event	Power Up	PowerUp	playerNDeck			GutsMan	Yellow				3			3x GutsMan	Spend 2 resources for no effect to destroy all of your opponent's resources and burn all of your opponent's power.		1UR123
PowerUp_1ur124FireFactory.jpg	Fire Factory	mmtcg/power-up/Mmtcg-PowerUp-FireFactory.jpg	default	Event	Power Up	PowerUp	playerNDeck			TorchMan	Red				5	5		3x TorchMan	Burn 3 power to make your opponent lose 12 energy.		1UR124
PowerUp_1ur125heartburn.jpg	HeartBurn	mmtcg/power-up/Mmtcg-PowerUp-HeartBurn.jpg	default	Event	Power Up	PowerUp	playerNDeck			WackoMan	Blue				5	5		3x WackoMan	Burn 2 power to make you opponent discard his or her hand and lose an energy for each card discarded.		1UR125
PowerUp_1ur126Shocker.jpg	Shocker	mmtcg/power-up/Mmtcg-PowerUp-Shocker.jpg	default	Event	Power Up	PowerUp	playerNDeck			ElecMan	Yellow				5	3		3x ElecMan	Burn 2 power to blast from your opponent's power gauge twice. This does not count against your blast limit.		1UR126
PowerUp_1ur127underestimated.jpg	Underestimated	mmtcg/power-up/Mmtcg-PowerUp-Underestimated.jpg	default	Event	Power Up	PowerUp	playerNDeck			Roll	Blue				5	3		3x Roll	Burn 3 power. Whenever you are about to lose an energy, you may recharge an energy instead. You may do this 5 times.		1UR127
PowerUp_1ur128wom.jpg	Wheel of Magic	mmtcg/power-up/Mmtcg-PowerUp-WheelOfMagic.jpg	default	Event	Power Up	PowerUp	playerNDeck			MagicMan	Green				7			3x MagicMan	Burn 2 power to take any 2 cards from your deck into hand. Shuffle your deck.		1UR128
Promo_2-1AO.jpg	Attentive Opponent	mmtcg/promo/Mmtcg-Promo-AttentiveOpponent.jpg	default	Resource	Promo	Promo	playerNDeck				Green				3	4			SPEND: Discard 4 cards. For each card of a different destiny you discard, each player draws a card and you recharge an energy.		2*1
Promo_2-2dosido.jpg	Do-Si-Do	mmtcg/promo/Mmtcg-Promo-DoSiDo.jpg	default	Resource	Promo	Promo	playerNDeck				Yellow				3	4			SPEND: Discard 4 cards. For each card of a different destiny you discard, burn an opponent's power and power up.		2*2
GrandPrix_2c1airman.jpg	AirMan	mmtcg/grand-prix/Mmtcg-GrandPrix-AirMan.jpg	default	NetNavi	Grand Prix	GrandPrix	playerNNetNavi	Ready to Blow		AirMan		1	2	3					Whenever you play a BattleChip, you may return up to 2 resources to their owners' hands.		2C1
Promo_S7.gif	MegaMan	mmtcg/promo/Mmtcg-Promo-MegaMan.gif	default	NetNavi	Promo	Promo	playerNNetNavi	NetCity Defender		MegaMan		2	2	4					Whenever you play a BattleChip, you may burn an opponent's power.		2C1
GrandPrix_2c10holypanel.JPG	HolyPanel	mmtcg/grand-prix/Mmtcg-GrandPrix-HolyPanel.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								2	3			Whenever you spend a resource, you may recharge an energy.		2C10
GrandPrix_2c11MR1.JPG	MokoRush1	mmtcg/grand-prix/Mmtcg-GrandPrix-MokoRush1.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								3		1x Red		Whenever your opponent blasts, you may make your NetNavi defense +3.		2C11
GrandPrix_2c12Vulcan2.jpg	Vulcan2	mmtcg/grand-prix/Mmtcg-GrandPrix-Vulcan2.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								1	3			Make your NetNavi strength +3.		2C12
GrandPrix_2c13ww1.jpg	WhiteWeb1	mmtcg/grand-prix/Mmtcg-GrandPrix-WhiteWeb1.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								3	2			Your opponent cannot recharge energy.		2C13
GrandPrix_2c14chipjunkie.jpg	Chip Junkie	mmtcg/grand-prix/Mmtcg-GrandPrix-ChipJunkie.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Red				5		1x Red		Reveal a random card from your discard pile. If it is a BattleChip, you may play it. This does not count against your BattleChip limit.		2C14
GrandPrix_2c15choosecarefully.jpg	Choose Carefully	mmtcg/grand-prix/Mmtcg-GrandPrix-ChooseCarefully.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Green				5		1x Green		Name a card type. Lose energy one card at a time until you lose a card of that type. Take that card into hand.		2C15
GrandPrix_2c16CountingDown.jpg	Counting Down	mmtcg/grand-prix/Mmtcg-GrandPrix-CountingDown.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Yellow				5		1x Yellow		Look at the cards in your power gauge and replace them in any order.		2C16
GrandPrix_2c17lac.jpg	Loud and Clear	mmtcg/grand-prix/Mmtcg-GrandPrix-LoudAndClear.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Blue				5		1x Blue		Opponent discards down to 3 cards.		2C17
GrandPrix_2c18airhead.JPG	Air Head	mmtcg/grand-prix/Mmtcg-GrandPrix-AirHead.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			AirMan	Blue				2			1x AirMan	SPEND: Place a card from hand on top of your deck to make a NetNavi +2 until end of next turn.		2C18
GrandPrix_2c19bitten.jpg	Bitten	mmtcg/grand-prix/Mmtcg-GrandPrix-Bitten.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Blue				3	2			SPEND: Discard a card with your NetNavi's emblem to place 2 cards from hand in your power gauge.		2C19
GrandPrix_2c2Iceman.JPG	IceMan	mmtcg/grand-prix/Mmtcg-GrandPrix-IceMan.jpg	default	NetNavi	Grand Prix	GrandPrix	playerNNetNavi	Deceptively Cool		IceMan		1	3	4					Whenever you play a resource, you may make your opponent play a card from hand in his or her power gauge.		2C2
GrandPrix_2c20ChargeForward.jpg	Charge Forward	mmtcg/grand-prix/Mmtcg-GrandPrix-ChargeForward.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Yellow				3				SPEND: Discard a yellow card to place a card from your discard pile into your power gauge.		2C20
GrandPrix_2c21CEO.jpg	Clean 'Em Out	mmtcg/grand-prix/Mmtcg-GrandPrix-CleanEmOut.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Red				1				SPEND: Discard a red card to make your NetNavi defense +3.		2C21
GrandPrix_2c22doggeddeterm.jpg	Dogged Determination	mmtcg/grand-prix/Mmtcg-GrandPrix-DoggedDetermination.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Blue				1				SPEND: Discard a blue card to cancel a BattleChip.		2C22
GrandPrix_2c23gaia.jpg	Gaia	mmtcg/grand-prix/Mmtcg-GrandPrix-Gaia.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck		Virus		Blue				4	4			SPEND: Burn a power to prevent your opponent from playing events and BattleChips.		2C23
GrandPrix_2c24gloomer.jpg	Gloomer	mmtcg/grand-prix/Mmtcg-GrandPrix-Gloomer.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck		Virus		Green				3	3			SPEND: Make your opponent take a card from his or her discard pile into hand to draw 2 cards.		2C24
GrandPrix_2c25guidance.jpg	Guidance	mmtcg/grand-prix/Mmtcg-GrandPrix-Guidance.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			MegaMan	Blue				4			1x MegaMan	SPEND: Place a blue card from hand in your power gauge. Place this card in your power gauge.		2C25
GrandPrix_2c26HTF.jpg	Head to Fist	mmtcg/grand-prix/Mmtcg-GrandPrix-HeadToFist.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			SnakeMan	Red				2			1x SnakeMan	SPEND: Discard a card and note its destiny. Add that amount to your blast destiny.		2C26
GrandPrix_2c27headstrong.jpg	Headstrong NetNavi	mmtcg/grand-prix/Mmtcg-GrandPrix-HeadstrongNetNavi.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Blue				1	3			SPEND: Discard 2 cards to reduce a NetNavi's strength to 0.		2C27
GrandPrix_2c28hotice.jpg	Hot Ice	mmtcg/grand-prix/Mmtcg-GrandPrix-HotIce.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			IceMan	Yellow				3	4		1x IceMan	SPEND: Place a resource in its owner's power gauge.		2C28
GrandPrix_2c29itselectric.jpg	It's Electric	mmtcg/grand-prix/Mmtcg-GrandPrix-ItsElectric.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Yellow				1	2			SPEND: Discard 2 cards to burn 3 of an opponent's power.		2C29
GrandPrix_2c3megaman2.JPG	MegaMan	mmtcg/grand-prix/Mmtcg-GrandPrix-MegaMan.jpg	default	NetNavi	Grand Prix	GrandPrix	playerNNetNavi	BattleMaster		MegaMan		2	3	4							2C3
GrandPrix_2c30kilby.jpg	Kilby	mmtcg/grand-prix/Mmtcg-GrandPrix-Kilby.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck		Virus		Green				4	4			SPEND: Make your opponent take a card from his or her discard pile into hand to recharge 3 energy.		2C30
GrandPrix_2c31mettaur.jpg	Mettaur	mmtcg/grand-prix/Mmtcg-GrandPrix-Mettaur.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck		Virus		Yellow				4	4			SPEND: Lose 3 energy to burn an opponent's power.		2C31
GrandPrix_2c32MTC.jpg	More to Come	mmtcg/grand-prix/Mmtcg-GrandPrix-MoreToCome.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			SnakeMan	Green				3			1x SnakeMan	SPEND: Discard a card an note its destiny. Take a card of that destiny into hand from your discard pile.		2C32
GrandPrix_2c33peace.jpg	Peace	mmtcg/grand-prix/Mmtcg-GrandPrix-Peace.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Blue				2				SPEND: Lose 2 energy to make a NetNavi blast +2 until end of next turn.		2C33
GrandPrix_2c34PR.jpg	Permanent Results	mmtcg/grand-prix/Mmtcg-GrandPrix-PermanentResults.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			PharaohMan	Red				2	2		1x PharaohMan	SPEND: Burn a power to make your opponent lose 3 energy.		2C34
GrandPrix_2c35playinghooky.JPG	Playing Hooky	mmtcg/grand-prix/Mmtcg-GrandPrix-PlayingHooky.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Green				3	2			SPEND: Discard 2 cards to take a card into hand from your deck. Shuffle your deck.		2C35
GrandPrix_2c36Playtime.jpg	Playtime	mmtcg/grand-prix/Mmtcg-GrandPrix-Playtime.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Green				3				SPEND: Discard a green card to draw 2 cards.		2C36
GrandPrix_2c37RTT.jpg	Raise the Temp	mmtcg/grand-prix/Mmtcg-GrandPrix-RaiseTheTemp.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Red				1	2			SPEND: Place a card from your discard pile on top of your deck.		2C37
GrandPrix_2c38readyaim.JPG	Ready, Aim,�Ķ	mmtcg/grand-prix/Mmtcg-GrandPrix-ReadyAim.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Yellow				2	2			SPEND: Discard a card with your NetNavi's emblem to burn 2 of an opponent's power.		2C38
GrandPrix_2c39Rollofthunder.jpg	Roll of Thunder	mmtcg/grand-prix/Mmtcg-GrandPrix-RollOfThunder.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Yellow				3	3			SPEND: Discard a card to blast. This does not count against your blast limit.		2C39
GrandPrix_2c4snakeman.jpg	SnakeMan	mmtcg/grand-prix/Mmtcg-GrandPrix-SnakeMan.jpg	default	NetNavi	Grand Prix	GrandPrix	playerNNetNavi	Sly Bandit		SnakeMan		1	3	2							2C4
GrandPrix_2c40rush.jpg	Rush	mmtcg/grand-prix/Mmtcg-GrandPrix-Rush.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck	Roll Over	Ally		Green				3	3			SPEND: Place all viruses in play beneath their owners' decks.		2C40
GrandPrix_2c41shrimpy.jpg	Shrimpy2	mmtcg/grand-prix/Mmtcg-GrandPrix-Shrimpy2.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck		Virus		Blue				2	3			SPEND: Burn a power to add your NetNavi's defense to your blast destiny.		2C41
GrandPrix_2c42Silly.JPG	Silly	mmtcg/grand-prix/Mmtcg-GrandPrix-Silly.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck		Virus		Yellow				4	5			SPEND: Lose 3 energy to destroy an opponent's resource.		2C42
GrandPrix_2c43snowedin.jpg	Snowed In	mmtcg/grand-prix/Mmtcg-GrandPrix-SnowedIn.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			IceMan	Green				1			1x IceMan	SPEND: Lose an energy to draw 2 cards.		2C43
GrandPrix_2c44spikey.jpg	Spikey	mmtcg/grand-prix/Mmtcg-GrandPrix-Spikey.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck		Virus		Red				1				SPEND: Discard a card to play a BattleChip. This does not count against your BattleChip limit.		2C44
GrandPrix_2c45spincycle.jpg	Spin Cycle	mmtcg/grand-prix/Mmtcg-GrandPrix-SpinCycle.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			AirMan	Green				3			1x AirMan	SPEND: Place a card from your power gauge on top of your deck to recharge 2 energy.		2C45
GrandPrix_2c46TS.jpg	Talking Smack	mmtcg/grand-prix/Mmtcg-GrandPrix-TalkingSmack.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			ProtoMan	Blue				3			1x ProtoMan	SPEND: Make your ProtoMan blast -1.		2C46
GrandPrix_2c47theway.jpg	The Way	mmtcg/grand-prix/Mmtcg-GrandPrix-TheWay.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Green				2				SPEND: Discard a card with your NetNavi's emblem to recharge 3 energy.		2C47
GrandPrix_2c48ToA.jpg	Thrill of Anticipation	mmtcg/grand-prix/Mmtcg-GrandPrix-ThrillOfAnticipation.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck			MegaMan	Yellow				2			1x MegaMan	SPEND: Discard a yellow card to burn an opponent's power and power up.		2C48
GrandPrix_2c49vulgear.jpg	VulGear	mmtcg/grand-prix/Mmtcg-GrandPrix-VulGear.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck		Virus		Red				3				SPEND: Discard a card to add 2 to your blast destiny.		2C49
GrandPrix_2c5boomer1.jpg	Boomer1	mmtcg/grand-prix/Mmtcg-GrandPrix-Boomer1.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								1		1x Yellow		Make your NetNavi strength +3.		2C5
GrandPrix_2c50weepers.jpg	Weepers	mmtcg/grand-prix/Mmtcg-GrandPrix-Weepers.jpg	default	Resource	Grand Prix	GrandPrix	playerNDeck				Red				2	3			SPEND: Reveal the top card of your deck. You may play it, even if it is a resource.		2C50
GrandPrix_2c6fstgauge.jpg	FastGauge	mmtcg/grand-prix/Mmtcg-GrandPrix-FastGauge.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								1	2	2x Green		Whenever you lose an energy, you may draw a card.		2C6
GrandPrix_2c7grabrev.jpg	GrabRevenge	mmtcg/grand-prix/Mmtcg-GrandPrix-GrabRevenge.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								4		1x Blue		Whenever you play an event, you may return a resource to its owner's hand.		2C7
GrandPrix_2c8guard2.jpg	Guard2	mmtcg/grand-prix/Mmtcg-GrandPrix-Guard2.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								4	3			Discard a blue card to make your NetNavi defense +4.		2C8
GrandPrix_2c9hicannon.jpg	HiCannon	mmtcg/grand-prix/Mmtcg-GrandPrix-HiCannon.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								4	3			Burn a power to make your NetNavi strength +1 for each resource in play.		2C9
Promo_2p1protoman2.jpg	ProtoMan	mmtcg/promo/Mmtcg-Promo-ProtoMan.jpg	default	NetNavi	Promo	Promo	playerNNetNavi	Unbeatabale		ProtoMan		3	2	5					Whenever you play a BattleChip, you may add 2 to your blast destiny.		2P1
Promo_2p2maysaSS.jpg	Maysa	mmtcg/promo/Mmtcg-Promo-Maysa.jpg	default	Resource	Promo	Promo	playerNDeck	Staunch Supporter			Blue				3	4			You may have an additional resource in play. SPEND: Place any number of your resources in play (including this one) in your power gauge.		2P2
Promo_2p3drhikari.jpg	Dr. Hikari	mmtcg/promo/Mmtcg-Promo-DrHikari.jpg	default	Resource	Promo	Promo	playerNDeck	Paternal Hero			Red				4	4			SPEND: Reveal all cards in your power gauge. You may play one, even if it is a resource.		2P3
Promo_2p4letsjam.jpg	Let's Jam	mmtcg/promo/Mmtcg-Promo-LetsJam.jpg	default	Resource	Promo	Promo	playerNDeck				Green				1	3			SPEND: Burn 2 power to draw 5 cards.		2P4
Promo_2p5flatter.jpg	Flatter Yourself	mmtcg/promo/Mmtcg-Promo-FlatterYourself.jpg	default	Resource	Promo	Promo	playerNDeck				Red				1	2			SPEND: Discard a card with your NetNavi's emblem to add 4 to your blast destiny.		2P5
GrandPrix_2r51Anubis.jpg	Anubis	mmtcg/grand-prix/Mmtcg-GrandPrix-Anubis.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck			PharaohMan					3	3	2x Yellow	1x PharaohMan	Discard a PharaohMan card to make your PharaohMan strength +2 for each resource in play.		2R51
GrandPrix_2r52blizzard.jpg	Blizzard	mmtcg/grand-prix/Mmtcg-GrandPrix-Blizzard.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck			IceMan					7		2x Yellow	1x IceMan	Discard an IceMan card to make your IceMan strength +2 for each card in your opponent's power gauge.		2R52
GrandPrix_2r53CustSword.jpg	CustomSword	mmtcg/grand-prix/Mmtcg-GrandPrix-CustomSword.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck			ProtoMan					3	3	2x Blue	1x ProtoMan	Discard a ProtoMan card to double your ProtoMan's strength.		2R53
GrandPrix_2r54Magnum.jpg	Magnum	mmtcg/grand-prix/Mmtcg-GrandPrix-Magnum.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck								3	4	1x Red		Discard 2 cards and note their destinies. Add their total value to your NetNavi's strength.		2R54
GrandPrix_2r55NeoVari.jpg	NeoVariable	mmtcg/grand-prix/Mmtcg-GrandPrix-NeoVariable.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck			MegaMan					3		2x Yellow	1x MegaMan	Discard a MegaMan card and burn 2 powernote the higher destiny. Add that amount to MegaMan's strength twice.		2R55
GrandPrix_2r56snake.jpg	Snake	mmtcg/grand-prix/Mmtcg-GrandPrix-Snake.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck			SnakeMan					5		2x Green	1x SnakeMan	Discard a SnakeMan card to make your SnakeMan defense +3 for each card in hand.		2R56
GrandPrix_2r57wind.jpg	Wind	mmtcg/grand-prix/Mmtcg-GrandPrix-Wind.jpg	default	BattleChip	Grand Prix	GrandPrix	playerNDeck			AirMan					5		2x Blue	1x AirMan	Discard an AirMan card to make your AirMan blast -1 and strength +6.		2R57
GrandPrix_2r58AAC.jpg	Always a Competition	mmtcg/grand-prix/Mmtcg-GrandPrix-AlwaysACompetition.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Yellow				3		2x Yellow		Spend a yellow resource for no effect to power up 4 times.		2R58
GrandPrix_2r59burned.jpg	Burner	mmtcg/grand-prix/Mmtcg-GrandPrix-Burner.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Red				2		2x Red		Make your opponent lose an energy for each resource in play.		2R59
GrandPrix_2r60CoV.jpg	Construct a Victory	mmtcg/grand-prix/Mmtcg-GrandPrix-ConstructAVictory.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Green				5		2x Green		Spend a green resource for no effect to draw a card for each card in your opponent's hand.		2R60
GrandPrix_2r61enlightenment.JPG	Enlightenment	mmtcg/grand-prix/Mmtcg-GrandPrix-Enlightenment.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Green				2		2x Green		Choose any cards from your hand, power gauge and resources in play and place them beneath your deck.		2R61
GrandPrix_2r62FriendlyRivals.jpg	Friendly Rivals	mmtcg/grand-prix/Mmtcg-GrandPrix-FriendlyRivals.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck			IceMan	Green				1			1x IceMan	Opponent places each card in his or her power gauge beneath his or her deck.		2R62
GrandPrix_2r63GraveProblem.jpg	Grave Problem	mmtcg/grand-prix/Mmtcg-GrandPrix-GraveProblem.jpg	default	Event	Grand Prix	GrandPrix	playerNDeck				Blue				1		2x Blue		Opponent takes all cards in his or her power gauge into hand.		2R63
