databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId
Premiere_Leizak_D'zir.jpg	Leizak D'zir	rifts-ccg/premiere/RiftsCcg-Premiere-LeizakDzir.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Ley_Line_Nexus.jpg	Ley Line Nexus	rifts-ccg/premiere/RiftsCcg-Premiere-LeyLineNexus.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Ley_Line_Storm.jpg	Ley Line Storm	rifts-ccg/premiere/RiftsCcg-Premiere-LeyLineStorm.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Ley_Line_Walkers.jpg	Ley Line Walkers	rifts-ccg/premiere/RiftsCcg-Premiere-LeyLineWalkers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Liberte,_Fraternite.jpg	Liberté, Fraternité	rifts-ccg/premiere/RiftsCcg-Premiere-LibertFraternit.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Liberty_Reserve_Cyborgs.jpg	Liberty Reserve Cyborgs	rifts-ccg/premiere/RiftsCcg-Premiere-LibertyReserveCyborgs.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Liberty_Reserve_Juicers.jpg	Liberty Reserve Juicers	rifts-ccg/premiere/RiftsCcg-Premiere-LibertyReserveJuicers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Lockdown.jpg	Lockdown	rifts-ccg/premiere/RiftsCcg-Premiere-Lockdown.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Loot_and_Pillage.jpg	Loot and Pillage	rifts-ccg/premiere/RiftsCcg-Premiere-LootAndPillage.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Lord_Magi.jpg	Lord Magi	rifts-ccg/premiere/RiftsCcg-Premiere-LordMagi.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Los_Alamo.jpg	Los Alamo	rifts-ccg/premiere/RiftsCcg-Premiere-LosAlamo.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_M.R._Hummel's_Hammerheads.jpg	M.R. Hummel's Hammerheads	rifts-ccg/premiere/RiftsCcg-Premiere-MRHummelsHammerheads.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Magestar.jpg	Magestar	rifts-ccg/premiere/RiftsCcg-Premiere-Magestar.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Major_Perrin.jpg	Major Perrin	rifts-ccg/premiere/RiftsCcg-Premiere-MajorPerrin.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Man-Eagles.jpg	Man-Eagles	rifts-ccg/premiere/RiftsCcg-Premiere-ManEagles.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Mankind's_Salvation.jpg	Mankind's Salvation	rifts-ccg/premiere/RiftsCcg-Premiere-MankindsSalvation.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Manslayer_Daemonix.jpg	Manslayer Daemonix	rifts-ccg/premiere/RiftsCcg-Premiere-ManslayerDaemonix.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Mark_V_Armored_Personnel_Carrier.jpg	Mark V Armored Personnel Carrier	rifts-ccg/premiere/RiftsCcg-Premiere-MarkVArmoredPersonnelCarrier.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Mechanized_Platoon.jpg	Mechanized Platoon	rifts-ccg/premiere/RiftsCcg-Premiere-MechanizedPlatoon.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Mechanized_Recon_Squad.jpg	Mechanized Recon Squad	rifts-ccg/premiere/RiftsCcg-Premiere-MechanizedReconSquad.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Mega-Juicers.jpg	Mega-Juicers	rifts-ccg/premiere/RiftsCcg-Premiere-MegaJuicers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Mental_Discipline.jpg	Mental Discipline	rifts-ccg/premiere/RiftsCcg-Premiere-MentalDiscipline.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Merchant_Marine.jpg	Merchant Marine	rifts-ccg/premiere/RiftsCcg-Premiere-MerchantMarine.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Mind_Melters.jpg	Mind Melters	rifts-ccg/premiere/RiftsCcg-Premiere-MindMelters.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Missile_Salvo.jpg	Missile Salvo	rifts-ccg/premiere/RiftsCcg-Premiere-MissileSalvo.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Mobile_Defense.jpg	Mobile Defense	rifts-ccg/premiere/RiftsCcg-Premiere-MobileDefense.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Mongoth.jpg	Mongoth	rifts-ccg/premiere/RiftsCcg-Premiere-Mongoth.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Monst-Rexes.jpg	Monst-Rexes	rifts-ccg/premiere/RiftsCcg-Premiere-MonstRexes.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Montreal.jpg	Montreal	rifts-ccg/premiere/RiftsCcg-Premiere-Montreal.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Mornn.jpg	Mornn	rifts-ccg/premiere/RiftsCcg-Premiere-Mornn.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Multiply_and_Conquer.jpg	Multiply and Conquer	rifts-ccg/premiere/RiftsCcg-Premiere-MultiplyAndConquer.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Murder_Wraiths.jpg	Murder Wraiths	rifts-ccg/premiere/RiftsCcg-Premiere-MurderWraiths.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Mystic_Knights.jpg	Mystic Knights	rifts-ccg/premiere/RiftsCcg-Premiere-MysticKnights.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Naval_Superiority.jpg	Naval Superiority	rifts-ccg/premiere/RiftsCcg-Premiere-NavalSuperiority.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Neuron_Beasts.jpg	Neuron Beasts	rifts-ccg/premiere/RiftsCcg-Premiere-NeuronBeasts.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_New_Lazlo.jpg	New Lazlo	rifts-ccg/premiere/RiftsCcg-Premiere-NewLazlo.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_New_Technologies.jpg	New Technologies	rifts-ccg/premiere/RiftsCcg-Premiere-NewTechnologies.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_NG-V7_Hunter_Mobile_Guns.jpg	NG-V7 Hunter Mobile Guns	rifts-ccg/premiere/RiftsCcg-Premiere-NGV7HunterMobileGuns.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Nikiden_Shodai.jpg	Nikiden Shodai	rifts-ccg/premiere/RiftsCcg-Premiere-NikidenShodai.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Nine_Rings_of_Elder.jpg	Nine Rings of Elder	rifts-ccg/premiere/RiftsCcg-Premiere-NineRingsOfElder.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Old_Bones.jpg	Old Bones	rifts-ccg/premiere/RiftsCcg-Premiere-OldBones.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_On_Full_Alert.jpg	On Full Alert	rifts-ccg/premiere/RiftsCcg-Premiere-OnFullAlert.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Orpheus.jpg	Orpheus	rifts-ccg/premiere/RiftsCcg-Premiere-Orpheus.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Pack_Up_and_Move_Out.jpg	Pack Up and Move Out	rifts-ccg/premiere/RiftsCcg-Premiere-PackUpAndMoveOut.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Peace_and_Harmony.jpg	Peace and Harmony	rifts-ccg/premiere/RiftsCcg-Premiere-PeaceAndHarmony.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Pecos_Empire.jpg	Pecos Empire	rifts-ccg/premiere/RiftsCcg-Premiere-PecosEmpire.jpg	default	Nation Card	Premiere	Premiere	playerNNation
Premiere_Plato.jpg	Plato	rifts-ccg/premiere/RiftsCcg-Premiere-Plato.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Poor_Yorick.jpg	Poor Yorick	rifts-ccg/premiere/RiftsCcg-Premiere-PoorYorick.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Power_Blast.jpg	Power Blast	rifts-ccg/premiere/RiftsCcg-Premiere-PowerBlast.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Pre-Rifts_Industrial_Complex.jpg	Pre-Rifts Industrial Complex	rifts-ccg/premiere/RiftsCcg-Premiere-PreRiftsIndustrialComplex.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Press_the_Attack.jpg	Press the Attack	rifts-ccg/premiere/RiftsCcg-Premiere-PressTheAttack.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Prime_Minister_James_Lorne.jpg	Prime Minister James Lorne	rifts-ccg/premiere/RiftsCcg-Premiere-PrimeMinisterJamesLorne.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Psi_Battallion.jpg	Psi Battallion	rifts-ccg/premiere/RiftsCcg-Premiere-PsiBattallion.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Psi-Stalkers.jpg	Psi-Stalkers	rifts-ccg/premiere/RiftsCcg-Premiere-PsiStalkers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Quebecois_Infantry.jpg	Quebecois Infantry	rifts-ccg/premiere/RiftsCcg-Premiere-QuebecoisInfantry.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Rag'tar_Batrick.jpg	Rag'tar Batrick	rifts-ccg/premiere/RiftsCcg-Premiere-RagtarBatrick.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Rapid_Deployment_Company.jpg	Rapid Deployment Company	rifts-ccg/premiere/RiftsCcg-Premiere-RapidDeploymentCompany.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Rebuild.jpg	Rebuild	rifts-ccg/premiere/RiftsCcg-Premiere-Rebuild.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Regroup.jpg	Regroup	rifts-ccg/premiere/RiftsCcg-Premiere-Regroup.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Renegade_Dog_Boys.jpg	Renegade Dog Boys	rifts-ccg/premiere/RiftsCcg-Premiere-RenegadeDogBoys.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Reprogramming.jpg	Reprogramming	rifts-ccg/premiere/RiftsCcg-Premiere-Reprogramming.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Rise_From_Chaos.jpg	Rise From Chaos	rifts-ccg/premiere/RiftsCcg-Premiere-RiseFromChaos.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Rolla-Morden_Hive.jpg	Rolla-Morden Hive	rifts-ccg/premiere/RiftsCcg-Premiere-RollaMordenHive.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Rolla-Morden_Xiticix.jpg	Rolla-Morden Xiticix	rifts-ccg/premiere/RiftsCcg-Premiere-RollaMordenXiticix.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_SAMAS_Squadron.jpg	SAMAS Squadron	rifts-ccg/premiere/RiftsCcg-Premiere-SAMASSquadron.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Sea_Viper_Iron_Juggernauts.jpg	Sea Viper Iron Juggernauts	rifts-ccg/premiere/RiftsCcg-Premiere-SeaViperIronJuggernauts.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Shemarrian_Warriors.jpg	Shemarrian Warriors	rifts-ccg/premiere/RiftsCcg-Premiere-ShemarrianWarriors.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Shifters.jpg	Shifters	rifts-ccg/premiere/RiftsCcg-Premiere-Shifters.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Simvan_Monster_Riders.jpg	Simvan Monster Riders	rifts-ccg/premiere/RiftsCcg-Premiere-SimvanMonsterRiders.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Sir_Tristram.jpg	Sir Tristram	rifts-ccg/premiere/RiftsCcg-Premiere-SirTristram.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Sir_Winslow_Thorpe.jpg	Sir Winslow Thorpe	rifts-ccg/premiere/RiftsCcg-Premiere-SirWinslowThorpe.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Skelebot_Platoon.jpg	Skelebot Platoon	rifts-ccg/premiere/RiftsCcg-Premiere-SkelebotPlatoon.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Sky_Cycles.jpg	Sky Cycles	rifts-ccg/premiere/RiftsCcg-Premiere-SkyCycles.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Slice_and_Dice.jpg	Slice and Dice	rifts-ccg/premiere/RiftsCcg-Premiere-SliceAndDice.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Sorcerers'_Revenge.jpg	Sorcerers' Revenge	rifts-ccg/premiere/RiftsCcg-Premiere-SorcerersRevenge.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Special_Projects.jpg	Special Projects	rifts-ccg/premiere/RiftsCcg-Premiere-SpecialProjects.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Spider-Skull_Walkers.jpg	Spider-Skull Walkers	rifts-ccg/premiere/RiftsCcg-Premiere-SpiderSkullWalkers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Spiny_Ravagers.jpg	Spiny Ravagers	rifts-ccg/premiere/RiftsCcg-Premiere-SpinyRavagers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Stolen_Battle_Plans.jpg	Stolen Battle Plans	rifts-ccg/premiere/RiftsCcg-Premiere-StolenBattlePlans.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Stormspire.jpg	Stormspire	rifts-ccg/premiere/RiftsCcg-Premiere-Stormspire.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Strategic_Withdrawal.jpg	Strategic Withdrawal	rifts-ccg/premiere/RiftsCcg-Premiere-StrategicWithdrawal.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Stray_From_the_Pack.jpg	Stray From the Pack	rifts-ccg/premiere/RiftsCcg-Premiere-StrayFromThePack.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Sundance.jpg	Sundance	rifts-ccg/premiere/RiftsCcg-Premiere-Sundance.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Sunset_Angel.jpg	Sunset Angel	rifts-ccg/premiere/RiftsCcg-Premiere-SunsetAngel.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Super_SAMAS_Squadron.jpg	Super SAMAS Squadron	rifts-ccg/premiere/RiftsCcg-Premiere-SuperSAMASSquadron.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Suppression_Fire.jpg	Suppression Fire	rifts-ccg/premiere/RiftsCcg-Premiere-SuppressionFire.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Tactical_Nuke.jpg	Tactical Nuke	rifts-ccg/premiere/RiftsCcg-Premiere-TacticalNuke.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Take_Point.jpg	Take Point	rifts-ccg/premiere/RiftsCcg-Premiere-TakePoint.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Tarantula_Glitter_Boys.jpg	Tarantula Glitter Boys	rifts-ccg/premiere/RiftsCcg-Premiere-TarantulaGlitterBoys.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Tazoro_Zain,_Mystic_Knight.jpg	Tazoro Zain, Mystic Knight	rifts-ccg/premiere/RiftsCcg-Premiere-TazoroZainMysticKnight.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Tech_Upgrade.jpg	Tech Upgrade	rifts-ccg/premiere/RiftsCcg-Premiere-TechUpgrade.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Techno-Wizard_Desperados.jpg	Techno-Wizard Desperados	rifts-ccg/premiere/RiftsCcg-Premiere-TechnoWizardDesperados.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Techno-Wizard_Smiths.jpg	Techno-Wizard Smiths	rifts-ccg/premiere/RiftsCcg-Premiere-TechnoWizardSmiths.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Technological_Supremacy.jpg	Technological Supremacy	rifts-ccg/premiere/RiftsCcg-Premiere-TechnologicalSupremacy.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Telemechanics.jpg	Telemechanics	rifts-ccg/premiere/RiftsCcg-Premiere-Telemechanics.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Terror_Troopers.jpg	Terror Troopers	rifts-ccg/premiere/RiftsCcg-Premiere-TerrorTroopers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_The_Book_of_Ten.jpg	The Book of Ten	rifts-ccg/premiere/RiftsCcg-Premiere-TheBookOfTen.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_The_Diamond_Alliance.jpg	The Diamond Alliance	rifts-ccg/premiere/RiftsCcg-Premiere-TheDiamondAlliance.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_The_Great_Purple_Mage.jpg	The Great Purple Mage	rifts-ccg/premiere/RiftsCcg-Premiere-TheGreatPurpleMage.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_The_Grim_Reapers.jpg	The Grim Reapers	rifts-ccg/premiere/RiftsCcg-Premiere-TheGrimReapers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_The_Pact.jpg	The Pact	rifts-ccg/premiere/RiftsCcg-Premiere-ThePact.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_The_Pecos_Raiders.jpg	The Pecos Raiders	rifts-ccg/premiere/RiftsCcg-Premiere-ThePecosRaiders.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_The_Sabre_Warriors.jpg	The Sabre Warriors	rifts-ccg/premiere/RiftsCcg-Premiere-TheSabreWarriors.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Thirst_for_Battle.jpg	Thirst for Battle	rifts-ccg/premiere/RiftsCcg-Premiere-ThirstForBattle.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Thomm.jpg	Thomm	rifts-ccg/premiere/RiftsCcg-Premiere-Thomm.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Thornhead_Demons.jpg	Thornhead Demons	rifts-ccg/premiere/RiftsCcg-Premiere-ThornheadDemons.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Thundering_Iron_Juggernauts.jpg	Thundering Iron Juggernauts	rifts-ccg/premiere/RiftsCcg-Premiere-ThunderingIronJuggernauts.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Titan_Combat_Robots.jpg	Titan Combat Robots	rifts-ccg/premiere/RiftsCcg-Premiere-TitanCombatRobots.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Titan_Juicers.jpg	Titan Juicers	rifts-ccg/premiere/RiftsCcg-Premiere-TitanJuicers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Tokanii.jpg	Tokanii	rifts-ccg/premiere/RiftsCcg-Premiere-Tokanii.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Tolkeen.jpg	Tolkeen	rifts-ccg/premiere/RiftsCcg-Premiere-Tolkeen.jpg	default	Nation Card	Premiere	Premiere	playerNNation
Premiere_Total_War.jpg	Total War	rifts-ccg/premiere/RiftsCcg-Premiere-TotalWar.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Town_of_Solomon.jpg	Town of Solomon	rifts-ccg/premiere/RiftsCcg-Premiere-TownOfSolomon.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Upstart_Warlord.jpg	Upstart Warlord	rifts-ccg/premiere/RiftsCcg-Premiere-UpstartWarlord.jpg	default	Nation Card	Premiere	Premiere	playerNNation
Premiere_Urban_Decay.jpg	Urban Decay	rifts-ccg/premiere/RiftsCcg-Premiere-UrbanDecay.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Urban_Warfare.jpg	Urban Warfare	rifts-ccg/premiere/RiftsCcg-Premiere-UrbanWarfare.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Vanguard_Brawlers.jpg	Vanguard Brawlers	rifts-ccg/premiere/RiftsCcg-Premiere-VanguardBrawlers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Versatility.jpg	Versatility	rifts-ccg/premiere/RiftsCcg-Premiere-Versatility.jpg	default	Asset	Premiere	Premiere	playerNDeck
Premiere_Violator_SAMAS_Squadron.jpg	Violator SAMAS Squadron	rifts-ccg/premiere/RiftsCcg-Premiere-ViolatorSAMASSquadron.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Warhawk_Iron_Juggernauts.jpg	Warhawk Iron Juggernauts	rifts-ccg/premiere/RiftsCcg-Premiere-WarhawkIronJuggernauts.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Warlord_Don_Marco.jpg	Warlord Don Marco	rifts-ccg/premiere/RiftsCcg-Premiere-WarlordDonMarco.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Warlord_Uxluth.jpg	Warlord Uxluth	rifts-ccg/premiere/RiftsCcg-Premiere-WarlordUxluth.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Water_Elementals.jpg	Water Elementals	rifts-ccg/premiere/RiftsCcg-Premiere-WaterElementals.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Weapon_Burst.jpg	Weapon Burst	rifts-ccg/premiere/RiftsCcg-Premiere-WeaponBurst.jpg	default	Event	Premiere	Premiere	playerNDeck
Premiere_Wild_Psi-Stalkers.jpg	Wild Psi-Stalkers	rifts-ccg/premiere/RiftsCcg-Premiere-WildPsiStalkers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Winnipeg_Hive.jpg	Winnipeg Hive	rifts-ccg/premiere/RiftsCcg-Premiere-WinnipegHive.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Winnipeg_Xiticix.jpg	Winnipeg Xiticix	rifts-ccg/premiere/RiftsCcg-Premiere-WinnipegXiticix.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Witchlings.jpg	Witchlings	rifts-ccg/premiere/RiftsCcg-Premiere-Witchlings.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Xiticix.jpg	Xiticix	rifts-ccg/premiere/RiftsCcg-Premiere-Xiticix.jpg	default	Nation Card	Premiere	Premiere	playerNNation
Premiere_Xiticix_Elder_Queen.jpg	Xiticix Elder Queen	rifts-ccg/premiere/RiftsCcg-Premiere-XiticixElderQueen.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Xiticix_Killers.jpg	Xiticix Killers	rifts-ccg/premiere/RiftsCcg-Premiere-XiticixKillers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Xiticix_Nannies.jpg	Xiticix Nannies	rifts-ccg/premiere/RiftsCcg-Premiere-XiticixNannies.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Xiticix_Raiding_Swarm.jpg	Xiticix Raiding Swarm	rifts-ccg/premiere/RiftsCcg-Premiere-XiticixRaidingSwarm.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Xiticix_Super-Warriors.jpg	Xiticix Super-Warriors	rifts-ccg/premiere/RiftsCcg-Premiere-XiticixSuperWarriors.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Xiticix_Warriors.jpg	Xiticix Warriors	rifts-ccg/premiere/RiftsCcg-Premiere-XiticixWarriors.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Xiticix_Workers.jpg	Xiticix Workers	rifts-ccg/premiere/RiftsCcg-Premiere-XiticixWorkers.jpg	default	Field Unit	Premiere	Premiere	playerNDeck
Premiere_Xiticix_Young_Queens.jpg	Xiticix Young Queens	rifts-ccg/premiere/RiftsCcg-Premiere-XiticixYoungQueens.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
Premiere_Zimchex.jpg	Zimchex	rifts-ccg/premiere/RiftsCcg-Premiere-Zimchex.jpg	default	Base Unit	Premiere	Premiere	playerNDeck
