databaseId	name	imageUrl	cardBack	type	allowedPaths	attack	attackingFactions	buckler	cardNumber	defendingFactions	defense	faction	leadershipAttack	leadershipDefense	pathCombat	pathNumber	playerName	set	skull	text	victoryPoints	wielders
3333551c-b95e-46f1-a882-8197fb40e556	A Giant Among the Swertings	war-of-the-ring-card-game/ats-fire-and-swords/WarOfTheRingCardGame-AtSFireAndSwords-AGiantAmongTheSwertings.jpg	Shadow Card	Character	7				179			Southron	1	1	1			AtS-Fire and Swords	1	When played, draw up to 7 cards, one at a time: play the first Southron army or Southron character drawn and then stop; cycle the unplayed cards.		
33c0a908-1248-4a75-98eb-dfa4bf63e856	Fangorn	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-Fangorn.jpg	Path 5	Path				1	32						1	5		Fire and Swords		Each Free Peoples player may take 1 random card from their cycle pile into hand. Add [pathCombat] to each Ent character on this path.	1	
33d42bb7-ec16-4e84-b97f-94ed5946b7fc	Horn of Gondor	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-HornOfGondor.jpg	Free Peoples Card	Item					123			Dúnedain					Aragorn	Fire and Swords		When played or moved to a path or battleground, you may forsake 2 cards and eliminate this card to add [attack] or [defense][LDdefense] or [pathCombat][pathCombat] to the wielder.		Boromir, Faramir
3502d6a2-3cbc-482a-8c81-8a2bbfa8b8ef	Threats and Promises	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-ThreatsAndPromises.jpg	Shadow Card	Event					72			Isengard					Isengard	Core		If Saruman is in reserve, activate or reactivate any Isengard battleground; then, you may move Saruman to that battleground (even if Saruman was played this round).		
35d4ad87-303e-4b22-9c14-866194e76be4	Rulebook 23	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook23.jpg	Rulebook	Rulebook					23									Core				
35f94c17-2d52-4982-8a69-cbe5acbf1677	FaS Rulebook 08	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-FaSRulebook08.jpg	FaS Rulebook	Rulebook					8									Fire and Swords				
360061e5-e271-4eb5-8044-190c37e1e2de	Morgul Vale	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-MorgulVale.jpg	Path 8	Path					23							8		Core		The Mordor player draws 5 cards, and from these may play up to 1 Nazgul character, and then cycles the rest.	2	
3746be1a-7909-4a8e-b069-814d291f6b5a	Bill the Pony	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-BillThePony.jpg	Free Peoples Card	Item				1	47			Northmen						Fire and Swords		Mount. If on a path 3, you may use your action to activate a random path 4; then, each Shadow player draws 2 cards and must cycle 1 card from hand.		Hobbit
39ed365b-fd97-46af-a2e7-828ae4ad30a4	Spies	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-Spies.jpg	Shadow Card	Character	1,2,3	1			89			Ruffian			1			Fire and Swords	1	If in reserve, you may use your action and cycle this card to examine the hand of the Free Peoples player of your choice.		
3a780fcd-d2cd-4cc0-ab31-c7bd4901ffed	Soldiers of Gondor	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-SoldiersOfGondor.jpg	Free Peoples Card	Army		1			4		1	Dúnedain					Aragorn	Core				
3b21fcd6-6fb3-47d3-9ced-4f5fd9932798	Near Harad	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-NearHarad.jpg	Shadow Battleground	Skirmish			Dúnedain, Wizard		35	Southron								Fire and Swords		DEFENDER WINS Each Shadow player draws 1 card. ATTACKER WINS Remove 1 corruption.		
3be3a987-c3a8-4f57-a5de-4ea6a007c15f	Party Invitation	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-PartyInvitation.jpg	Free Peoples Card	Item					107			Hobbit						Fire and Swords		If in reserve, you may use your action and eliminate this card to take up to 2 Hobbit characters from your cycle pile into hand.		Hobbit
3c3c999b-f515-4dd6-9344-bfdde7341726	The Black Serpent	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-TheBlackSerpent.jpg	Shadow Card	Character					90			Southron	1	1			Isengard	Core		If in reserve, you may use your action and eliminate this card to reactivate a Southron battleground.		
3c7f409f-93c3-454e-b109-6b190543bc1f	White Hand Orcs	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-WhiteHandOrcs.jpg	Shadow Card	Army		1			64		1	Isengard					Isengard	Core				
3d2a831a-2151-42bb-ae7f-f4e8b31a936b	Ted Sandyman	war-of-the-ring-card-game/ats-fire-and-swords/WarOfTheRingCardGame-AtSFireAndSwords-TedSandyman.jpg	Shadow Card	Character	1,2				175			Ruffian			1			AtS-Fire and Swords	1	+ [LDattack] on The Shire. If in reserve, use an action, cycle this card, and the Hobbit player must forsake 1 card.		
3e989bf2-8d61-4b41-af05-aebdddbf9b6c	The Ringwraiths are Abroad	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-TheRingwraithsAreAbroad.jpg	Shadow Card	Event					120			Mordor					Sauron	Core		Draw 7 cards: from these, eliminate 1 card, play up to 2 Nazgûl characters, and cycle the rest.		
3fc70e4b-761e-4296-80e8-cc1009de2e68	The Black Fleet	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TheBlackFleet.jpg	Shadow Card	Army		1			89		1	Southron					Isengard	Against the Shadow		If in reserve, use an action to activate Pelargir if it is in the Free Peoples battleground deck, and then move this card to Pelargir.		
402b68bc-29f3-4d7a-8073-7148dee950ba	Minas Morgul	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-MinasMorgul.jpg	Shadow Battleground	Battleground			Mordor		10	Dúnedain, Wizard	2							Against the Shadow		The Mordor player draws up to 5 cards, one at a time: play the first Nazgûl character drawn to reserve and then stop; cycle the unplayed cards.	2	
40b9f576-1c9a-4747-a061-cd4cd38a3889	The Black Captain	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TheBlackCaptain.jpg	Shadow Card	Event					118			Mordor					Sauron	Against the Shadow		Activate Minas Tirith, or reactivate Minas Tirith if it is in the Free Peoples scoring area; if not possible, cycle this card.		
42529f91-6b4b-4296-ac8a-b494de6853cf	Dirty Thieving Ruffians	war-of-the-ring-card-game/ats-fire-and-swords/WarOfTheRingCardGame-AtSFireAndSwords-DirtyThievingRuffians.jpg	Shadow Card	Army		1			169		1	Ruffian						AtS-Fire and Swords		If in reserve, use an action to activate The Shire if it is in the Free Peoples battleground deck, and then move this card to The Shire.		
4285d2fc-c4ff-43e7-8b50-516b2514a37d	The Lidless Eye	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TheLidlessEye.jpg	Shadow Card	Character	9				108			Mordor			1		Sauron	Against the Shadow	1	This card cannot be played or moved to a path if a Shadow battleground is active. When played, each Shadow player draws 1 card.		
43523f8b-e4cd-465f-a30b-d593821e12a6	Wolves	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-Wolves.jpg	Shadow Card	Character	2,3,6,7,8	1			88			Monstrous			1			Fire and Swords	1	If in reserve, you may use your action and eliminate this card so each Free Peoples player must forsake 1 card.		
43bd748d-d81c-4d98-8440-6c5dfcb75a54	Ghân-buri-Ghân	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-GhNBuriGhN.jpg	Free Peoples Card	Character					992			Rohan		1			Hobbit	Core		While in reserve, Rohan cards may be played or moved to Minas Tirith.		
441cccee-2555-453f-ae95-ac4d4c64c405	Black Uruks	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-BlackUruks.jpg	Shadow Card	Army		2			91		1	Mordor					Sauron	Against the Shadow				
4444419a-d47a-485d-9bd7-f7d9d8304704	Balrog of Moria	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-BalrogOfMoria.jpg	Shadow Card	Character	4,5	2			75		2	Monstrous			2		Isengard	Against the Shadow	2	+[pathCombat] on Khazad-dûm. When played or moved to a path or battleground, each Free Peoples player must forsake 1 card.		
45ea7a8c-4f12-4186-b6f3-d15a8f78b947	Bill Ferny	war-of-the-ring-card-game/ats-fire-and-swords/WarOfTheRingCardGame-AtSFireAndSwords-BillFerny.jpg	Shadow Card	Character	2				171			Ruffian	1		1			AtS-Fire and Swords	1	If in reserve, use an action, eliminate this card, and each Free Peoples player must cycle 1 card from hand.		
465eb31f-2810-4412-9a7a-2d7a6de0f0c0	Goblins of the Misty Mountains	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-GoblinsOfTheMistyMountains.jpg	Shadow Card	Army		1			74		1	Monstrous					Isengard	Core				
46950af7-2e72-40c4-a414-096d5118f97c	Rulebook 05	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook05.jpg	Rulebook	Rulebook					5									Core				
477186c1-2316-43bb-b09b-cbc9b2132762	Crack of Doom	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-CrackOfDoom.jpg	Path 9	Path					25							9		Core		The Monstrous player draws 2 cards.	3	
4af0ee68-58c0-4e2a-b9b2-264694bf82f8	Morgai	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Morgai.jpg	Path 9	Path					26							9		Core		Add [pathCombat] to this path.	3	
4b8a7666-ab09-4908-9048-f7349cbfc5dc	AtS Rulebook 05	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-AtSRulebook05.jpg	AtS Rulebook	Rulebook					5									Against the Shadow				
4c21668f-dee0-41cd-a3bd-3d37aa5085bd	Musterings of Long-planned War	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-MusteringsOfLongPlannedWar.jpg	Shadow Card	Event					175			Easterling						Fire and Swords		Draw 4 cards, and then forsake 1 card.		
4c9b3479-d918-44b4-b6c8-86b927c8d021	Hill-troll	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-HillTroll.jpg	Shadow Card	Character	2,3,4,5,6,7,8,9	1			82		1	Monstrous			1		Isengard	Core	1	If in reserve, you may use your action and eliminate this card so each Free Peoples player must forsake 1 card.		
4c9b4a30-a515-4dce-a836-4c3246f60cdd	Frodo Baggins	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-FrodoBaggins.jpg	Free Peoples Card	Character	1,2,3,4,5,6,7,8,9			1	35			Hobbit			1		Hobbit	Core		If eliminated for any reason (including being forsaken), cycle this card instead. This does not apply to any wielded items.		
4de3cc5a-d04a-4de0-85db-bc3f99699dfd	AtS Rulebook 03	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-AtSRulebook03.jpg	AtS Rulebook	Rulebook					3									Against the Shadow				
4e5ecb4f-aa33-4c30-9a32-f834f3b76671	Rulebook 21	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook21.jpg	Rulebook	Rulebook					21									Core				
4f98a38b-4355-41a2-b2db-d80258015c9b	Candles of Corpses	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-CandlesOfCorpses.jpg	Shadow Card	Character	6,7				77			Monstrous			1		Isengard	Core	1	+[pathCombat] on Dead Marshes. If in reserve, you may use your action and eliminate this card so each Free Peoples player must forsake 1 card.		
4fa8e0f5-3842-459e-a129-76fc6b538b65	Orc-chieftain	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-OrcChieftain.jpg	Shadow Card	Character	4,5				85			Monstrous	1	1	1			Fire and Swords	1	When played, you may take a Goblins of the Misty Mountains from your draw deck into hand.		
5088eff3-670f-4831-bee8-431ab14b1a12	The Barrow-downs	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-TheBarrowDowns.jpg	Path 2	Path					29							2		Fire and Swords		The Monstrous player draws 2 cards. Add [pathCombat] to Barrow-wights on this path.	2	
52266e42-b51b-4ec1-9ddf-520a4fa921fa	Black Rider's Mount	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-BlackRidersMount.jpg	Shadow Card	Item					114			Mordor			1		Sauron	Core	1	Mount. When played on a wielder in reserve, you may immediately move it to a path (even if it was played this round).		Nazgûl
52bd59c1-fce4-4dae-a728-0bd3fc49db7e	Pelargir	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Pelargir.jpg	Free Peoples Battleground	Battleground			Southron		6	Dúnedain, Wizard	1							Core		The Dúnedain player may forsake 1 card to draw 1 card.	1	
52ffdf71-e3d4-4e99-98e7-d08415d6ebc4	Morgul Blade	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-MorgulBlade.jpg	Shadow Card	Item					116			Mordor					Sauron	Core		Weapon. If on a path, you may use your action and eliminate this card to add 1 corruption.		Nazgûl
5329c719-a1cc-4d83-89a7-072904c50433	Shelob	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-Shelob.jpg	Shadow Card	Character	7,8,9				83			Monstrous			1		Isengard	Against the Shadow	1	+[pathCombat] on Shelob’s Lair. If in reserve, move this card to a path 8, even if the Shadow is winning.		
532deb11-3f00-42e0-9bce-76460e6f49ca	Trolls of Udûn	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TrollsOfUdN.jpg	Shadow Card	Army		1			99		2	Mordor					Sauron	Against the Shadow				
5446fbef-187c-4c09-8965-74a6dae37493	Orodruin	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Orodruin.jpg	Path 9	Path					27							9		Core		The Mordor player draws 2 cards.	3	
553afb55-e134-4ae8-a888-b26a1a327ec7	Additional Rulebook 03	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-AdditionalRulebook03.jpg	Rulebook	Rulebook					3									Core				
558e6de6-582c-4ca1-a7af-f69551c9a551	Morannon	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-Morannon.jpg	Shadow Battleground	Battleground			Mordor, Southron		11	Dúnedain, Rohan, Wizard	2							Against the Shadow		The Mordor player draws up to 5 cards, one at a time: play the first army drawn and then stop; cycle the unplayed cards.	2	
56861e3e-9a1d-4f8e-913a-9f86ec5c4709	Dol Guldur	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-DolGuldur.jpg	Shadow Battleground	Battleground			Elf, Wizard		8	Mordor	2							Core		The Free Peoples battleground Lórien must also be activated.	1	
569fea9d-4b7a-4ff2-bff5-176d3aeec0a4	Blue Rules 1	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-BlueRules1.jpg	Free Peoples Battleground	Rules					1									Core				
5709aabd-ac9a-46c6-8827-b0598a138417	Mirkwood Skirmishers	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-MirkwoodSkirmishers.jpg	Shadow Card	Army		1			994		1	Easterling						Fire and Swords		+ [attack] on Woodland Realm. If in reserve, you may use your action and eliminate this card to activate Woodland Realm if it is in the Free Peoples battleground deck.		
578f06cc-9393-4f32-a0e5-109669619d64	Théodred	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-ThOdred.jpg	Free Peoples Card	Character					48		1	Rohan	1					Fire and Swords		When played, draw 5 cards: from these, play up to 1 Rohan character, and cycle the rest.		
57bf5374-082f-4a2b-8e48-39b2cbf7197e	Rivendell	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rivendell.jpg	Free Peoples Battleground	Battleground			Monstrous		7	Elf, Wizard	2							Core		The Elf player draws 1 card and then cycles 1 card from hand.	2	
5820a581-653e-48e7-99e8-e0803368d7b0	Allies of Sauron	war-of-the-ring-card-game/ats-fire-and-swords/WarOfTheRingCardGame-AtSFireAndSwords-AlliesOfSauron.jpg	Shadow Card	Army		1			151		1	Easterling						AtS-Fire and Swords		If in reserve, use an action to activate Dale if it is in the Free Peoples battleground deck, and then move this card to Dale.		
584da922-12a5-44a8-b47f-bd280374d3ba	Whip of Many Thongs	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-WhipOfManyThongs.jpg	Shadow Card	Item		1			993		1	Monstrous			1		Isengard	Core	1	When played, draw 1 card.		Balrog
589381ba-5652-4845-bce0-131335b683b6	Shelob's Lair	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-ShelobsLair.jpg	Path 8	Path					24							8		Core		The Monstrous player draws 2 cards.	2	
58b82e6d-b040-4259-bf3d-d5e390b104b0	High Elves	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-HighElves.jpg	Free Peoples Card	Army		2			18		2	Elf					Aragorn	Core				
59043f5d-011a-4ae5-b8fc-65f10e52c30a	The Doors of Durin	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TheDoorsOfDurin.jpg	Path 4	Path					12							4		Against the Shadow		The Monstrous player forsakes 1 card to add [pathCombat] to this path.	2	
599956bf-ec71-408e-b6a5-1d95e4ddee2f	Mount Gundabad	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-MountGundabad.jpg	Shadow Battleground	Battleground			Dwarf, Northmen, Wizard		22	Monstrous	2							Fire and Swords		The Monstrous player draws 2 cards.	1	
599ec8ae-1db0-47fe-abfc-4dd54b70e47e	Easterling Commander	war-of-the-ring-card-game/ats-fire-and-swords/WarOfTheRingCardGame-AtSFireAndSwords-EasterlingCommander.jpg	Shadow Card	Character	6,7				157			Easterling	1	1	1			AtS-Fire and Swords	1	When played, draw up to 7 cards, one at a time: play the first Easterling army or Easterling character drawn and then stop; cycle the unplayed cards.		
5af26f58-8ca2-46af-a559-1bc30c9ec5a4	The High Pass	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-TheHighPass.jpg	Path 4	Path					31							4		Fire and Swords		The Monstrous player draws 2 cards. Monstrous armies may be played or moved to this path, and each adds [pathCombat] while on it.	2	
5b993dd1-2c39-4d40-8ee2-5fddc316e779	Watcher in the Water	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-WatcherInTheWater.jpg	Shadow Card	Character	4				87		1	Monstrous			1			Fire and Swords	1	If on a path 4, you may use your action to activate a different, random path 4. If in reserve, you may use your action and eliminate this card so each Free Peoples player must forsake 1 card.		
5bb087e6-4b5b-4007-9528-06da7757a95f	FaS Rulebook 09	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-FaSRulebook09.jpg	FaS Rulebook	Rulebook					9									Fire and Swords				
5c82ba46-3db0-4575-9678-c7f8968f8824	We Prove the Swifter!	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-WeProveTheSwifter.jpg	Free Peoples Card	Event					126			Dúnedain					Aragorn	Fire and Swords		Forsake 1 card and then draw 4 cards; then, you may take an additional action.		
5ccf46ba-2091-4734-9077-185f0b82726d	Grishnákh	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-GrishnKh.jpg	Shadow Card	Character	6,7				101			Mordor	1		1		Sauron	Core	1	If on a path, you may use your action and eliminate this card to add 1 corruption.		
5d0b1d1d-a8ab-4b7b-b4d5-81ebdf7a5e6f	Minas Tirith	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-MinasTirith.jpg	Free Peoples Battleground	Battleground			Mordor, Southron		5	Dúnedain, Wizard	3							Core		The Dúnedain player may forsake 1 card to draw 3 cards.	3	
5ea39238-e8c2-46e8-863d-81c9ba34ec5c	Blade of Westernesse	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-BladeOfWesternesse.jpg	Free Peoples Card	Item		1		1	14		1	Dúnedain			1		Aragorn	Core		Weapon.		Hobbit
5f246cea-5793-46c7-9845-fa6708a816fc	Mouth of Sauron	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-MouthOfSauron.jpg	Shadow Card	Character	7,8,9				102			Mordor	1	1	1		Sauron	Against the Shadow	1	This card cannot be played or moved to a path if a Shadow battleground is active. While in reserve, draw 1 additional card each Draw step.		
5fbdd76e-5836-448c-bab3-ed3a757f951a	Fas Blue Rules 3	https://dragncards-wotr.s3.amazonaws.com/rules/BlueInstructions5.jpg	Shadow Battleground	Rules														Fire and Swords				
6045fbb5-a28f-442e-b064-ef222277b76c	Mordor Orcs	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-MordorOrcs-4.jpg	Shadow Card	Army		1			97		1	Mordor					Sauron	Core				
60a4f973-0e2b-43d7-a1e0-fe4998a2f235	Cave-troll	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-CaveTroll.jpg	Shadow Card	Character	4,8,9	1			79		1	Monstrous			1		Isengard	Against the Shadow	1			
60c672d9-c9bd-4766-b114-42346b6d9e4c	FaS Rulebook 03	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-FaSRulebook03.jpg	FaS Rulebook	Rulebook					3									Fire and Swords				
61952fa9-0549-4e93-b830-71f75eeb8022	Fas Red Rules 2	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-FasRedRules2.jpg	Shadow Battleground	Rules														Fire and Swords				
624a2836-4d19-484a-b519-a0daa0963247	Old Man Willow	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-OldManWillow.jpg	Shadow Card	Character	1,2				996			Monstrous			1			Fire and Swords	1	+ [attack] on The Shire. + [pathCombat] on The Old Forest. When played, the Hobbit player must forsake 1 card.		
6397535b-b8cf-451c-b119-7d2b4866eff7	Lórien	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-LRien.jpg	Free Peoples Battleground	Battleground			Monstrous, Mordor		4	Elf, Wizard	2							Core		The Shadow battleground Dol Guldur must also be activated or reactivated.	2	
63b17585-99cd-451f-8465-20a233920f3d	The Hunter	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-TheHunter.jpg	Shadow Card	Character	1,2,3,5,6,7,8,9				107			Mordor	1		2		Sauron	Against the Shadow	2	Nazgûl.		
63fd898a-1a4f-4a47-83c5-9b3921baac43	Fas Blue Rules 2	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-FasBlueRules2.jpg	Free Peoples Battleground	Rules														Fire and Swords				
646beb61-3072-4ecb-8abc-045afa942960	Grishnákh	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-GrishnKh.jpg	Shadow Card	Character	6,7				101			Mordor	1				Sauron	Against the Shadow		If in reserve, move this card to the path, even if it’s not useful. If on a path, use an action, eliminate this card, and choose: Add [pathCombat] [pathCombat] to the path; or add 1 corruption.		
64c19665-27c4-42dc-b8bb-67b08bb9f04f	Lossarnach	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-Lossarnach.jpg	Free Peoples Battleground	Skirmish			Southron		31	Dúnedain, Wizard								Fire and Swords		DEFENDER WINS The Dúnedain player may forsake 1 card to draw 3 cards. ATTACKER WINS Add 1 corruption.		
65144701-1ca6-48ec-921a-06e6166fa682	Celeborn	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-Celeborn.jpg	Free Peoples Card	Character	5	1		1	100		1	Elf			1			Fire and Swords		+ [LDattack] on Dol Guldur. + [LDdefense] on Lórien. If on a path 5, you may use your action to activate a different, random path 5.		
651a0654-c02e-4ffb-89d6-ddbf03eedd77	Bilbo Baggins	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-BilboBaggins.jpg	Free Peoples Card	Character	3			1	33			Hobbit			1		Hobbit	Core		If eliminated for any reason (including being forsaken), cycle this card instead. If in reserve, you may use your action and cycle this card to draw 2 cards.		
675bb1cf-900a-4af5-a0ea-e18809fa65b6	GP Rulebook 04	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-GPRulebook04.jpg	Rulebook	Rulebook					4									Core				
679e5e5e-6a43-4a92-bbc1-f956c9de821b	Quickbeam	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Quickbeam.jpg	Free Peoples Card	Character	5.6			1	54			Wizard			1		Hobbit	Core		Ent. +[attack] +[defense] for every 2 Isengard character and/or army cards on the same battleground (rounded down).		
67b00356-fa39-47a3-84de-e08f38136ec9	AtS Rulebook 01	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-AtSRulebook01.jpg	AtS Rulebook	Rulebook					1									Against the Shadow				
67d31a30-c1e2-4c7c-adf9-6049b22474a7	Gimli	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Gimli.jpg	Free Peoples Card	Character	3,4,5,6,7,8,9	1		1	31		1	Dwarf			1		Hobbit	Core		When played, you may take Dwarven Axe from your cycle pile into hand.		
692a6b6f-6801-4f2b-9476-4c813616666f	The Doors of Durin	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-TheDoorsOfDurin.jpg	Path 4	Path					12							4		Core		The Monstrous player may forsake 1 card to add [pathCombat] to this path.	2	
6a0b6260-ea8d-4977-907f-8593cdfac4eb	The Black Fleet	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-TheBlackFleet.jpg	Shadow Card	Army		1			89		1	Southron					Isengard	Core		+[attack] on Pelargir. If in reserve, you may use your action and eliminate this card to activate Pelargir if it is in the Free Peoples battleground deck.		
6a892685-32b3-4f54-816c-2bab330d080b	Coastal Raiders	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-CoastalRaiders.jpg	Shadow Card	Army		1			84		1	Southron					Isengard	Core		+[attack] on Dol Amroth. If in reserve, you may use your action and eliminate this card to activate Dol Amroth if it is in the Free Peoples battleground deck.		
6af4b8cc-93fa-4493-81d5-2196ab903590	FaS Rulebook 05	war-of-the-ring-card-game/fire-and-swords/WarOfTheRingCardGame-FireAndSwords-FaSRulebook05.jpg	FaS Rulebook	Rulebook					5									Fire and Swords				
6b9ef4f3-7b83-4948-8a10-9ae24de005c4	Rulebook 13	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Rulebook13.jpg	Rulebook	Rulebook					13									Core				
6c9327c7-5438-4ab7-8a81-d2572eea6ae9	Orthanc	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-Orthanc.jpg	Shadow Battleground	Battleground			Rohan, Wizard		13	Saruman	2							Core		The Isengard player may take Saruman from the draw deck or cycle pile into hand. The Isengard player recycles the cycle pile.	2	
6cdcfcee-e17e-4d73-8de3-f8e1ca90fc27	The Black Captain	war-of-the-ring-card-game/core/WarOfTheRingCardGame-Core-TheBlackCaptain.jpg	Shadow Card	Event					118			Mordor					Sauron	Core		If the Witch-king is in reserve, activate or reactivate any Mordor battleground; then, you may move The Witch-king to that battleground (even if The Witch-king was played this round).		
6d551a57-8bfb-41e6-824a-42b9aabc7ec8	White Hand Orcs	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-WhiteHandOrcs-2.jpg	Shadow Card	Army		1			64		1	Isengard					Isengard	Against the Shadow		If this card is eliminated for any reason, cycle it instead.		
6e1ffe74-828a-4c4f-9188-109284689e19	Black Rider's Mount	war-of-the-ring-card-game/against-the-shadow/WarOfTheRingCardGame-AgainstTheShadow-BlackRidersMount.jpg	Shadow Card	Event					114			Mordor			1		Sauron	Against the Shadow	1	Choose: Add [pathCombat] [pathCombat] to a Nazgûl on a path; forsake 2 cards to add 1 corruption; or draw 2 cards.		
