databaseId	name	imageUrl	cardBack	type	typeLine	color	colorId	cost	manaValue	power	toughness	loyalty	rarity	text	packName	set	actualSet	loadGroupId
2013_m13-30	Safe Passage	https://magicplugin.normalitycomics.com/cardimages/m13/30.jpg	default	Instant	Instant	W	W	{2}{W}	3				C	Prevent all damage that would be dealt to you and creatures you control this turn.	M13	2013	m13	playerNDeck
2013_m13-31	Serra Angel	https://magicplugin.normalitycomics.com/cardimages/m13/31.jpg	default	Creature	Creature - Angel	W	W	{3}{W}{W}	5	4	4		U	Flying | Vigilance	M13	2013	m13	playerNDeck
2013_m13-32	Serra Avatar	https://magicplugin.normalitycomics.com/cardimages/m13/32.jpg	default	Creature	Creature - Avatar	W	W	{4}{W}{W}{W}	7	*	*		M	Serra Avatar's power and toughness are each equal to your life total. | When Serra Avatar is put into a graveyard from anywhere, shuffle it into its owner's library.	M13	2013	m13	playerNDeck
2013_m13-33	Serra Avenger	https://magicplugin.normalitycomics.com/cardimages/m13/33.jpg	default	Creature	Creature - Angel	W	W	{W}{W}	2	3	3		R	You can't cast Serra Avenger during your first, second, or third turns of the game. | Flying, vigilance	M13	2013	m13	playerNDeck
2013_m13-34	Show of Valor	https://magicplugin.normalitycomics.com/cardimages/m13/34.jpg	default	Instant	Instant	W	W	{1}{W}	2				C	Target creature gets +2/+4 until end of turn.	M13	2013	m13	playerNDeck
2013_m13-35	Silvercoat Lion	https://magicplugin.normalitycomics.com/cardimages/m13/35.jpg	default	Creature	Creature - Cat	W	W	{1}{W}	2	2	2		C		M13	2013	m13	playerNDeck
2013_m13-36	Sublime Archangel	https://magicplugin.normalitycomics.com/cardimages/m13/36.jpg	default	Creature	Creature - Angel	W	W	{2}{W}{W}	4	4	3		M	Flying | Exalted | Other creatures you control have exalted.	M13	2013	m13	playerNDeck
2013_m13-37	Touch of the Eternal	https://magicplugin.normalitycomics.com/cardimages/m13/37.jpg	default	Enchantment	Enchantment	W	W	{5}{W}{W}	7				R	At the beginning of your upkeep, count the number of permanents you control. Your life total becomes that number.	M13	2013	m13	playerNDeck
2013_m13-38	War Falcon	https://magicplugin.normalitycomics.com/cardimages/m13/38.jpg	default	Creature	Creature - Bird	W	W	{W}	1	2	1		C	Flying | This creature can't attack unless you control a Knight or a Soldier.	M13	2013	m13	playerNDeck
2013_m13-39	War Priest of Thune	https://magicplugin.normalitycomics.com/cardimages/m13/39.jpg	default	Creature	Creature - Human Cleric	W	W	{1}{W}	2	2	2		U	When this creature enters, you may destroy target enchantment.	M13	2013	m13	playerNDeck
2013_m13-40	Warclamp Mastiff	https://magicplugin.normalitycomics.com/cardimages/m13/40.jpg	default	Creature	Creature - Dog	W	W	{W}	1	1	1		C	First strike	M13	2013	m13	playerNDeck
2013_m13-41	Archaeomancer	https://magicplugin.normalitycomics.com/cardimages/m13/41.jpg	default	Creature	Creature - Human Wizard	U	U	{2}{U}{U}	4	1	2		C	When this creature enters, return target instant or sorcery card from your graveyard to your hand.	M13	2013	m13	playerNDeck
2013_m13-42	Arctic Aven	https://magicplugin.normalitycomics.com/cardimages/m13/42.jpg	default	Creature	Creature - Bird Wizard	U	WU	{2}{U}	3	2	1		U	Flying | This creature gets +1/+1 as long as you control a Plains. | {W}: This creature gains lifelink until end of turn.	M13	2013	m13	playerNDeck
2013_m13-43	Augur of Bolas	https://magicplugin.normalitycomics.com/cardimages/m13/43.jpg	default	Creature	Creature - Merfolk Wizard	U	U	{1}{U}	2	1	3		U	When this creature enters, look at the top three cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in any order.	M13	2013	m13	playerNDeck
2013_m13-44	Battle of Wits	https://magicplugin.normalitycomics.com/cardimages/m13/44.jpg	default	Enchantment	Enchantment	U	U	{3}{U}{U}	5				R	At the beginning of your upkeep, if you have 200 or more cards in your library, you win the game.	M13	2013	m13	playerNDeck
2013_m13-45	Clone	https://magicplugin.normalitycomics.com/cardimages/m13/45.jpg	default	Creature	Creature - Shapeshifter	U	U	{3}{U}	4	0	0		R	You may have this creature enter as a copy of any creature on the battlefield.	M13	2013	m13	playerNDeck
2013_m13-46	Courtly Provocateur	https://magicplugin.normalitycomics.com/cardimages/m13/46.jpg	default	Creature	Creature - Human Wizard	U	U	{2}{U}	3	1	1		U	{T}: Target creature attacks this turn if able. | {T}: Target creature blocks this turn if able.	M13	2013	m13	playerNDeck
2013_m13-47	Divination	https://magicplugin.normalitycomics.com/cardimages/m13/47.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				C	Draw two cards.	M13	2013	m13	playerNDeck
2013_m13-48	Downpour	https://magicplugin.normalitycomics.com/cardimages/m13/48.jpg	default	Instant	Instant	U	U	{1}{U}	2				C	Tap up to three target creatures.	M13	2013	m13	playerNDeck
2013_m13-49	Encrust	https://magicplugin.normalitycomics.com/cardimages/m13/49.jpg	default	Enchantment	Enchantment - Aura	U	U	{1}{U}{U}	3				C	Enchant artifact or creature | Enchanted permanent doesn't untap during its controller's untap step and its activated abilities can't be activated.	M13	2013	m13	playerNDeck
2013_m13-50	Essence Scatter	https://magicplugin.normalitycomics.com/cardimages/m13/50.jpg	default	Instant	Instant	U	U	{1}{U}	2				C	Counter target creature spell.	M13	2013	m13	playerNDeck
2013_m13-51	Faerie Invaders	https://magicplugin.normalitycomics.com/cardimages/m13/51.jpg	default	Creature	Creature - Faerie Rogue	U	U	{4}{U}	5	3	3		C	Flash | Flying	M13	2013	m13	playerNDeck
2013_m13-52	Fog Bank	https://magicplugin.normalitycomics.com/cardimages/m13/52.jpg	default	Creature	Creature - Wall	U	U	{1}{U}	2	0	2		U	Defender | Flying | Prevent all combat damage that would be dealt to and dealt by this creature.	M13	2013	m13	playerNDeck
2013_m13-53	Harbor Serpent	https://magicplugin.normalitycomics.com/cardimages/m13/53.jpg	default	Creature	Creature - Serpent	U	U	{4}{U}{U}	6	5	5		C	Islandwalk | This creature can't attack unless there are five or more Islands on the battlefield.	M13	2013	m13	playerNDeck
2013_m13-54	Hydrosurge	https://magicplugin.normalitycomics.com/cardimages/m13/54.jpg	default	Instant	Instant	U	U	{U}	1				C	Target creature gets -5/-0 until end of turn.	M13	2013	m13	playerNDeck
2013_m13-55	Index	https://magicplugin.normalitycomics.com/cardimages/m13/55.jpg	default	Sorcery	Sorcery	U	U	{U}	1				C	Look at the top five cards of your library, then put them back in any order.	M13	2013	m13	playerNDeck
2013_m13-56	Jace, Memory Adept	https://magicplugin.normalitycomics.com/cardimages/m13/56.jpg	default	Planeswalker	Legendary Planeswalker - Jace	U	U	{3}{U}{U}	5			4	M	+1: Draw a card. Target player mills a card. | 0: Target player mills ten cards. | -7: Any number of target players each draw twenty cards.	M13	2013	m13	playerNDeck
2013_m13-57	Jace's Phantasm	https://magicplugin.normalitycomics.com/cardimages/m13/57.jpg	default	Creature	Creature - Illusion	U	U	{U}	1	1	1		U	Flying | This creature gets +4/+4 as long as an opponent has ten or more cards in their graveyard.	M13	2013	m13	playerNDeck
2013_m13-58	Kraken Hatchling	https://magicplugin.normalitycomics.com/cardimages/m13/58.jpg	default	Creature	Creature - Kraken	U	U	{U}	1	0	4		C		M13	2013	m13	playerNDeck
2013_m13-59	Master of the Pearl Trident	https://magicplugin.normalitycomics.com/cardimages/m13/59.jpg	default	Creature	Creature - Merfolk	U	U	{U}{U}	2	2	2		R	Other Merfolk creatures you control get +1/+1 and have islandwalk.	M13	2013	m13	playerNDeck
2013_m13-60	Merfolk of the Pearl Trident	https://magicplugin.normalitycomics.com/cardimages/m13/60.jpg	default	Creature	Creature - Merfolk	U	U	{U}	1	1	1		C		M13	2013	m13	playerNDeck
2013_m13-61	Mind Sculpt	https://magicplugin.normalitycomics.com/cardimages/m13/61.jpg	default	Sorcery	Sorcery	U	U	{1}{U}	2				C	Target opponent mills seven cards.	M13	2013	m13	playerNDeck
2013_m13-62	Negate	https://magicplugin.normalitycomics.com/cardimages/m13/62.jpg	default	Instant	Instant	U	U	{1}{U}	2				C	Counter target noncreature spell.	M13	2013	m13	playerNDeck
2013_m13-63	Omniscience	https://magicplugin.normalitycomics.com/cardimages/m13/63.jpg	default	Enchantment	Enchantment	U	U	{7}{U}{U}{U}	10				M	You may cast spells from your hand without paying their mana costs.	M13	2013	m13	playerNDeck
2013_m13-64	Redirect	https://magicplugin.normalitycomics.com/cardimages/m13/64.jpg	default	Instant	Instant	U	U	{U}{U}	2				R	You may choose new targets for target spell.	M13	2013	m13	playerNDeck
2013_m13-65	Rewind	https://magicplugin.normalitycomics.com/cardimages/m13/65.jpg	default	Instant	Instant	U	U	{2}{U}{U}	4				U	Counter target spell. Untap up to four lands.	M13	2013	m13	playerNDeck
2013_m13-66	Scroll Thief	https://magicplugin.normalitycomics.com/cardimages/m13/66.jpg	default	Creature	Creature - Merfolk Rogue	U	U	{2}{U}	3	1	3		C	Whenever this creature deals combat damage to a player, draw a card.	M13	2013	m13	playerNDeck
2013_m13-67	Sleep	https://magicplugin.normalitycomics.com/cardimages/m13/67.jpg	default	Sorcery	Sorcery	U	U	{2}{U}{U}	4				U	Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.	M13	2013	m13	playerNDeck
2013_m13-68	Spelltwine	https://magicplugin.normalitycomics.com/cardimages/m13/68.jpg	default	Sorcery	Sorcery	U	U	{5}{U}	6				R	Exile target instant or sorcery card from your graveyard and target instant or sorcery card from an opponent's graveyard. Copy those cards. Cast the copies if able without paying their mana costs. Exile Spelltwine.	M13	2013	m13	playerNDeck
2013_m13-69	Sphinx of Uthuun	https://magicplugin.normalitycomics.com/cardimages/m13/69.jpg	default	Creature	Creature - Sphinx	U	U	{5}{U}{U}	7	5	6		R	Flying | When this creature enters, reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.	M13	2013	m13	playerNDeck
2013_m13-70	Stormtide Leviathan	https://magicplugin.normalitycomics.com/cardimages/m13/70.jpg	default	Creature	Creature - Leviathan	U	U	{5}{U}{U}{U}	8	8	8		R	Islandwalk | All lands are Islands in addition to their other types. | Creatures without flying or islandwalk can't attack.	M13	2013	m13	playerNDeck
2013_m13-71	Switcheroo	https://magicplugin.normalitycomics.com/cardimages/m13/71.jpg	default	Sorcery	Sorcery	U	U	{4}{U}	5				U	Exchange control of two target creatures.	M13	2013	m13	playerNDeck
2013_m13-72	Talrand, Sky Summoner	https://magicplugin.normalitycomics.com/cardimages/m13/72.jpg	default	Creature	Legendary Creature - Merfolk Wizard	U	U	{2}{U}{U}	4	2	2		R	Whenever you cast an instant or sorcery spell, create a 2/2 blue Drake creature token with flying.	M13	2013	m13	playerNDeck
2013_m13-73	Talrand's Invocation	https://magicplugin.normalitycomics.com/cardimages/m13/73.jpg	default	Sorcery	Sorcery	U	U	{2}{U}{U}	4				U	Create two 2/2 blue Drake creature tokens with flying.	M13	2013	m13	playerNDeck
2013_m13-74	Tricks of the Trade	https://magicplugin.normalitycomics.com/cardimages/m13/74.jpg	default	Enchantment	Enchantment - Aura	U	U	{3}{U}	4				C	Enchant creature | Enchanted creature gets +2/+0 and can't be blocked.	M13	2013	m13	playerNDeck
2013_m13-75	Unsummon	https://magicplugin.normalitycomics.com/cardimages/m13/75.jpg	default	Instant	Instant	U	U	{U}	1				C	Return target creature to its owner's hand.	M13	2013	m13	playerNDeck
2013_m13-76	Vedalken Entrancer	https://magicplugin.normalitycomics.com/cardimages/m13/76.jpg	default	Creature	Creature - Vedalken Wizard	U	U	{3}{U}	4	1	4		C	{U}, {T}: Target player mills two cards.	M13	2013	m13	playerNDeck
2013_m13-77	Void Stalker	https://magicplugin.normalitycomics.com/cardimages/m13/77.jpg	default	Creature	Creature - Elemental	U	U	{1}{U}	2	2	1		R	{2}{U}, {T}: Put this creature and target creature on top of their owners' libraries, then those players shuffle their libraries.	M13	2013	m13	playerNDeck
2013_m13-78	Watercourser	https://magicplugin.normalitycomics.com/cardimages/m13/78.jpg	default	Creature	Creature - Elemental	U	U	{2}{U}	3	2	3		C	{U}: This creature gets +1/-1 until end of turn.	M13	2013	m13	playerNDeck
2013_m13-79	Welkin Tern	https://magicplugin.normalitycomics.com/cardimages/m13/79.jpg	default	Creature	Creature - Bird	U	U	{1}{U}	2	2	1		C	Flying | This creature can block only creatures with flying.	M13	2013	m13	playerNDeck
2013_m13-80	Wind Drake	https://magicplugin.normalitycomics.com/cardimages/m13/80.jpg	default	Creature	Creature - Drake	U	U	{2}{U}	3	2	2		C	Flying	M13	2013	m13	playerNDeck
2013_m13-81	Blood Reckoning	https://magicplugin.normalitycomics.com/cardimages/m13/81.jpg	default	Enchantment	Enchantment	B	B	{3}{B}	4				U	Whenever a creature attacks you or a planeswalker you control, that creature's controller loses 1 life.	M13	2013	m13	playerNDeck
2013_m13-82	Bloodhunter Bat	https://magicplugin.normalitycomics.com/cardimages/m13/82.jpg	default	Creature	Creature - Bat	B	B	{3}{B}	4	2	2		C	Flying | When this creature enters, target player loses 2 life and you gain 2 life.	M13	2013	m13	playerNDeck
2013_m13-83	Bloodthrone Vampire	https://magicplugin.normalitycomics.com/cardimages/m13/83.jpg	default	Creature	Creature - Vampire	B	B	{1}{B}	2	1	1		C	Sacrifice a creature: This creature gets +2/+2 until end of turn.	M13	2013	m13	playerNDeck
2013_m13-84	Cower in Fear	https://magicplugin.normalitycomics.com/cardimages/m13/84.jpg	default	Instant	Instant	B	B	{1}{B}{B}	3				U	Creatures your opponents control get -1/-1 until end of turn.	M13	2013	m13	playerNDeck
2013_m13-85	Crippling Blight	https://magicplugin.normalitycomics.com/cardimages/m13/85.jpg	default	Enchantment	Enchantment - Aura	B	B	{B}	1				C	Enchant creature | Enchanted creature gets -1/-1 and can't block.	M13	2013	m13	playerNDeck
2013_m13-86	Dark Favor	https://magicplugin.normalitycomics.com/cardimages/m13/86.jpg	default	Enchantment	Enchantment - Aura	B	B	{1}{B}	2				C	Enchant creature | When this Aura enters, you lose 1 life. | Enchanted creature gets +3/+1.	M13	2013	m13	playerNDeck
2013_m13-87	Diabolic Revelation	https://magicplugin.normalitycomics.com/cardimages/m13/87.jpg	default	Sorcery	Sorcery	B	B	{X}{3}{B}{B}	5				R	Search your library for up to X cards, put those cards into your hand, then shuffle.	M13	2013	m13	playerNDeck
2013_m13-88	Disciple of Bolas	https://magicplugin.normalitycomics.com/cardimages/m13/88.jpg	default	Creature	Creature - Human Wizard	B	B	{3}{B}	4	2	1		R	When this creature enters, sacrifice another creature. You gain X life and draw X cards, where X is that creature's power.	M13	2013	m13	playerNDeck
2013_m13-89	Disentomb	https://magicplugin.normalitycomics.com/cardimages/m13/89.jpg	default	Sorcery	Sorcery	B	B	{B}	1				C	Return target creature card from your graveyard to your hand.	M13	2013	m13	playerNDeck
2013_m13-90	Duress	https://magicplugin.normalitycomics.com/cardimages/m13/90.jpg	default	Sorcery	Sorcery	B	B	{B}	1				C	Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card.	M13	2013	m13	playerNDeck
2013_m13-91	Duskmantle Prowler	https://magicplugin.normalitycomics.com/cardimages/m13/91.jpg	default	Creature	Creature - Vampire Rogue	B	B	{3}{B}	4	2	2		U	Haste | Exalted	M13	2013	m13	playerNDeck
2013_m13-92	Duty-Bound Dead	https://magicplugin.normalitycomics.com/cardimages/m13/92.jpg	default	Creature	Creature - Skeleton	B	B	{B}	1	0	2		C	Exalted | {3}{B}: Regenerate this creature.	M13	2013	m13	playerNDeck
2013_m13-93	Essence Drain	https://magicplugin.normalitycomics.com/cardimages/m13/93.jpg	default	Sorcery	Sorcery	B	B	{4}{B}	5				C	Essence Drain deals 3 damage to any target and you gain 3 life.	M13	2013	m13	playerNDeck
2013_m13-94	Giant Scorpion	https://magicplugin.normalitycomics.com/cardimages/m13/94.jpg	default	Creature	Creature - Scorpion	B	B	{2}{B}	3	1	3		C	Deathtouch	M13	2013	m13	playerNDeck
2013_m13-95	Harbor Bandit	https://magicplugin.normalitycomics.com/cardimages/m13/95.jpg	default	Creature	Creature - Human Rogue	B	UB	{2}{B}	3	2	2		U	This creature gets +1/+1 as long as you control an Island. | {1}{U}: This creature can't be blocked this turn.	M13	2013	m13	playerNDeck
2013_m13-96	Knight of Infamy	https://magicplugin.normalitycomics.com/cardimages/m13/96.jpg	default	Creature	Creature - Human Knight	B	B	{1}{B}	2	2	1		U	Protection from white | Exalted	M13	2013	m13	playerNDeck
2013_m13-97	Liliana of the Dark Realms	https://magicplugin.normalitycomics.com/cardimages/m13/97.jpg	default	Planeswalker	Legendary Planeswalker - Liliana	B	B	{2}{B}{B}	4			3	M	+1: Search your library for a Swamp card, reveal it, put it into your hand, then shuffle. | -3: Target creature gets +X/+X or -X/-X until end of turn, where X is the number of Swamps you control. | -6: You get an emblem with "Swamps you control have '{T}: Add {B}{B}{B}{B}.'"	M13	2013	m13	playerNDeck
2013_m13-98	Liliana's Shade	https://magicplugin.normalitycomics.com/cardimages/m13/98.jpg	default	Creature	Creature - Shade	B	B	{2}{B}{B}	4	1	1		C	When this creature enters, you may search your library for a Swamp card, reveal it, put it into your hand, then shuffle. | {B}: This creature gets +1/+1 until end of turn.	M13	2013	m13	playerNDeck
2013_m13-99	Mark of the Vampire	https://magicplugin.normalitycomics.com/cardimages/m13/99.jpg	default	Enchantment	Enchantment - Aura	B	B	{3}{B}	4				C	Enchant creature | Enchanted creature gets +2/+2 and has lifelink.	M13	2013	m13	playerNDeck
2013_m13-100	Mind Rot	https://magicplugin.normalitycomics.com/cardimages/m13/100.jpg	default	Sorcery	Sorcery	B	B	{2}{B}	3				C	Target player discards two cards.	M13	2013	m13	playerNDeck
2013_m13-101	Murder	https://magicplugin.normalitycomics.com/cardimages/m13/101.jpg	default	Instant	Instant	B	B	{1}{B}{B}	3				C	Destroy target creature.	M13	2013	m13	playerNDeck
2013_m13-102	Mutilate	https://magicplugin.normalitycomics.com/cardimages/m13/102.jpg	default	Sorcery	Sorcery	B	B	{2}{B}{B}	4				R	All creatures get -1/-1 until end of turn for each Swamp you control.	M13	2013	m13	playerNDeck
2013_m13-103	Nefarox, Overlord of Grixis	https://magicplugin.normalitycomics.com/cardimages/m13/103.jpg	default	Creature	Legendary Creature - Demon	B	B	{4}{B}{B}	6	5	5		R	Flying | Exalted | Whenever Nefarox attacks alone, defending player sacrifices a creature of their choice.	M13	2013	m13	playerNDeck
2013_m13-104	Phylactery Lich	https://magicplugin.normalitycomics.com/cardimages/m13/104.jpg	default	Creature	Creature - Zombie	B	B	{B}{B}{B}	3	5	5		R	Indestructible | As this creature enters, put a phylactery counter on an artifact you control. | When you control no permanents with phylactery counters on them, sacrifice this creature.	M13	2013	m13	playerNDeck
2013_m13-105	Public Execution	https://magicplugin.normalitycomics.com/cardimages/m13/105.jpg	default	Instant	Instant	B	B	{5}{B}	6				U	Destroy target creature an opponent controls. Each other creature that player controls gets -2/-0 until end of turn.	M13	2013	m13	playerNDeck
2013_m13-106	Ravenous Rats	https://magicplugin.normalitycomics.com/cardimages/m13/106.jpg	default	Creature	Creature - Rat	B	B	{1}{B}	2	1	1		C	When this creature enters, target opponent discards a card.	M13	2013	m13	playerNDeck
2013_m13-107	Rise from the Grave	https://magicplugin.normalitycomics.com/cardimages/m13/107.jpg	default	Sorcery	Sorcery	B	B	{4}{B}	5				U	Put target creature card from a graveyard onto the battlefield under your control. That creature is a black Zombie in addition to its other colors and types.	M13	2013	m13	playerNDeck
2013_m13-108	Servant of Nefarox	https://magicplugin.normalitycomics.com/cardimages/m13/108.jpg	default	Creature	Creature - Human Cleric	B	B	{2}{B}	3	3	1		C	Exalted	M13	2013	m13	playerNDeck
2013_m13-109	Shimian Specter	https://magicplugin.normalitycomics.com/cardimages/m13/109.jpg	default	Creature	Creature - Specter	B	B	{2}{B}{B}	4	2	2		R	Flying | Whenever this creature deals combat damage to a player, that player reveals their hand. You choose a nonland card from it. Search that player's graveyard, hand, and library for all cards with the same name as that card and exile them. Then that player shuffles.	M13	2013	m13	playerNDeck
2013_m13-110	Sign in Blood	https://magicplugin.normalitycomics.com/cardimages/m13/110.jpg	default	Sorcery	Sorcery	B	B	{B}{B}	2				C	Target player draws two cards and loses 2 life.	M13	2013	m13	playerNDeck
2013_m13-111	Tormented Soul	https://magicplugin.normalitycomics.com/cardimages/m13/111.jpg	default	Creature	Creature - Spirit	B	B	{B}	1	1	1		C	This creature can't block and can't be blocked.	M13	2013	m13	playerNDeck
2013_m13-112	Vampire Nighthawk	https://magicplugin.normalitycomics.com/cardimages/m13/112.jpg	default	Creature	Creature - Vampire Shaman	B	B	{1}{B}{B}	3	2	3		U	Flying | Deathtouch | Lifelink	M13	2013	m13	playerNDeck
2013_m13-113	Vampire Nocturnus	https://magicplugin.normalitycomics.com/cardimages/m13/113.jpg	default	Creature	Creature - Vampire	B	B	{1}{B}{B}{B}	4	3	3		M	Play with the top card of your library revealed. | As long as the top card of your library is black, this creature and other Vampire creatures you control get +2/+1 and have flying.	M13	2013	m13	playerNDeck
2013_m13-114	Veilborn Ghoul	https://magicplugin.normalitycomics.com/cardimages/m13/114.jpg	default	Creature	Creature - Zombie	B	B	{4}{B}	5	4	1		U	This creature can't block. | Whenever a Swamp you control enters, you may return this card from your graveyard to your hand.	M13	2013	m13	playerNDeck
2013_m13-115	Vile Rebirth	https://magicplugin.normalitycomics.com/cardimages/m13/115.jpg	default	Instant	Instant	B	B	{B}	1				C	Exile target creature card from a graveyard. Create a 2/2 black Zombie creature token.	M13	2013	m13	playerNDeck
2013_m13-116	Walking Corpse	https://magicplugin.normalitycomics.com/cardimages/m13/116.jpg	default	Creature	Creature - Zombie	B	B	{1}{B}	2	2	2		C		M13	2013	m13	playerNDeck
2013_m13-117	Wit's End	https://magicplugin.normalitycomics.com/cardimages/m13/117.jpg	default	Sorcery	Sorcery	B	B	{5}{B}{B}	7				R	Target player discards their hand.	M13	2013	m13	playerNDeck
2013_m13-118	Xathrid Gorgon	https://magicplugin.normalitycomics.com/cardimages/m13/118.jpg	default	Creature	Creature - Gorgon	B	B	{5}{B}	6	3	6		R	Deathtouch | {2}{B}, {T}: Put a petrification counter on target creature. It gains defender and becomes a colorless artifact in addition to its other types. Its activated abilities can't be activated.	M13	2013	m13	playerNDeck
2013_m13-119	Zombie Goliath	https://magicplugin.normalitycomics.com/cardimages/m13/119.jpg	default	Creature	Creature - Zombie Giant	B	B	{4}{B}	5	4	3		C		M13	2013	m13	playerNDeck
2013_m13-120	Arms Dealer	https://magicplugin.normalitycomics.com/cardimages/m13/120.jpg	default	Creature	Creature - Goblin Rogue	R	R	{2}{R}	3	1	1		U	{1}{R}, Sacrifice a Goblin: This creature deals 4 damage to target creature.	M13	2013	m13	playerNDeck
2013_m13-121	Bladetusk Boar	https://magicplugin.normalitycomics.com/cardimages/m13/121.jpg	default	Creature	Creature - Boar	R	R	{3}{R}	4	3	2		C	Intimidate	M13	2013	m13	playerNDeck
2013_m13-122	Canyon Minotaur	https://magicplugin.normalitycomics.com/cardimages/m13/122.jpg	default	Creature	Creature - Minotaur Warrior	R	R	{3}{R}	4	3	3		C		M13	2013	m13	playerNDeck
2013_m13-123	Chandra, the Firebrand	https://magicplugin.normalitycomics.com/cardimages/m13/123.jpg	default	Planeswalker	Legendary Planeswalker - Chandra	R	R	{3}{R}	4			3	M	+1: Chandra deals 1 damage to any target. | -2: When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy. | -6: Chandra deals 6 damage to each of up to six targets.	M13	2013	m13	playerNDeck
2013_m13-124	Chandra's Fury	https://magicplugin.normalitycomics.com/cardimages/m13/124.jpg	default	Instant	Instant	R	R	{4}{R}	5				C	Chandra's Fury deals 4 damage to target player or planeswalker and 1 damage to each creature that player or that planeswalker's controller controls.	M13	2013	m13	playerNDeck
2013_m13-125	Cleaver Riot	https://magicplugin.normalitycomics.com/cardimages/m13/125.jpg	default	Sorcery	Sorcery	R	R	{4}{R}	5				U	Creatures you control gain double strike until end of turn.	M13	2013	m13	playerNDeck
2013_m13-126	Craterize	https://magicplugin.normalitycomics.com/cardimages/m13/126.jpg	default	Sorcery	Sorcery	R	R	{3}{R}	4				C	Destroy target land.	M13	2013	m13	playerNDeck
2013_m13-127	Crimson Muckwader	https://magicplugin.normalitycomics.com/cardimages/m13/127.jpg	default	Creature	Creature - Lizard	R	BR	{1}{R}	2	2	1		U	This creature gets +1/+1 as long as you control a Swamp. | {2}{B}: Regenerate this creature.	M13	2013	m13	playerNDeck
2013_m13-128	Dragon Hatchling	https://magicplugin.normalitycomics.com/cardimages/m13/128.jpg	default	Creature	Creature - Dragon	R	R	{1}{R}	2	0	1		C	Flying | {R}: This creature gets +1/+0 until end of turn.	M13	2013	m13	playerNDeck
2013_m13-129	Fervor	https://magicplugin.normalitycomics.com/cardimages/m13/129.jpg	default	Enchantment	Enchantment	R	R	{2}{R}	3				R	Creatures you control have haste.	M13	2013	m13	playerNDeck
2013_m13-130	Fire Elemental	https://magicplugin.normalitycomics.com/cardimages/m13/130.jpg	default	Creature	Creature - Elemental	R	R	{3}{R}{R}	5	5	4		C		M13	2013	m13	playerNDeck
2013_m13-131	Firewing Phoenix	https://magicplugin.normalitycomics.com/cardimages/m13/131.jpg	default	Creature	Creature - Phoenix	R	R	{3}{R}	4	4	2		R	Flying | {1}{R}{R}{R}: Return this card from your graveyard to your hand.	M13	2013	m13	playerNDeck
2013_m13-132	Flames of the Firebrand	https://magicplugin.normalitycomics.com/cardimages/m13/132.jpg	default	Sorcery	Sorcery	R	R	{2}{R}	3				U	Flames of the Firebrand deals 3 damage divided as you choose among one, two, or three targets.	M13	2013	m13	playerNDeck
2013_m13-133	Furnace Whelp	https://magicplugin.normalitycomics.com/cardimages/m13/133.jpg	default	Creature	Creature - Dragon	R	R	{2}{R}{R}	4	2	2		U	Flying | {R}: This creature gets +1/+0 until end of turn.	M13	2013	m13	playerNDeck
2013_m13-134	Goblin Arsonist	https://magicplugin.normalitycomics.com/cardimages/m13/134.jpg	default	Creature	Creature - Goblin Shaman	R	R	{R}	1	1	1		C	When this creature dies, you may have it deal 1 damage to any target.	M13	2013	m13	playerNDeck
2013_m13-135	Goblin Battle Jester	https://magicplugin.normalitycomics.com/cardimages/m13/135.jpg	default	Creature	Creature - Goblin	R	R	{3}{R}	4	2	2		C	Whenever you cast a red spell, target creature can't block this turn.	M13	2013	m13	playerNDeck
2013_m13-136	Hamletback Goliath	https://magicplugin.normalitycomics.com/cardimages/m13/136.jpg	default	Creature	Creature - Giant Warrior	R	R	{6}{R}	7	6	6		R	Whenever another creature enters, you may put X +1/+1 counters on this creature, where X is that creature's power.	M13	2013	m13	playerNDeck
2013_m13-137	Kindled Fury	https://magicplugin.normalitycomics.com/cardimages/m13/137.jpg	default	Instant	Instant	R	R	{R}	1				C	Target creature gets +1/+0 and gains first strike until end of turn.	M13	2013	m13	playerNDeck
2013_m13-138	Krenko, Mob Boss	https://magicplugin.normalitycomics.com/cardimages/m13/138.jpg	default	Creature	Legendary Creature - Goblin Warrior	R	R	{2}{R}{R}	4	3	3		R	{T}: Create X 1/1 red Goblin creature tokens, where X is the number of Goblins you control.	M13	2013	m13	playerNDeck
2013_m13-139	Krenko's Command	https://magicplugin.normalitycomics.com/cardimages/m13/139.jpg	default	Sorcery	Sorcery	R	R	{1}{R}	2				C	Create two 1/1 red Goblin creature tokens.	M13	2013	m13	playerNDeck
2013_m13-140	Magmaquake	https://magicplugin.normalitycomics.com/cardimages/m13/140.jpg	default	Instant	Instant	R	R	{X}{R}{R}	2				R	Magmaquake deals X damage to each creature without flying and each planeswalker.	M13	2013	m13	playerNDeck
