databaseId	name	imageUrl	cardBack	type	typeLine	color	colorId	cost	manaValue	power	toughness	loyalty	rarity	text	packName	set	actualSet	loadGroupId
darksteel_dst-34	Synod Artificer	https://magicplugin.normalitycomics.com/cardimages/dst/34.jpg	default	Creature	Creature - Vedalken Artificer	U	U	{2}{U}	3	1	2		R	{X}, {T}: Tap X target noncreature artifacts. | {X}, {T}: Untap X target noncreature artifacts.	DST	darksteel	dst	playerNDeck
darksteel_dst-35	Vedalken Engineer	https://magicplugin.normalitycomics.com/cardimages/dst/35.jpg	default	Creature	Creature - Vedalken Artificer	U	U	{1}{U}	2	1	1		C	{T}: Add two mana of any one color. Spend this mana only to cast artifact spells or activate abilities of artifacts.	DST	darksteel	dst	playerNDeck
darksteel_dst-36	Vex	https://magicplugin.normalitycomics.com/cardimages/dst/36.jpg	default	Instant	Instant	U	U	{2}{U}	3				C	Counter target spell. That spell's controller may draw a card.	DST	darksteel	dst	playerNDeck
darksteel_dst-37	Aether Snap	https://magicplugin.normalitycomics.com/cardimages/dst/37.jpg	default	Sorcery	Sorcery	B	B	{3}{B}{B}	5				R	Remove all counters from all permanents and exile all tokens.	DST	darksteel	dst	playerNDeck
darksteel_dst-38	Burden of Greed	https://magicplugin.normalitycomics.com/cardimages/dst/38.jpg	default	Instant	Instant	B	B	{3}{B}	4				C	Target player loses 1 life for each tapped artifact they control.	DST	darksteel	dst	playerNDeck
darksteel_dst-39	Chittering Rats	https://magicplugin.normalitycomics.com/cardimages/dst/39.jpg	default	Creature	Creature - Rat	B	B	{1}{B}{B}	3	2	2		C	When this creature enters, target opponent puts a card from their hand on top of their library.	DST	darksteel	dst	playerNDeck
darksteel_dst-40	Death Cloud	https://magicplugin.normalitycomics.com/cardimages/dst/40.jpg	default	Sorcery	Sorcery	B	B	{X}{B}{B}{B}	3				R	Each player loses X life, discards X cards, sacrifices X creatures of their choice, then sacrifices X lands of their choice.	DST	darksteel	dst	playerNDeck
darksteel_dst-41	Echoing Decay	https://magicplugin.normalitycomics.com/cardimages/dst/41.jpg	default	Instant	Instant	B	B	{1}{B}	2				C	Target creature and all other creatures with the same name as that creature get -2/-2 until end of turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-42	Emissary of Despair	https://magicplugin.normalitycomics.com/cardimages/dst/42.jpg	default	Creature	Creature - Spirit	B	B	{1}{B}{B}	3	2	1		U	Flying | Whenever this creature deals combat damage to a player, that player loses 1 life for each artifact they control.	DST	darksteel	dst	playerNDeck
darksteel_dst-43	Essence Drain	https://magicplugin.normalitycomics.com/cardimages/dst/43.jpg	default	Sorcery	Sorcery	B	B	{4}{B}	5				C	Essence Drain deals 3 damage to any target and you gain 3 life.	DST	darksteel	dst	playerNDeck
darksteel_dst-44	Greater Harvester	https://magicplugin.normalitycomics.com/cardimages/dst/44.jpg	default	Creature	Creature - Horror	B	B	{2}{B}{B}{B}	5	5	6		R	At the beginning of your upkeep, sacrifice a permanent. | Whenever this creature deals combat damage to a player, that player sacrifices two permanents of their choice.	DST	darksteel	dst	playerNDeck
darksteel_dst-45	Grimclaw Bats	https://magicplugin.normalitycomics.com/cardimages/dst/45.jpg	default	Creature	Creature - Bat	B	B	{1}{B}	2	1	1		C	Flying | {B}, Pay 1 life: This creature gets +1/+1 until end of turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-46	Hunger of the Nim	https://magicplugin.normalitycomics.com/cardimages/dst/46.jpg	default	Sorcery	Sorcery	B	B	{1}{B}	2				C	Target creature gets +1/+0 until end of turn for each artifact you control.	DST	darksteel	dst	playerNDeck
darksteel_dst-47	Mephitic Ooze	https://magicplugin.normalitycomics.com/cardimages/dst/47.jpg	default	Creature	Creature - Ooze	B	B	{4}{B}	5	0	5		R	This creature gets +1/+0 for each artifact you control. | Whenever this creature deals combat damage to a creature, destroy that creature. The creature can't be regenerated.	DST	darksteel	dst	playerNDeck
darksteel_dst-48	Murderous Spoils	https://magicplugin.normalitycomics.com/cardimages/dst/48.jpg	default	Instant	Instant	B	B	{5}{B}	6				U	Destroy target nonblack creature. It can't be regenerated. You gain control of all Equipment that were attached to it.	DST	darksteel	dst	playerNDeck
darksteel_dst-49	Nim Abomination	https://magicplugin.normalitycomics.com/cardimages/dst/49.jpg	default	Creature	Creature - Zombie	B	B	{2}{B}	3	3	4		U	At the beginning of your end step, if this creature is untapped, you lose 3 life.	DST	darksteel	dst	playerNDeck
darksteel_dst-50	Pulse of the Dross	https://magicplugin.normalitycomics.com/cardimages/dst/50.jpg	default	Sorcery	Sorcery	B	B	{1}{B}{B}	3				R	Target player reveals three cards from their hand and you choose one of them. That player discards that card. Then if that player has more cards in hand than you, return Pulse of the Dross to its owner's hand.	DST	darksteel	dst	playerNDeck
darksteel_dst-51	Scavenging Scarab	https://magicplugin.normalitycomics.com/cardimages/dst/51.jpg	default	Creature	Creature - Insect	B	B	{3}{B}	4	3	3		C	This creature can't block.	DST	darksteel	dst	playerNDeck
darksteel_dst-52	Screams from Within	https://magicplugin.normalitycomics.com/cardimages/dst/52.jpg	default	Enchantment	Enchantment - Aura	B	B	{1}{B}{B}	3				U	Enchant creature | Enchanted creature gets -1/-1. | When enchanted creature dies, return this card from your graveyard to the battlefield.	DST	darksteel	dst	playerNDeck
darksteel_dst-53	Scrounge	https://magicplugin.normalitycomics.com/cardimages/dst/53.jpg	default	Sorcery	Sorcery	B	B	{2}{B}	3				U	Target opponent chooses an artifact card in their graveyard. Put that card onto the battlefield under your control.	DST	darksteel	dst	playerNDeck
darksteel_dst-54	Shriveling Rot	https://magicplugin.normalitycomics.com/cardimages/dst/54.jpg	default	Instant	Instant	B	B	{2}{B}{B}	4				R	Choose one - | - Until end of turn, whenever a creature is dealt damage, destroy it. | - Until end of turn, whenever a creature dies, that creature's controller loses life equal to its toughness. | Entwine {2}{B}	DST	darksteel	dst	playerNDeck
darksteel_dst-55	Barbed Lightning	https://magicplugin.normalitycomics.com/cardimages/dst/55.jpg	default	Instant	Instant	R	R	{2}{R}	3				C	Choose one - | - Barbed Lightning deals 3 damage to target creature. | - Barbed Lightning deals 3 damage to target player or planeswalker. | Entwine {2}	DST	darksteel	dst	playerNDeck
darksteel_dst-56	Crazed Goblin	https://magicplugin.normalitycomics.com/cardimages/dst/56.jpg	default	Creature	Creature - Goblin Warrior	R	R	{R}	1	1	1		C	This creature attacks each combat if able.	DST	darksteel	dst	playerNDeck
darksteel_dst-57	Dismantle	https://magicplugin.normalitycomics.com/cardimages/dst/57.jpg	default	Sorcery	Sorcery	R	R	{2}{R}	3				U	Destroy target artifact. If that artifact had counters on it, put that many +1/+1 counters or charge counters on an artifact you control.	DST	darksteel	dst	playerNDeck
darksteel_dst-58	Drooling Ogre	https://magicplugin.normalitycomics.com/cardimages/dst/58.jpg	default	Creature	Creature - Ogre	R	R	{1}{R}	2	3	3		C	Whenever a player casts an artifact spell, that player gains control of this creature.	DST	darksteel	dst	playerNDeck
darksteel_dst-59	Echoing Ruin	https://magicplugin.normalitycomics.com/cardimages/dst/59.jpg	default	Sorcery	Sorcery	R	R	{1}{R}	2				C	Destroy target artifact and all other artifacts with the same name as that artifact.	DST	darksteel	dst	playerNDeck
darksteel_dst-60	Fireball	https://magicplugin.normalitycomics.com/cardimages/dst/60.jpg	default	Sorcery	Sorcery	R	R	{X}{R}	1				U	This spell costs {1} more to cast for each target beyond the first. | Fireball deals X damage divided evenly, rounded down, among any number of targets.	DST	darksteel	dst	playerNDeck
darksteel_dst-61	Flamebreak	https://magicplugin.normalitycomics.com/cardimages/dst/61.jpg	default	Sorcery	Sorcery	R	R	{R}{R}{R}	3				R	Flamebreak deals 3 damage to each creature without flying and each player. Creatures dealt damage this way can't be regenerated this turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-62	Furnace Dragon	https://magicplugin.normalitycomics.com/cardimages/dst/62.jpg	default	Creature	Creature - Dragon	R	R	{6}{R}{R}{R}	9	5	5		R	Affinity for artifacts | Flying | When this creature enters, if you cast it from your hand, exile all artifacts.	DST	darksteel	dst	playerNDeck
darksteel_dst-63	Goblin Archaeologist	https://magicplugin.normalitycomics.com/cardimages/dst/63.jpg	default	Creature	Creature - Goblin Artificer	R	R	{1}{R}	2	1	2		U	{R}, {T}: Flip a coin. If you win the flip, destroy target artifact and untap this creature. If you lose the flip, sacrifice this creature.	DST	darksteel	dst	playerNDeck
darksteel_dst-64	Inflame	https://magicplugin.normalitycomics.com/cardimages/dst/64.jpg	default	Instant	Instant	R	R	{R}	1				C	Inflame deals 2 damage to each creature dealt damage this turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-65	Krark-Clan Stoker	https://magicplugin.normalitycomics.com/cardimages/dst/65.jpg	default	Creature	Creature - Goblin Shaman	R	R	{2}{R}	3	2	2		C	{T}, Sacrifice an artifact: Add {R}{R}.	DST	darksteel	dst	playerNDeck
darksteel_dst-66	Pulse of the Forge	https://magicplugin.normalitycomics.com/cardimages/dst/66.jpg	default	Instant	Instant	R	R	{1}{R}{R}	3				R	Pulse of the Forge deals 4 damage to target player or planeswalker. Then if that player or that planeswalker's controller has more life than you, return Pulse of the Forge to its owner's hand.	DST	darksteel	dst	playerNDeck
darksteel_dst-67	Savage Beating	https://magicplugin.normalitycomics.com/cardimages/dst/67.jpg	default	Instant	Instant	R	R	{3}{R}{R}	5				R	Cast this spell only during combat on your turn. | Choose one - | - Creatures you control gain double strike until end of turn. | - Untap all creatures you control. After this phase, there is an additional combat phase. | Entwine {1}{R}	DST	darksteel	dst	playerNDeck
darksteel_dst-68	Shunt	https://magicplugin.normalitycomics.com/cardimages/dst/68.jpg	default	Instant	Instant	R	R	{1}{R}{R}	3				R	Change the target of target spell with a single target.	DST	darksteel	dst	playerNDeck
darksteel_dst-69	Slobad, Goblin Tinkerer	https://magicplugin.normalitycomics.com/cardimages/dst/69.jpg	default	Creature	Legendary Creature - Goblin Artificer	R	R	{1}{R}	2	1	2		R	Sacrifice an artifact: Target artifact gains indestructible until end of turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-70	Tears of Rage	https://magicplugin.normalitycomics.com/cardimages/dst/70.jpg	default	Instant	Instant	R	R	{2}{R}{R}	4				U	Cast this spell only during the declare attackers step. | Attacking creatures you control get +X/+0 until end of turn, where X is the number of attacking creatures. Sacrifice those creatures at the beginning of the next end step.	DST	darksteel	dst	playerNDeck
darksteel_dst-71	Unforge	https://magicplugin.normalitycomics.com/cardimages/dst/71.jpg	default	Instant	Instant	R	R	{2}{R}	3				C	Destroy target Equipment. If that Equipment was attached to a creature, Unforge deals 2 damage to that creature.	DST	darksteel	dst	playerNDeck
darksteel_dst-72	Vulshok War Boar	https://magicplugin.normalitycomics.com/cardimages/dst/72.jpg	default	Creature	Creature - Boar Beast	R	R	{2}{R}{R}	4	5	5		U	When this creature enters, sacrifice it unless you sacrifice an artifact.	DST	darksteel	dst	playerNDeck
darksteel_dst-73	Ageless Entity	https://magicplugin.normalitycomics.com/cardimages/dst/73.jpg	default	Creature	Creature - Elemental	G	G	{3}{G}{G}	5	4	4		R	Whenever you gain life, put that many +1/+1 counters on this creature.	DST	darksteel	dst	playerNDeck
darksteel_dst-74	Echoing Courage	https://magicplugin.normalitycomics.com/cardimages/dst/74.jpg	default	Instant	Instant	G	G	{1}{G}	2				C	Target creature and all other creatures with the same name as that creature get +2/+2 until end of turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-75	Fangren Firstborn	https://magicplugin.normalitycomics.com/cardimages/dst/75.jpg	default	Creature	Creature - Beast	G	G	{1}{G}{G}{G}	4	4	2		R	Whenever this creature attacks, put a +1/+1 counter on each attacking creature.	DST	darksteel	dst	playerNDeck
darksteel_dst-76	Infested Roothold	https://magicplugin.normalitycomics.com/cardimages/dst/76.jpg	default	Creature	Creature - Wall	G	G	{4}{G}	5	0	3		U	Defender | Protection from artifacts | Whenever an opponent casts an artifact spell, you may create a 1/1 green Insect creature token.	DST	darksteel	dst	playerNDeck
darksteel_dst-77	Karstoderm	https://magicplugin.normalitycomics.com/cardimages/dst/77.jpg	default	Creature	Creature - Beast	G	G	{2}{G}{G}	4	0	0		U	This creature enters with five +1/+1 counters on it. | Whenever an artifact enters, remove a +1/+1 counter from this creature.	DST	darksteel	dst	playerNDeck
darksteel_dst-78	Nourish	https://magicplugin.normalitycomics.com/cardimages/dst/78.jpg	default	Instant	Instant	G	G	{G}{G}	2				C	You gain 6 life.	DST	darksteel	dst	playerNDeck
darksteel_dst-79	Oxidize	https://magicplugin.normalitycomics.com/cardimages/dst/79.jpg	default	Instant	Instant	G	G	{G}	1				U	Destroy target artifact. It can't be regenerated.	DST	darksteel	dst	playerNDeck
darksteel_dst-80	Pulse of the Tangle	https://magicplugin.normalitycomics.com/cardimages/dst/80.jpg	default	Sorcery	Sorcery	G	G	{1}{G}{G}	3				R	Create a 3/3 green Beast creature token. Then if an opponent controls more creatures than you, return Pulse of the Tangle to its owner's hand.	DST	darksteel	dst	playerNDeck
darksteel_dst-81	Reap and Sow	https://magicplugin.normalitycomics.com/cardimages/dst/81.jpg	default	Sorcery	Sorcery	G	G	{3}{G}	4				C	Choose one - | - Destroy target land. | - Search your library for a land card, put that card onto the battlefield, then shuffle. | Entwine {1}{G}	DST	darksteel	dst	playerNDeck
darksteel_dst-82	Rebuking Ceremony	https://magicplugin.normalitycomics.com/cardimages/dst/82.jpg	default	Sorcery	Sorcery	G	G	{3}{G}{G}	5				R	Put two target artifacts on top of their owners' libraries.	DST	darksteel	dst	playerNDeck
darksteel_dst-83	Roaring Slagwurm	https://magicplugin.normalitycomics.com/cardimages/dst/83.jpg	default	Creature	Creature - Wurm	G	G	{5}{G}{G}	7	6	4		R	Whenever this creature attacks, tap all artifacts.	DST	darksteel	dst	playerNDeck
darksteel_dst-84	Stand Together	https://magicplugin.normalitycomics.com/cardimages/dst/84.jpg	default	Instant	Instant	G	G	{3}{G}{G}	5				U	Put two +1/+1 counters on target creature and two +1/+1 counters on another target creature.	DST	darksteel	dst	playerNDeck
darksteel_dst-85	Tangle Spider	https://magicplugin.normalitycomics.com/cardimages/dst/85.jpg	default	Creature	Creature - Spider	G	G	{4}{G}{G}	6	3	4		C	Flash | Reach	DST	darksteel	dst	playerNDeck
darksteel_dst-86	Tanglewalker	https://magicplugin.normalitycomics.com/cardimages/dst/86.jpg	default	Creature	Creature - Dryad	G	G	{2}{G}	3	2	2		U	Each creature you control can't be blocked as long as defending player controls an artifact land.	DST	darksteel	dst	playerNDeck
darksteel_dst-87	Tel-Jilad Outrider	https://magicplugin.normalitycomics.com/cardimages/dst/87.jpg	default	Creature	Creature - Elf Warrior	G	G	{3}{G}	4	3	1		C	Protection from artifacts	DST	darksteel	dst	playerNDeck
darksteel_dst-88	Tel-Jilad Wolf	https://magicplugin.normalitycomics.com/cardimages/dst/88.jpg	default	Creature	Creature - Wolf	G	G	{2}{G}	3	2	2		C	Whenever this creature becomes blocked by an artifact creature, this creature gets +3/+3 until end of turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-89	Viridian Acolyte	https://magicplugin.normalitycomics.com/cardimages/dst/89.jpg	default	Creature	Creature - Elf Shaman	G	G	{G}	1	1	1		C	{1}, {T}: Add one mana of any color.	DST	darksteel	dst	playerNDeck
darksteel_dst-90	Viridian Zealot	https://magicplugin.normalitycomics.com/cardimages/dst/90.jpg	default	Creature	Creature - Elf Warrior	G	G	{G}{G}	2	2	1		R	{1}{G}, Sacrifice this creature: Destroy target artifact or enchantment.	DST	darksteel	dst	playerNDeck
darksteel_dst-91	Aether Vial	https://magicplugin.normalitycomics.com/cardimages/dst/91.jpg	default	Artifact	Artifact			{1}	1				U	At the beginning of your upkeep, you may put a charge counter on this artifact. | {T}: You may put a creature card with mana value equal to the number of charge counters on this artifact from your hand onto the battlefield.	DST	darksteel	dst	playerNDeck
darksteel_dst-92	Angel's Feather	https://magicplugin.normalitycomics.com/cardimages/dst/92.jpg	default	Artifact	Artifact			{2}	2				U	Whenever a player casts a white spell, you may gain 1 life.	DST	darksteel	dst	playerNDeck
darksteel_dst-93	Arcane Spyglass	https://magicplugin.normalitycomics.com/cardimages/dst/93.jpg	default	Artifact	Artifact			{4}	4				C	{2}, {T}, Sacrifice a land: Draw a card and put a charge counter on this artifact. | Remove three charge counters from this artifact: Draw a card.	DST	darksteel	dst	playerNDeck
darksteel_dst-94	Arcbound Bruiser	https://magicplugin.normalitycomics.com/cardimages/dst/94.jpg	default	Creature	Artifact Creature - Golem			{5}	5	0	0		C	Modular 3	DST	darksteel	dst	playerNDeck
darksteel_dst-95	Arcbound Crusher	https://magicplugin.normalitycomics.com/cardimages/dst/95.jpg	default	Creature	Artifact Creature - Juggernaut			{4}	4	0	0		U	Trample | Whenever another artifact enters, put a +1/+1 counter on this creature. | Modular 1	DST	darksteel	dst	playerNDeck
darksteel_dst-96	Arcbound Fiend	https://magicplugin.normalitycomics.com/cardimages/dst/96.jpg	default	Creature	Artifact Creature - Horror			{6}	6	0	0		U	Fear | At the beginning of your upkeep, you may move a +1/+1 counter from target creature onto this creature. | Modular 3	DST	darksteel	dst	playerNDeck
darksteel_dst-97	Arcbound Hybrid	https://magicplugin.normalitycomics.com/cardimages/dst/97.jpg	default	Creature	Artifact Creature - Beast			{4}	4	0	0		C	Haste | Modular 2	DST	darksteel	dst	playerNDeck
darksteel_dst-98	Arcbound Lancer	https://magicplugin.normalitycomics.com/cardimages/dst/98.jpg	default	Creature	Artifact Creature - Beast			{7}	7	0	0		U	First strike | Modular 4	DST	darksteel	dst	playerNDeck
darksteel_dst-99	Arcbound Overseer	https://magicplugin.normalitycomics.com/cardimages/dst/99.jpg	default	Creature	Artifact Creature - Golem			{8}	8	0	0		R	At the beginning of your upkeep, put a +1/+1 counter on each creature you control with modular. | Modular 6	DST	darksteel	dst	playerNDeck
darksteel_dst-100	Arcbound Ravager	https://magicplugin.normalitycomics.com/cardimages/dst/100.jpg	default	Creature	Artifact Creature - Beast			{2}	2	0	0		R	Sacrifice an artifact: Put a +1/+1 counter on this creature. | Modular 1	DST	darksteel	dst	playerNDeck
darksteel_dst-101	Arcbound Reclaimer	https://magicplugin.normalitycomics.com/cardimages/dst/101.jpg	default	Creature	Artifact Creature - Golem			{4}	4	0	0		R	Remove a +1/+1 counter from this creature: Put target artifact card from your graveyard on top of your library. | Modular 2	DST	darksteel	dst	playerNDeck
darksteel_dst-102	Arcbound Slith	https://magicplugin.normalitycomics.com/cardimages/dst/102.jpg	default	Creature	Artifact Creature - Slith			{2}	2	0	0		U	Whenever this creature deals combat damage to a player, put a +1/+1 counter on it. | Modular 1	DST	darksteel	dst	playerNDeck
darksteel_dst-103	Arcbound Stinger	https://magicplugin.normalitycomics.com/cardimages/dst/103.jpg	default	Creature	Artifact Creature - Insect			{2}	2	0	0		C	Flying | Modular 1	DST	darksteel	dst	playerNDeck
darksteel_dst-104	Arcbound Worker	https://magicplugin.normalitycomics.com/cardimages/dst/104.jpg	default	Creature	Artifact Creature - Construct			{1}	1	0	0		C	Modular 1	DST	darksteel	dst	playerNDeck
darksteel_dst-105	Auriok Siege Sled	https://magicplugin.normalitycomics.com/cardimages/dst/105.jpg	default	Creature	Artifact Creature - Juggernaut			{6}	6	3	5		U	{1}: Target artifact creature blocks this creature this turn if able. | {1}: Target artifact creature can't block this creature this turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-106	Chimeric Egg	https://magicplugin.normalitycomics.com/cardimages/dst/106.jpg	default	Artifact	Artifact			{3}	3				U	Whenever an opponent casts a nonartifact spell, put a charge counter on this artifact. | Remove three charge counters from this artifact: This artifact becomes a 6/6 Construct artifact creature with trample until end of turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-107	Coretapper	https://magicplugin.normalitycomics.com/cardimages/dst/107.jpg	default	Creature	Artifact Creature - Myr			{2}	2	1	1		U	{T}: Put a charge counter on target artifact. | Sacrifice this creature: Put two charge counters on target artifact.	DST	darksteel	dst	playerNDeck
darksteel_dst-108	Darksteel Brute	https://magicplugin.normalitycomics.com/cardimages/dst/108.jpg	default	Artifact	Artifact			{2}	2				U	Indestructible | {3}: This artifact becomes a 2/2 Beast artifact creature until end of turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-109	Darksteel Colossus	https://magicplugin.normalitycomics.com/cardimages/dst/109.jpg	default	Creature	Artifact Creature - Golem			{11}	11	11	11		R	Trample | Indestructible | If Darksteel Colossus would be put into a graveyard from anywhere, reveal Darksteel Colossus and shuffle it into its owner's library instead.	DST	darksteel	dst	playerNDeck
darksteel_dst-110	Darksteel Forge	https://magicplugin.normalitycomics.com/cardimages/dst/110.jpg	default	Artifact	Artifact			{9}	9				R	Artifacts you control have indestructible.	DST	darksteel	dst	playerNDeck
darksteel_dst-111	Darksteel Gargoyle	https://magicplugin.normalitycomics.com/cardimages/dst/111.jpg	default	Creature	Artifact Creature - Gargoyle			{7}	7	3	3		U	Flying | Indestructible	DST	darksteel	dst	playerNDeck
darksteel_dst-112	Darksteel Ingot	https://magicplugin.normalitycomics.com/cardimages/dst/112.jpg	default	Artifact	Artifact			{3}	3				C	Indestructible | {T}: Add one mana of any color.	DST	darksteel	dst	playerNDeck
darksteel_dst-113	Darksteel Pendant	https://magicplugin.normalitycomics.com/cardimages/dst/113.jpg	default	Artifact	Artifact			{2}	2				C	Indestructible | {1}, {T}: Scry 1.	DST	darksteel	dst	playerNDeck
darksteel_dst-114	Darksteel Reactor	https://magicplugin.normalitycomics.com/cardimages/dst/114.jpg	default	Artifact	Artifact			{4}	4				R	Indestructible | At the beginning of your upkeep, you may put a charge counter on this artifact. | When this artifact has twenty or more charge counters on it, you win the game.	DST	darksteel	dst	playerNDeck
darksteel_dst-115	Death-Mask Duplicant	https://magicplugin.normalitycomics.com/cardimages/dst/115.jpg	default	Creature	Artifact Creature - Shapeshifter			{7}	7	5	5		U	Imprint - {1}: Exile target creature card from your graveyard. | As long as a card exiled with this creature has flying, this creature has flying. The same is true for fear, first strike, double strike, haste, landwalk, protection, and trample.	DST	darksteel	dst	playerNDeck
darksteel_dst-116	Demon's Horn	https://magicplugin.normalitycomics.com/cardimages/dst/116.jpg	default	Artifact	Artifact			{2}	2				U	Whenever a player casts a black spell, you may gain 1 life.	DST	darksteel	dst	playerNDeck
darksteel_dst-117	Dragon's Claw	https://magicplugin.normalitycomics.com/cardimages/dst/117.jpg	default	Artifact	Artifact			{2}	2				U	Whenever a player casts a red spell, you may gain 1 life.	DST	darksteel	dst	playerNDeck
darksteel_dst-118	Drill-Skimmer	https://magicplugin.normalitycomics.com/cardimages/dst/118.jpg	default	Creature	Artifact Creature - Thopter			{4}	4	2	1		C	Flying | This creature has shroud as long as you control another artifact creature.	DST	darksteel	dst	playerNDeck
darksteel_dst-119	Dross Golem	https://magicplugin.normalitycomics.com/cardimages/dst/119.jpg	default	Creature	Artifact Creature - Golem			{5}	5	3	2		C	Affinity for Swamps | Fear	DST	darksteel	dst	playerNDeck
darksteel_dst-120	Eater of Days	https://magicplugin.normalitycomics.com/cardimages/dst/120.jpg	default	Creature	Artifact Creature - Leviathan			{4}	4	9	8		R	Flying, trample | When this creature enters, you skip your next two turns.	DST	darksteel	dst	playerNDeck
darksteel_dst-121	Gemini Engine	https://magicplugin.normalitycomics.com/cardimages/dst/121.jpg	default	Creature	Artifact Creature - Construct			{6}	6	3	4		R	Whenever this creature attacks, create a colorless Construct artifact creature token named Twin that's attacking. Its power is equal to this creature's power and its toughness is equal to this creature's toughness. Sacrifice the token at end of combat.	DST	darksteel	dst	playerNDeck
darksteel_dst-122	Genesis Chamber	https://magicplugin.normalitycomics.com/cardimages/dst/122.jpg	default	Artifact	Artifact			{2}	2				U	Whenever a nontoken creature enters, if this artifact is untapped, that creature's controller creates a 1/1 colorless Myr artifact creature token.	DST	darksteel	dst	playerNDeck
darksteel_dst-123	Geth's Grimoire	https://magicplugin.normalitycomics.com/cardimages/dst/123.jpg	default	Artifact	Artifact			{4}	4				U	Whenever an opponent discards a card, you may draw a card.	DST	darksteel	dst	playerNDeck
darksteel_dst-124	Heartseeker	https://magicplugin.normalitycomics.com/cardimages/dst/124.jpg	default	Artifact	Artifact - Equipment			{4}	4				R	Equipped creature gets +2/+1 and has "{T}, Unattach Heartseeker: Destroy target creature." | Equip {5}	DST	darksteel	dst	playerNDeck
darksteel_dst-125	Juggernaut	https://magicplugin.normalitycomics.com/cardimages/dst/125.jpg	default	Creature	Artifact Creature - Juggernaut			{4}	4	5	3		U	This creature attacks each combat if able. | This creature can't be blocked by Walls.	DST	darksteel	dst	playerNDeck
darksteel_dst-126	Kraken's Eye	https://magicplugin.normalitycomics.com/cardimages/dst/126.jpg	default	Artifact	Artifact			{2}	2				U	Whenever a player casts a blue spell, you may gain 1 life.	DST	darksteel	dst	playerNDeck
darksteel_dst-127	Leonin Bola	https://magicplugin.normalitycomics.com/cardimages/dst/127.jpg	default	Artifact	Artifact - Equipment			{1}	1				C	Equipped creature has "{T}, Unattach Leonin Bola: Tap target creature." | Equip {1}	DST	darksteel	dst	playerNDeck
darksteel_dst-128	Lich's Tomb	https://magicplugin.normalitycomics.com/cardimages/dst/128.jpg	default	Artifact	Artifact			{4}	4				R	You don't lose the game for having 0 or less life. | Whenever you lose life, sacrifice a permanent for each 1 life you lost.	DST	darksteel	dst	playerNDeck
darksteel_dst-129	Memnarch	https://magicplugin.normalitycomics.com/cardimages/dst/129.jpg	default	Creature	Legendary Artifact Creature - Wizard		U	{7}	7	4	5		R	{1}{U}{U}: Target permanent becomes an artifact in addition to its other types. | {3}{U}: Gain control of target artifact.	DST	darksteel	dst	playerNDeck
darksteel_dst-130	Mycosynth Lattice	https://magicplugin.normalitycomics.com/cardimages/dst/130.jpg	default	Artifact	Artifact			{6}	6				R	All permanents are artifacts in addition to their other types. | All cards that aren't on the battlefield, spells, and permanents are colorless. | Players may spend mana as though it were mana of any color.	DST	darksteel	dst	playerNDeck
darksteel_dst-131	Myr Landshaper	https://magicplugin.normalitycomics.com/cardimages/dst/131.jpg	default	Creature	Artifact Creature - Myr			{3}	3	1	1		C	{T}: Target land becomes an artifact in addition to its other types until end of turn.	DST	darksteel	dst	playerNDeck
darksteel_dst-132	Myr Matrix	https://magicplugin.normalitycomics.com/cardimages/dst/132.jpg	default	Artifact	Artifact			{5}	5				R	Indestructible | Myr creatures get +1/+1. | {5}: Create a 1/1 colorless Myr artifact creature token.	DST	darksteel	dst	playerNDeck
darksteel_dst-133	Myr Moonvessel	https://magicplugin.normalitycomics.com/cardimages/dst/133.jpg	default	Creature	Artifact Creature - Myr			{1}	1	1	1		C	When this creature dies, add {C}.	DST	darksteel	dst	playerNDeck
darksteel_dst-134	Nemesis Mask	https://magicplugin.normalitycomics.com/cardimages/dst/134.jpg	default	Artifact	Artifact - Equipment			{3}	3				U	All creatures able to block equipped creature do so. | Equip {3}	DST	darksteel	dst	playerNDeck
darksteel_dst-135	Oxidda Golem	https://magicplugin.normalitycomics.com/cardimages/dst/135.jpg	default	Creature	Artifact Creature - Golem			{6}	6	3	2		C	Affinity for Mountains | Haste	DST	darksteel	dst	playerNDeck
darksteel_dst-136	Panoptic Mirror	https://magicplugin.normalitycomics.com/cardimages/dst/136.jpg	default	Artifact	Artifact			{5}	5				R	Imprint - {X}, {T}: You may exile an instant or sorcery card with mana value X from your hand. | At the beginning of your upkeep, you may copy a card exiled with this artifact. If you do, you may cast the copy without paying its mana cost.	DST	darksteel	dst	playerNDeck
darksteel_dst-137	Razor Golem	https://magicplugin.normalitycomics.com/cardimages/dst/137.jpg	default	Creature	Artifact Creature - Golem			{6}	6	3	4		C	Affinity for Plains | Vigilance	DST	darksteel	dst	playerNDeck
