databaseId	name	imageUrl	cardBack	type	typeLine	color	colorId	cost	manaValue	power	toughness	loyalty	rarity	text	packName	set	actualSet	loadGroupId
znr_znr-20	Kitesail Cleric	https://magicplugin.normalitycomics.com/cardimages/znr/20.jpg	default	Creature	Creature - Kor Cleric	W	W	{W}	1	1	1		U	Kicker {2}{W} | Flying | When this creature enters, if it was kicked, tap up to two target creatures.	ZNR	znr	znr	playerNDeck
znr_znr-21	Kor Blademaster	https://magicplugin.normalitycomics.com/cardimages/znr/21.jpg	default	Creature	Creature - Kor Warrior	W	W	{1}{W}	2	1	1		U	Double strike | Equipped Warriors you control have double strike.	ZNR	znr	znr	playerNDeck
znr_znr-22	Kor Celebrant	https://magicplugin.normalitycomics.com/cardimages/znr/22.jpg	default	Creature	Creature - Kor Cleric	W	W	{2}{W}	3	1	4		C	Whenever this creature or another creature you control enters, you gain 1 life.	ZNR	znr	znr	playerNDeck
znr_znr-23	Legion Angel	https://magicplugin.normalitycomics.com/cardimages/znr/23.jpg	default	Creature	Creature - Angel Warrior	W	W	{2}{W}{W}	4	4	3		R	Flying | When this creature enters, you may reveal a card you own named Legion Angel from outside the game and put it into your hand.	ZNR	znr	znr	playerNDeck
znr_znr-24	Luminarch Aspirant	https://magicplugin.normalitycomics.com/cardimages/znr/24.jpg	default	Creature	Creature - Human Cleric	W	W	{1}{W}	2	1	1		R	At the beginning of combat on your turn, put a +1/+1 counter on target creature you control.	ZNR	znr	znr	playerNDeck
znr_znr-25	Makindi Ox	https://magicplugin.normalitycomics.com/cardimages/znr/25.jpg	default	Creature	Creature - Ox	W	W	{4}{W}	5	4	4		C	Landfall - Whenever a land you control enters, tap target creature an opponent controls.	ZNR	znr	znr	playerNDeck
znr_znr-26a	Makindi Stampede	https://magicplugin.normalitycomics.com/cardimages/znr/26a.jpg	default	Sorcery	Sorcery	W	W	{3}{W}{W}	5				U	Creatures you control get +2/+2 until end of turn. // Makindi Mesas [Land] This land enters tapped. | {T}: Add {W}.	ZNR	znr	znr	playerNDeck
znr_znr-26b	[znr] Makindi Mesas	https://magicplugin.normalitycomics.com/cardimages/znr/26b.jpg	default	Token	Token Land				5				U	This land enters tapped. | {T}: Add {W}.	ZNR	znr	znr	playerNTokens
znr_znr-27	Maul of the Skyclaves	https://magicplugin.normalitycomics.com/cardimages/znr/27.jpg	default	Artifact	Artifact - Equipment	W	W	{2}{W}	3				R	When this Equipment enters, attach it to target creature you control. | Equipped creature gets +2/+2 and has flying and first strike. | Equip {2}{W}{W}	ZNR	znr	znr	playerNDeck
znr_znr-28	Mesa Lynx	https://magicplugin.normalitycomics.com/cardimages/znr/28.jpg	default	Creature	Creature - Cat	W	W	{1}{W}	2	2	1		C	During turns other than yours, this creature gets +0/+2.	ZNR	znr	znr	playerNDeck
znr_znr-29	Nahiri's Binding	https://magicplugin.normalitycomics.com/cardimages/znr/29.jpg	default	Enchantment	Enchantment - Aura	W	W	{1}{W}{W}	3				C	Enchant creature or planeswalker | Enchanted permanent can't attack or block, and its activated abilities can't be activated.	ZNR	znr	znr	playerNDeck
znr_znr-30a	Ondu Inversion	https://magicplugin.normalitycomics.com/cardimages/znr/30a.jpg	default	Sorcery	Sorcery	W	W	{6}{W}{W}	8				R	Destroy all nonland permanents. // Ondu Skyruins [Land] This land enters tapped. | {T}: Add {W}.	ZNR	znr	znr	playerNDeck
znr_znr-30b	[znr] Ondu Skyruins	https://magicplugin.normalitycomics.com/cardimages/znr/30b.jpg	default	Token	Token Land				8				R	This land enters tapped. | {T}: Add {W}.	ZNR	znr	znr	playerNTokens
znr_znr-31	Paired Tactician	https://magicplugin.normalitycomics.com/cardimages/znr/31.jpg	default	Creature	Creature - Human Warrior	W	W	{2}{W}	3	3	2		U	Whenever this creature and at least one other Warrior attack, put a +1/+1 counter on this creature.	ZNR	znr	znr	playerNDeck
znr_znr-32	Practiced Tactics	https://magicplugin.normalitycomics.com/cardimages/znr/32.jpg	default	Instant	Instant	W	W	{W}	1				C	Choose target attacking or blocking creature. Practiced Tactics deals damage to that creature equal to twice the number of creatures in your party.	ZNR	znr	znr	playerNDeck
znr_znr-33	Pressure Point	https://magicplugin.normalitycomics.com/cardimages/znr/33.jpg	default	Instant	Instant	W	W	{1}{W}	2				C	Tap target creature. | Draw a card.	ZNR	znr	znr	playerNDeck
znr_znr-34	Prowling Felidar	https://magicplugin.normalitycomics.com/cardimages/znr/34.jpg	default	Creature	Creature - Cat Beast	W	W	{3}{W}	4	2	3		C	Vigilance | Landfall - Whenever a land you control enters, put a +1/+1 counter on this creature.	ZNR	znr	znr	playerNDeck
znr_znr-35	Resolute Strike	https://magicplugin.normalitycomics.com/cardimages/znr/35.jpg	default	Instant	Instant	W	W	{W}	1				C	Target creature gets +2/+2 until end of turn. If it's a Warrior, you may attach an Equipment you control to it.	ZNR	znr	znr	playerNDeck
znr_znr-36	Sea Gate Banneret	https://magicplugin.normalitycomics.com/cardimages/znr/36.jpg	default	Creature	Creature - Kor Warrior	W	W	{W}	1	1	2		C	{4}{W}: Creatures you control get +1/+1 until end of turn.	ZNR	znr	znr	playerNDeck
znr_znr-37a	Sejiri Shelter	https://magicplugin.normalitycomics.com/cardimages/znr/37a.jpg	default	Instant	Instant	W	W	{1}{W}	2				U	Target creature you control gains protection from the color of your choice until end of turn. // Sejiri Glacier [Land] This land enters tapped. | {T}: Add {W}.	ZNR	znr	znr	playerNDeck
znr_znr-37b	[znr] Sejiri Glacier	https://magicplugin.normalitycomics.com/cardimages/znr/37b.jpg	default	Token	Token Land				2				U	This land enters tapped. | {T}: Add {W}.	ZNR	znr	znr	playerNTokens
znr_znr-38	Shepherd of Heroes	https://magicplugin.normalitycomics.com/cardimages/znr/38.jpg	default	Creature	Creature - Angel Cleric	W	W	{4}{W}	5	3	4		C	Flying | When this creature enters, you gain 2 life for each creature in your party.	ZNR	znr	znr	playerNDeck
znr_znr-39	Skyclave Apparition	https://magicplugin.normalitycomics.com/cardimages/znr/39.jpg	default	Creature	Creature - Kor Spirit	W	W	{1}{W}{W}	3	2	2		R	When this creature enters, exile up to one target nonland, nontoken permanent you don't control with mana value 4 or less. | When this creature leaves the battlefield, the exiled card's owner creates an X/X blue Illusion creature token, where X is the mana value of the exiled card.	ZNR	znr	znr	playerNDeck
znr_znr-40a	Skyclave Cleric	https://magicplugin.normalitycomics.com/cardimages/znr/40a.jpg	default	Creature	Creature - Kor Cleric	W	W	{1}{W}	2	1	3		U	When this creature enters, you gain 2 life. // Skyclave Basilica [Land] This land enters tapped. | {T}: Add {W}.	ZNR	znr	znr	playerNDeck
znr_znr-40b	[znr] Skyclave Basilica	https://magicplugin.normalitycomics.com/cardimages/znr/40b.jpg	default	Token	Token Land				2				U	This land enters tapped. | {T}: Add {W}.	ZNR	znr	znr	playerNTokens
znr_znr-41	Squad Commander	https://magicplugin.normalitycomics.com/cardimages/znr/41.jpg	default	Creature	Creature - Kor Warrior	W	W	{3}{W}	4	3	3		R	When this creature enters, create a 1/1 white Kor Warrior creature token for each creature in your party. | At the beginning of combat on your turn, if you have a full party, creatures you control get +1/+0 and gain indestructible until end of turn.	ZNR	znr	znr	playerNDeck
znr_znr-42	Smite the Monstrous	https://magicplugin.normalitycomics.com/cardimages/znr/42.jpg	default	Instant	Instant	W	W	{3}{W}	4				C	Destroy target creature with power 4 or greater.	ZNR	znr	znr	playerNDeck
znr_znr-43	Tazeem Raptor	https://magicplugin.normalitycomics.com/cardimages/znr/43.jpg	default	Creature	Creature - Bird	W	W	{2}{W}	3	2	2		C	Flying | When this creature enters, you may return a land you control to its owner's hand.	ZNR	znr	znr	playerNDeck
znr_znr-44	Tazri, Beacon of Unity	https://magicplugin.normalitycomics.com/cardimages/znr/44.jpg	default	Creature	Legendary Creature - Human Warrior	W	WUBRG	{4}{W}	5	4	6		M	This spell costs {1} less to cast for each creature in your party. | {2/U}{2/B}{2/R}{2/G}: Look at the top six cards of your library. You may reveal up to two Cleric, Rogue, Warrior, Wizard, and/or Ally cards from among them and put them into your hand. Put the rest on the bottom of your library in a random order.	ZNR	znr	znr	playerNDeck
znr_znr-45	Anticognition	https://magicplugin.normalitycomics.com/cardimages/znr/45.jpg	default	Instant	Instant	U	U	{1}{U}	2				C	Counter target creature or planeswalker spell unless its controller pays {2}. If an opponent has eight or more cards in their graveyard, instead counter that spell, then scry 2.	ZNR	znr	znr	playerNDeck
znr_znr-46a	Beyeen Veil	https://magicplugin.normalitycomics.com/cardimages/znr/46a.jpg	default	Instant	Instant	U	U	{1}{U}	2				U	Creatures your opponents control get -2/-0 until end of turn. // Beyeen Coast [Land] This land enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNDeck
znr_znr-46b	[znr] Beyeen Coast	https://magicplugin.normalitycomics.com/cardimages/znr/46b.jpg	default	Token	Token Land				2				U	This land enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNTokens
znr_znr-47	Bubble Snare	https://magicplugin.normalitycomics.com/cardimages/znr/47.jpg	default	Enchantment	Enchantment - Aura	U	U	{U}	1				C	Kicker {2}{U} | Enchant creature | When this Aura enters, if it was kicked, tap enchanted creature. | Enchanted creature doesn't untap during its controller's untap step.	ZNR	znr	znr	playerNDeck
znr_znr-48	Cascade Seer	https://magicplugin.normalitycomics.com/cardimages/znr/48.jpg	default	Creature	Creature - Merfolk Wizard	U	U	{3}{U}	4	3	3		C	When this creature enters, scry X, where X is the number of creatures in your party.	ZNR	znr	znr	playerNDeck
znr_znr-49	Charix, the Raging Isle	https://magicplugin.normalitycomics.com/cardimages/znr/49.jpg	default	Creature	Legendary Creature - Leviathan Crab	U	U	{2}{U}{U}	4	0	17		R	Spells your opponents cast that target Charix cost {2} more to cast. | {3}: Charix gets +X/-X until end of turn, where X is the number of Islands you control.	ZNR	znr	znr	playerNDeck
znr_znr-50	Chilling Trap	https://magicplugin.normalitycomics.com/cardimages/znr/50.jpg	default	Instant	Instant	U	U	{U}	1				C	Target creature gets -4/-0 until end of turn. If you control a Wizard, draw a card.	ZNR	znr	znr	playerNDeck
znr_znr-51	Cleric of Chill Depths	https://magicplugin.normalitycomics.com/cardimages/znr/51.jpg	default	Creature	Creature - Merfolk Cleric	U	U	{1}{U}	2	1	3		C	Whenever this creature blocks a creature, that creature doesn't untap during its controller's next untap step.	ZNR	znr	znr	playerNDeck
znr_znr-52	Concerted Defense	https://magicplugin.normalitycomics.com/cardimages/znr/52.jpg	default	Instant	Instant	U	U	{U}	1				U	Counter target noncreature spell unless its controller pays {1} plus an additional {1} for each creature in your party.	ZNR	znr	znr	playerNDeck
znr_znr-53	Confounding Conundrum	https://magicplugin.normalitycomics.com/cardimages/znr/53.jpg	default	Enchantment	Enchantment	U	U	{1}{U}	2				R	When this enchantment enters, draw a card. | Whenever a land an opponent controls enters, if that player had another land enter the battlefield under their control this turn, they return a land they control to its owner's hand.	ZNR	znr	znr	playerNDeck
znr_znr-54	Coralhelm Chronicler	https://magicplugin.normalitycomics.com/cardimages/znr/54.jpg	default	Creature	Creature - Merfolk Wizard	U	U	{2}{U}	3	2	2		R	Whenever you cast a kicked spell, draw a card, then discard a card. | When this creature enters, look at the top five cards of your library. You may reveal a card with a kicker ability from among them and put it into your hand. Put the rest on the bottom of your library in a random order.	ZNR	znr	znr	playerNDeck
znr_znr-55	Cunning Geysermage	https://magicplugin.normalitycomics.com/cardimages/znr/55.jpg	default	Creature	Creature - Human Wizard	U	U	{2}{U}	3	3	2		C	Kicker {2}{U} | When this creature enters, if it was kicked, return up to one other target creature to its owner's hand.	ZNR	znr	znr	playerNDeck
znr_znr-56	Deliberate	https://magicplugin.normalitycomics.com/cardimages/znr/56.jpg	default	Instant	Instant	U	U	{1}{U}	2				C	Scry 2, then draw a card.	ZNR	znr	znr	playerNDeck
znr_znr-57	Expedition Diviner	https://magicplugin.normalitycomics.com/cardimages/znr/57.jpg	default	Creature	Creature - Merfolk Wizard	U	U	{3}{U}	4	3	2		C	Flying | As long as you control another Wizard, this creature has "When this creature dies, draw a card."	ZNR	znr	znr	playerNDeck
znr_znr-58	Field Research	https://magicplugin.normalitycomics.com/cardimages/znr/58.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				C	Kicker {2}{U} | Draw two cards. If this spell was kicked, draw three cards instead.	ZNR	znr	znr	playerNDeck
znr_znr-59	Glacial Grasp	https://magicplugin.normalitycomics.com/cardimages/znr/59.jpg	default	Instant	Instant	U	U	{2}{U}	3				C	Tap target creature. Its controller mills two cards. That creature doesn't untap during its controller's next untap step. | Draw a card.	ZNR	znr	znr	playerNDeck
znr_znr-60a	Glasspool Mimic	https://magicplugin.normalitycomics.com/cardimages/znr/60a.jpg	default	Creature	Creature - Shapeshifter Rogue	U	U	{2}{U}	3	0	0		R	You may have this creature enter as a copy of a creature you control, except it's a Shapeshifter Rogue in addition to its other types. // Glasspool Shore [Land] This land enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNDeck
znr_znr-60b	[znr] Glasspool Shore	https://magicplugin.normalitycomics.com/cardimages/znr/60b.jpg	default	Token	Token Land				3				R	This land enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNTokens
znr_znr-61	Inscription of Insight	https://magicplugin.normalitycomics.com/cardimages/znr/61.jpg	default	Sorcery	Sorcery	U	U	{3}{U}	4				R	Kicker {2}{U}{U} | Choose one. If this spell was kicked, choose any number instead. | - Return up to two target creatures to their owners' hands. | - Scry 2, then draw two cards. | - Target player creates an X/X blue Illusion creature token, where X is the number of cards in their hand.	ZNR	znr	znr	playerNDeck
znr_znr-62	Into the Roil	https://magicplugin.normalitycomics.com/cardimages/znr/62.jpg	default	Instant	Instant	U	U	{1}{U}	2				C	Kicker {1}{U} | Return target nonland permanent to its owner's hand. If this spell was kicked, draw a card.	ZNR	znr	znr	playerNDeck
znr_znr-63	Jace, Mirror Mage	https://magicplugin.normalitycomics.com/cardimages/znr/63.jpg	default	Planeswalker	Legendary Planeswalker - Jace	U	U	{1}{U}{U}	3			4	M	Kicker {2} | When Jace enters, if Jace was kicked, create a token that's a copy of Jace, except it's not legendary and its starting loyalty is 1. | +1: Scry 2. | 0: Draw a card and reveal it. Remove a number of loyalty counters equal to that card's mana value from Jace.	ZNR	znr	znr	playerNDeck
znr_znr-64a	Jwari Disruption	https://magicplugin.normalitycomics.com/cardimages/znr/64a.jpg	default	Instant	Instant	U	U	{1}{U}	2				U	Counter target spell unless its controller pays {1}. // Jwari Ruins [Land] This land enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNDeck
znr_znr-64b	[znr] Jwari Ruins	https://magicplugin.normalitycomics.com/cardimages/znr/64b.jpg	default	Token	Token Land				2				U	This land enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNTokens
znr_znr-65	Living Tempest	https://magicplugin.normalitycomics.com/cardimages/znr/65.jpg	default	Creature	Creature - Elemental	U	U	{4}{U}	5	3	3		C	Flash | Flying	ZNR	znr	znr	playerNDeck
znr_znr-66	Lullmage's Domination	https://magicplugin.normalitycomics.com/cardimages/znr/66.jpg	default	Sorcery	Sorcery	U	U	{X}{U}{U}{U}	3				U	This spell costs {3} less to cast if it targets a creature whose controller has eight or more cards in their graveyard. | Gain control of target creature with mana value X.	ZNR	znr	znr	playerNDeck
znr_znr-67	Maddening Cacophony	https://magicplugin.normalitycomics.com/cardimages/znr/67.jpg	default	Sorcery	Sorcery	U	U	{1}{U}	2				R	Kicker {3}{U} | Each opponent mills eight cards. If this spell was kicked, instead each opponent mills half their library, rounded up.	ZNR	znr	znr	playerNDeck
znr_znr-68	Master of Winds	https://magicplugin.normalitycomics.com/cardimages/znr/68.jpg	default	Creature	Creature - Sphinx Wizard	U	U	{2}{U}{U}	4	1	4		R	Flying | When this creature enters, draw two cards, then discard a card. | Whenever you cast an instant, sorcery, or Wizard spell, you may have this creature's base power and toughness become 4/1 or 1/4 until end of turn.	ZNR	znr	znr	playerNDeck
znr_znr-69	Merfolk Falconer	https://magicplugin.normalitycomics.com/cardimages/znr/69.jpg	default	Creature	Creature - Merfolk Wizard	U	U	{3}{U}{U}	5	4	4		U	Flying | Whenever you cast a kicked spell, scry 2.	ZNR	znr	znr	playerNDeck
znr_znr-70	Merfolk Windrobber	https://magicplugin.normalitycomics.com/cardimages/znr/70.jpg	default	Creature	Creature - Merfolk Rogue	U	U	{U}	1	1	1		U	Flying | Whenever this creature deals combat damage to a player, that player mills a card. | Sacrifice this creature: Draw a card. Activate only if an opponent has eight or more cards in their graveyard.	ZNR	znr	znr	playerNDeck
znr_znr-71	Negate	https://magicplugin.normalitycomics.com/cardimages/znr/71.jpg	default	Instant	Instant	U	U	{1}{U}	2				C	Counter target noncreature spell.	ZNR	znr	znr	playerNDeck
znr_znr-72	Nimble Trapfinder	https://magicplugin.normalitycomics.com/cardimages/znr/72.jpg	default	Creature	Creature - Human Rogue	U	U	{1}{U}	2	2	1		R	This creature can't be blocked if you had another Cleric, Rogue, Warrior, or Wizard enter the battlefield under your control this turn. | At the beginning of combat on your turn, if you have a full party, creatures you control gain "Whenever this creature deals combat damage to a player, draw a card" until end of turn.	ZNR	znr	znr	playerNDeck
znr_znr-73	Risen Riptide	https://magicplugin.normalitycomics.com/cardimages/znr/73.jpg	default	Creature	Creature - Elemental	U	U	{2}{U}	3	0	5		C	Whenever you cast a kicked spell, this creature has base power and toughness 5/5 until end of turn.	ZNR	znr	znr	playerNDeck
znr_znr-74	Roost of Drakes	https://magicplugin.normalitycomics.com/cardimages/znr/74.jpg	default	Enchantment	Enchantment	U	U	{U}	1				U	Kicker {2}{U} | When this enchantment enters, if it was kicked, create a 2/2 blue Drake creature token with flying. | Whenever you cast a kicked spell, create a 2/2 blue Drake creature token with flying.	ZNR	znr	znr	playerNDeck
znr_znr-75	Ruin Crab	https://magicplugin.normalitycomics.com/cardimages/znr/75.jpg	default	Creature	Creature - Crab	U	U	{U}	1	0	3		U	Landfall - Whenever a land you control enters, each opponent mills three cards.	ZNR	znr	znr	playerNDeck
znr_znr-76a	Sea Gate Restoration	https://magicplugin.normalitycomics.com/cardimages/znr/76a.jpg	default	Sorcery	Sorcery	U	U	{4}{U}{U}{U}	7				M	Draw cards equal to the number of cards in your hand plus one. You have no maximum hand size for the rest of the game. // Sea Gate, Reborn [Land] As this land enters, you may pay 3 life. If you don't, it enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNDeck
znr_znr-76b	[znr] Sea Gate, Reborn	https://magicplugin.normalitycomics.com/cardimages/znr/76b.jpg	default	Token	Token Land				7				M	As this land enters, you may pay 3 life. If you don't, it enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNTokens
znr_znr-77	Sea Gate Stormcaller	https://magicplugin.normalitycomics.com/cardimages/znr/77.jpg	default	Creature	Creature - Human Wizard	U	U	{1}{U}	2	2	1		M	Kicker {4}{U} | When this creature enters, copy the next instant or sorcery spell with mana value 2 or less you cast this turn when you cast it. If this creature was kicked, copy that spell twice instead. You may choose new targets for the copies.	ZNR	znr	znr	playerNDeck
znr_znr-78	Seafloor Stalker	https://magicplugin.normalitycomics.com/cardimages/znr/78.jpg	default	Creature	Creature - Merfolk Rogue	U	U	{2}{U}	3	2	3		C	{4}{U}: This creature gets +1/+0 until end of turn and can't be blocked this turn. This ability costs {1} less to activate for each creature in your party.	ZNR	znr	znr	playerNDeck
znr_znr-79	Shell Shield	https://magicplugin.normalitycomics.com/cardimages/znr/79.jpg	default	Instant	Instant	U	U	{U}	1				C	Kicker {1} | Target creature you control gets +0/+3 until end of turn. If this spell was kicked, that creature also gains hexproof until end of turn.	ZNR	znr	znr	playerNDeck
znr_znr-80a	Silundi Vision	https://magicplugin.normalitycomics.com/cardimages/znr/80a.jpg	default	Instant	Instant	U	U	{2}{U}	3				U	Look at the top six cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in a random order. // Silundi Isle [Land] This land enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNDeck
znr_znr-80b	[znr] Silundi Isle	https://magicplugin.normalitycomics.com/cardimages/znr/80b.jpg	default	Token	Token Land				3				U	This land enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNTokens
znr_znr-81	Skyclave Plunder	https://magicplugin.normalitycomics.com/cardimages/znr/81.jpg	default	Sorcery	Sorcery	U	U	{4}{U}	5				U	Look at the top X cards of your library, where X is three plus the number of creatures in your party. Put three of those cards into your hand and the rest on the bottom of your library in a random order.	ZNR	znr	znr	playerNDeck
znr_znr-82	Skyclave Squid	https://magicplugin.normalitycomics.com/cardimages/znr/82.jpg	default	Creature	Creature - Squid	U	U	{1}{U}	2	3	2		C	Defender | Landfall - Whenever a land you control enters, this creature can attack this turn as though it didn't have defender.	ZNR	znr	znr	playerNDeck
znr_znr-83	Sure-Footed Infiltrator	https://magicplugin.normalitycomics.com/cardimages/znr/83.jpg	default	Creature	Creature - Merfolk Rogue	U	U	{3}{U}	4	2	3		U	Tap another untapped Rogue you control: This creature can't be blocked this turn. | Whenever this creature deals combat damage to a player, draw a card.	ZNR	znr	znr	playerNDeck
znr_znr-84	Tazeem Roilmage	https://magicplugin.normalitycomics.com/cardimages/znr/84.jpg	default	Creature	Creature - Merfolk Wizard	U	U	{1}{U}	2	2	1		C	Kicker {4} | When this creature enters, if it was kicked, return target instant or sorcery card from your graveyard to your hand.	ZNR	znr	znr	playerNDeck
znr_znr-85	Thieving Skydiver	https://magicplugin.normalitycomics.com/cardimages/znr/85.jpg	default	Creature	Creature - Merfolk Rogue	U	U	{1}{U}	2	2	1		R	Kicker {X}. X can't be 0. | Flying | When this creature enters, if it was kicked, gain control of target artifact with mana value X or less. If that artifact is an Equipment, attach it to this creature.	ZNR	znr	znr	playerNDeck
znr_znr-86a	Umara Wizard	https://magicplugin.normalitycomics.com/cardimages/znr/86a.jpg	default	Creature	Creature - Merfolk Wizard	U	U	{4}{U}	5	4	3		U	Whenever you cast an instant, sorcery, or Wizard spell, this creature gains flying until end of turn. // Umara Skyfalls [Land] This land enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNDeck
znr_znr-86b	[znr] Umara Skyfalls	https://magicplugin.normalitycomics.com/cardimages/znr/86b.jpg	default	Token	Token Land				5				U	This land enters tapped. | {T}: Add {U}.	ZNR	znr	znr	playerNTokens
znr_znr-87	Windrider Wizard	https://magicplugin.normalitycomics.com/cardimages/znr/87.jpg	default	Creature	Creature - Human Wizard	U	U	{2}{U}	3	2	2		U	Flying | Whenever you cast an instant, sorcery, or Wizard spell, you may draw a card. If you do, discard a card.	ZNR	znr	znr	playerNDeck
znr_znr-88	Zulaport Duelist	https://magicplugin.normalitycomics.com/cardimages/znr/88.jpg	default	Creature	Creature - Human Rogue	U	U	{U}	1	1	1		C	Flash | When this creature enters, up to one target creature gets -2/-0 until end of turn. Its controller mills two cards.	ZNR	znr	znr	playerNDeck
znr_znr-89	Acquisitions Expert	https://magicplugin.normalitycomics.com/cardimages/znr/89.jpg	default	Creature	Creature - Human Rogue	B	B	{1}{B}	2	1	2		U	When this creature enters, target opponent reveals a number of cards from their hand equal to the number of creatures in your party. You choose one of those cards. That player discards that card.	ZNR	znr	znr	playerNDeck
znr_znr-90a	Agadeem's Awakening	https://magicplugin.normalitycomics.com/cardimages/znr/90a.jpg	default	Sorcery	Sorcery	B	B	{X}{B}{B}{B}	3				M	Return from your graveyard to the battlefield any number of target creature cards that each have a different mana value X or less. // Agadeem, the Undercrypt [Land] As this land enters, you may pay 3 life. If you don't, it enters tapped. | {T}: Add {B}.	ZNR	znr	znr	playerNDeck
znr_znr-90b	[znr] Agadeem, the Undercrypt	https://magicplugin.normalitycomics.com/cardimages/znr/90b.jpg	default	Token	Token Land				3				M	As this land enters, you may pay 3 life. If you don't, it enters tapped. | {T}: Add {B}.	ZNR	znr	znr	playerNTokens
znr_znr-91a	Blackbloom Rogue	https://magicplugin.normalitycomics.com/cardimages/znr/91a.jpg	default	Creature	Creature - Human Rogue	B	B	{2}{B}	3	2	3		U	Menace | This creature gets +3/+0 as long as an opponent has eight or more cards in their graveyard. // Blackbloom Bog [Land] This land enters tapped. | {T}: Add {B}.	ZNR	znr	znr	playerNDeck
znr_znr-91b	[znr] Blackbloom Bog	https://magicplugin.normalitycomics.com/cardimages/znr/91b.jpg	default	Token	Token Land				3				U	This land enters tapped. | {T}: Add {B}.	ZNR	znr	znr	playerNTokens
znr_znr-92	Blood Beckoning	https://magicplugin.normalitycomics.com/cardimages/znr/92.jpg	default	Sorcery	Sorcery	B	B	{B}	1				C	Kicker {3} | Return target creature card from your graveyard to your hand. If this spell was kicked, instead return two target creature cards from your graveyard to your hand.	ZNR	znr	znr	playerNDeck
znr_znr-93	Blood Price	https://magicplugin.normalitycomics.com/cardimages/znr/93.jpg	default	Sorcery	Sorcery	B	B	{3}{B}	4				C	Look at the top four cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order. You lose 2 life.	ZNR	znr	znr	playerNDeck
znr_znr-94	Bloodchief's Thirst	https://magicplugin.normalitycomics.com/cardimages/znr/94.jpg	default	Sorcery	Sorcery	B	B	{B}	1				U	Kicker {2}{B} | Destroy target creature or planeswalker with mana value 2 or less. If this spell was kicked, instead destroy target creature or planeswalker.	ZNR	znr	znr	playerNDeck
znr_znr-95	Coveted Prize	https://magicplugin.normalitycomics.com/cardimages/znr/95.jpg	default	Sorcery	Sorcery	B	B	{4}{B}	5				R	This spell costs {1} less to cast for each creature in your party. | Search your library for a card, put it into your hand, then shuffle. If you have a full party, you may cast a spell with mana value 4 or less from your hand without paying its mana cost.	ZNR	znr	znr	playerNDeck
znr_znr-96	Deadly Alliance	https://magicplugin.normalitycomics.com/cardimages/znr/96.jpg	default	Instant	Instant	B	B	{4}{B}	5				C	This spell costs {1} less to cast for each creature in your party. | Destroy target creature or planeswalker.	ZNR	znr	znr	playerNDeck
znr_znr-97	Demon's Disciple	https://magicplugin.normalitycomics.com/cardimages/znr/97.jpg	default	Creature	Creature - Human Cleric	B	B	{2}{B}	3	3	1		U	When this creature enters, each player sacrifices a creature or planeswalker of their choice.	ZNR	znr	znr	playerNDeck
znr_znr-98	Drana, the Last Bloodchief	https://magicplugin.normalitycomics.com/cardimages/znr/98.jpg	default	Creature	Legendary Creature - Vampire Cleric	B	B	{3}{B}{B}	5	4	4		M	Flying | Whenever Drana attacks, defending player chooses a nonlegendary creature card in your graveyard. You return that card to the battlefield with an additional +1/+1 counter on it. The creature is a Vampire in addition to its other types.	ZNR	znr	znr	playerNDeck
znr_znr-99	Drana's Silencer	https://magicplugin.normalitycomics.com/cardimages/znr/99.jpg	default	Creature	Creature - Vampire Rogue	B	B	{5}{B}	6	3	2		C	When this creature enters, target creature an opponent controls gets -X/-X until end of turn, where X is the number of creatures in your party.	ZNR	znr	znr	playerNDeck
znr_znr-100	Dreadwurm	https://magicplugin.normalitycomics.com/cardimages/znr/100.jpg	default	Creature	Creature - Wurm Horror	B	B	{4}{B}	5	5	4		C	Landfall - Whenever a land you control enters, this creature gains indestructible until end of turn.	ZNR	znr	znr	playerNDeck
znr_znr-101	Expedition Skulker	https://magicplugin.normalitycomics.com/cardimages/znr/101.jpg	default	Creature	Creature - Vampire Rogue	B	B	{1}{B}	2	2	2		C	This creature has deathtouch as long as you control another Rogue.	ZNR	znr	znr	playerNDeck
znr_znr-102	Feed the Swarm	https://magicplugin.normalitycomics.com/cardimages/znr/102.jpg	default	Sorcery	Sorcery	B	B	{1}{B}	2				C	Destroy target creature or enchantment an opponent controls. You lose life equal to that permanent's mana value.	ZNR	znr	znr	playerNDeck
