databaseId	name	imageUrl	cardBack	type	typeLine	color	colorId	cost	manaValue	power	toughness	loyalty	rarity	text	packName	set	actualSet	loadGroupId
c16_c16-33	Ishai, Ojutai Dragonspeaker	https://magicplugin.normalitycomics.com/cardimages/c16/33.jpg	default	Creature	Legendary Creature - Bird Monk	WU	WU	{2}{W}{U}	4	1	1		M	Flying | Whenever an opponent casts a spell, put a +1/+1 counter on Ishai. | Partner	C16	c16	c16	playerNDeck
c16_c16-34	Kraum, Ludevic's Opus	https://magicplugin.normalitycomics.com/cardimages/c16/34.jpg	default	Creature	Legendary Creature - Zombie Horror	UR	UR	{3}{U}{R}	5	4	4		R	Flying, haste | Whenever an opponent casts their second spell each turn, draw a card. | Partner	C16	c16	c16	playerNDeck
c16_c16-35	Kydele, Chosen of Kruphix	https://magicplugin.normalitycomics.com/cardimages/c16/35.jpg	default	Creature	Legendary Creature - Human Wizard	GU	GU	{2}{G}{U}	4	2	3		M	{T}: Add {C} for each card you've drawn this turn. | Partner	C16	c16	c16	playerNDeck
c16_c16-36	Kynaios and Tiro of Meletis	https://magicplugin.normalitycomics.com/cardimages/c16/36.jpg	default	Creature	Legendary Creature - Human Soldier	RGWU	RGWU	{R}{G}{W}{U}	4	2	8		M	At the beginning of your end step, draw a card. Each player may put a land card from their hand onto the battlefield, then each opponent who didn't draws a card.	C16	c16	c16	playerNDeck
c16_c16-37	Ludevic, Necro-Alchemist	https://magicplugin.normalitycomics.com/cardimages/c16/37.jpg	default	Creature	Legendary Creature - Human Wizard	UR	UR	{1}{U}{R}	3	1	4		M	At the beginning of each player's end step, that player may draw a card if a player other than you lost life this turn. | Partner	C16	c16	c16	playerNDeck
c16_c16-38	Migratory Route	https://magicplugin.normalitycomics.com/cardimages/c16/38.jpg	default	Sorcery	Sorcery	WU	WU	{3}{W}{U}	5				U	Create four 1/1 white Bird creature tokens with flying. | Basic landcycling {2}	C16	c16	c16	playerNDeck
c16_c16-39	Ravos, Soultender	https://magicplugin.normalitycomics.com/cardimages/c16/39.jpg	default	Creature	Legendary Creature - Human Cleric	WB	WB	{3}{W}{B}	5	2	2		M	Flying | Other creatures you control get +1/+1. | At the beginning of your upkeep, you may return target creature card from your graveyard to your hand. | Partner	C16	c16	c16	playerNDeck
c16_c16-40	Reyhan, Last of the Abzan	https://magicplugin.normalitycomics.com/cardimages/c16/40.jpg	default	Creature	Legendary Creature - Human Warrior	BG	BG	{1}{B}{G}	3	0	0		R	Reyhan enters with three +1/+1 counters on it. | Whenever a creature you control dies or is put into the command zone, if it had one or more +1/+1 counters on it, you may put that many +1/+1 counters on target creature. | Partner	C16	c16	c16	playerNDeck
c16_c16-41	Saskia the Unyielding	https://magicplugin.normalitycomics.com/cardimages/c16/41.jpg	default	Creature	Legendary Creature - Human Soldier	BRGW	BRGW	{B}{R}{G}{W}	4	3	4		M	Vigilance, haste | As Saskia enters, choose a player. | Whenever a creature you control deals combat damage to a player, it deals that much damage to the chosen player.	C16	c16	c16	playerNDeck
c16_c16-42	Sidar Kondo of Jamuraa	https://magicplugin.normalitycomics.com/cardimages/c16/42.jpg	default	Creature	Legendary Creature - Human Knight	GW	GW	{2}{G}{W}	4	2	5		M	Flanking | Creatures your opponents control without flying or reach can't block creatures with power 2 or less. | Partner	C16	c16	c16	playerNDeck
c16_c16-43	Silas Renn, Seeker Adept	https://magicplugin.normalitycomics.com/cardimages/c16/43.jpg	default	Creature	Legendary Artifact Creature - Human	UB	UB	{1}{U}{B}	3	2	2		M	Deathtouch | Whenever Silas Renn deals combat damage to a player, choose target artifact card in your graveyard. You may cast that card this turn. | Partner	C16	c16	c16	playerNDeck
c16_c16-44	Sylvan Reclamation	https://magicplugin.normalitycomics.com/cardimages/c16/44.jpg	default	Instant	Instant	GW	GW	{3}{G}{W}	5				U	Exile up to two target artifacts and/or enchantments. | Basic landcycling {2}	C16	c16	c16	playerNDeck
c16_c16-45	Tana, the Bloodsower	https://magicplugin.normalitycomics.com/cardimages/c16/45.jpg	default	Creature	Legendary Creature - Elf Druid	RG	RG	{2}{R}{G}	4	2	2		M	Trample | Whenever Tana deals combat damage to a player, create that many 1/1 green Saproling creature tokens. | Partner	C16	c16	c16	playerNDeck
c16_c16-46	Thrasios, Triton Hero	https://magicplugin.normalitycomics.com/cardimages/c16/46.jpg	default	Creature	Legendary Creature - Merfolk Wizard	GU	GU	{G}{U}	2	1	3		R	{4}: Scry 1, then reveal the top card of your library. If it's a land card, put it onto the battlefield tapped. Otherwise, draw a card. | Partner	C16	c16	c16	playerNDeck
c16_c16-47	Treacherous Terrain	https://magicplugin.normalitycomics.com/cardimages/c16/47.jpg	default	Sorcery	Sorcery	RG	RG	{6}{R}{G}	8				U	Treacherous Terrain deals damage to each opponent equal to the number of lands that player controls. | Basic landcycling {2}	C16	c16	c16	playerNDeck
c16_c16-48	Tymna the Weaver	https://magicplugin.normalitycomics.com/cardimages/c16/48.jpg	default	Creature	Legendary Creature - Human Cleric	WB	WB	{1}{W}{B}	3	2	2		R	Lifelink | At the beginning of each of your postcombat main phases, you may pay X life, where X is the number of opponents that were dealt combat damage this turn. If you do, draw X cards. | Partner	C16	c16	c16	playerNDeck
c16_c16-49	Vial Smasher the Fierce	https://magicplugin.normalitycomics.com/cardimages/c16/49.jpg	default	Creature	Legendary Creature - Goblin Berserker	BR	BR	{1}{B}{R}	3	2	3		M	Whenever you cast your first spell each turn, choose an opponent at random. Vial Smasher deals damage equal to that spell's mana value to that player or a planeswalker that player controls. | Partner	C16	c16	c16	playerNDeck
c16_c16-50	Yidris, Maelstrom Wielder	https://magicplugin.normalitycomics.com/cardimages/c16/50.jpg	default	Creature	Legendary Creature - Ogre Wizard	UBRG	UBRG	{U}{B}{R}{G}	4	5	4		M	Trample | Whenever Yidris deals combat damage to a player, as you cast spells from your hand this turn, they gain cascade.	C16	c16	c16	playerNDeck
c16_c16-51	Armory Automaton	https://magicplugin.normalitycomics.com/cardimages/c16/51.jpg	default	Creature	Artifact Creature - Construct			{3}	3	2	2		R	Whenever this creature enters or attacks, you may attach any number of target Equipment to it.	C16	c16	c16	playerNDeck
c16_c16-52	Boompile	https://magicplugin.normalitycomics.com/cardimages/c16/52.jpg	default	Artifact	Artifact			{4}	4				R	{T}: Flip a coin. If you win the flip, destroy all nonland permanents.	C16	c16	c16	playerNDeck
c16_c16-53	Conqueror's Flail	https://magicplugin.normalitycomics.com/cardimages/c16/53.jpg	default	Artifact	Artifact - Equipment			{2}	2				R	Equipped creature gets +1/+1 for each color among permanents you control. | As long as this Equipment is attached to a creature, your opponents can't cast spells during your turn. | Equip {2}	C16	c16	c16	playerNDeck
c16_c16-54	Crystalline Crawler	https://magicplugin.normalitycomics.com/cardimages/c16/54.jpg	default	Creature	Artifact Creature - Construct			{4}	4	1	1		R	Converge - This creature enters with a +1/+1 counter on it for each color of mana spent to cast it. | Remove a +1/+1 counter from this creature: Add one mana of any color. | {T}: Put a +1/+1 counter on this creature.	C16	c16	c16	playerNDeck
c16_c16-55	Prismatic Geoscope	https://magicplugin.normalitycomics.com/cardimages/c16/55.jpg	default	Artifact	Artifact			{5}	5				R	This artifact enters tapped. | Domain - {T}: Add X mana in any combination of colors, where X is the number of basic land types among lands you control.	C16	c16	c16	playerNDeck
c16_c16-56	Ash Barrens	https://magicplugin.normalitycomics.com/cardimages/c16/56.jpg	default	Land	Land				0				C	{T}: Add {C}. | Basic landcycling {1}	C16	c16	c16	playerNDeck
c16_c16-57	Abzan Falconer	https://magicplugin.normalitycomics.com/cardimages/c16/57.jpg	default	Creature	Creature - Human Soldier	W	W	{2}{W}	3	2	3		U	Outlast {W} | Each creature you control with a +1/+1 counter on it has flying.	C16	c16	c16	playerNDeck
c16_c16-58	Blazing Archon	https://magicplugin.normalitycomics.com/cardimages/c16/58.jpg	default	Creature	Creature - Archon	W	W	{6}{W}{W}{W}	9	5	6		R	Flying | Creatures can't attack you.	C16	c16	c16	playerNDeck
c16_c16-59	Blind Obedience	https://magicplugin.normalitycomics.com/cardimages/c16/59.jpg	default	Enchantment	Enchantment	W	W	{1}{W}	2				R	Extort | Artifacts and creatures your opponents control enter tapped.	C16	c16	c16	playerNDeck
c16_c16-60	Brave the Sands	https://magicplugin.normalitycomics.com/cardimages/c16/60.jpg	default	Enchantment	Enchantment	W	W	{1}{W}	2				U	Creatures you control have vigilance. | Each creature you control can block an additional creature each combat.	C16	c16	c16	playerNDeck
c16_c16-61	Cathars' Crusade	https://magicplugin.normalitycomics.com/cardimages/c16/61.jpg	default	Enchantment	Enchantment	W	W	{3}{W}{W}	5				R	Whenever a creature you control enters, put a +1/+1 counter on each creature you control.	C16	c16	c16	playerNDeck
c16_c16-62	Citadel Siege	https://magicplugin.normalitycomics.com/cardimages/c16/62.jpg	default	Enchantment	Enchantment	W	W	{2}{W}{W}	4				R	As this enchantment enters, choose Khans or Dragons. | - Khans - At the beginning of combat on your turn, put two +1/+1 counters on target creature you control. | - Dragons - At the beginning of combat on each opponent's turn, tap target creature that player controls.	C16	c16	c16	playerNDeck
c16_c16-63	Custodi Soulbinders	https://magicplugin.normalitycomics.com/cardimages/c16/63.jpg	default	Creature	Creature - Human Cleric	W	W	{3}{W}	4	0	0		R	This creature enters with X +1/+1 counters on it, where X is the number of other creatures on the battlefield. | {2}{W}, Remove a +1/+1 counter from this creature: Create a 1/1 white Spirit creature token with flying.	C16	c16	c16	playerNDeck
c16_c16-64	Dispeller's Capsule	https://magicplugin.normalitycomics.com/cardimages/c16/64.jpg	default	Artifact	Artifact	W	W	{W}	1				C	{2}{W}, {T}, Sacrifice this artifact: Destroy target artifact or enchantment.	C16	c16	c16	playerNDeck
c16_c16-65	Elite Scaleguard	https://magicplugin.normalitycomics.com/cardimages/c16/65.jpg	default	Creature	Creature - Human Soldier	W	W	{4}{W}	5	2	3		U	When this creature enters, bolster 2. | Whenever a creature you control with a +1/+1 counter on it attacks, tap target creature defending player controls.	C16	c16	c16	playerNDeck
c16_c16-66	Ghostly Prison	https://magicplugin.normalitycomics.com/cardimages/c16/66.jpg	default	Enchantment	Enchantment	W	W	{2}{W}	3				U	Creatures can't attack you unless their controller pays {2} for each creature they control that's attacking you.	C16	c16	c16	playerNDeck
c16_c16-67	Hoofprints of the Stag	https://magicplugin.normalitycomics.com/cardimages/c16/67.jpg	default	Enchantment	Kindred Enchantment - Elemental	W	W	{1}{W}	2				R	Whenever you draw a card, you may put a hoofprint counter on this enchantment. | {2}{W}, Remove four hoofprint counters from this enchantment: Create a 4/4 white Elemental creature token with flying. Activate only during your turn.	C16	c16	c16	playerNDeck
c16_c16-68	Hushwing Gryff	https://magicplugin.normalitycomics.com/cardimages/c16/68.jpg	default	Creature	Creature - Hippogriff	W	W	{2}{W}	3	2	1		R	Flash | Flying | Creatures entering don't cause abilities to trigger.	C16	c16	c16	playerNDeck
c16_c16-69	Mentor of the Meek	https://magicplugin.normalitycomics.com/cardimages/c16/69.jpg	default	Creature	Creature - Human Soldier	W	W	{2}{W}	3	2	2		R	Whenever another creature you control with power 2 or less enters, you may pay {1}. If you do, draw a card.	C16	c16	c16	playerNDeck
c16_c16-70	Mirror Entity	https://magicplugin.normalitycomics.com/cardimages/c16/70.jpg	default	Creature	Creature - Shapeshifter	W	W	{2}{W}	3	1	1		R	Changeling | {X}: Until end of turn, creatures you control have base power and toughness X/X and gain all creature types.	C16	c16	c16	playerNDeck
c16_c16-71	Oblation	https://magicplugin.normalitycomics.com/cardimages/c16/71.jpg	default	Instant	Instant	W	W	{2}{W}	3				R	The owner of target nonland permanent shuffles it into their library, then draws two cards.	C16	c16	c16	playerNDeck
c16_c16-72	Open the Vaults	https://magicplugin.normalitycomics.com/cardimages/c16/72.jpg	default	Sorcery	Sorcery	W	W	{4}{W}{W}	6				R	Return all artifact and enchantment cards from all graveyards to the battlefield under their owners' control.	C16	c16	c16	playerNDeck
c16_c16-73	Phyrexian Rebirth	https://magicplugin.normalitycomics.com/cardimages/c16/73.jpg	default	Sorcery	Sorcery	W	W	{4}{W}{W}	6				R	Destroy all creatures, then create an X/X colorless Phyrexian Horror artifact creature token, where X is the number of creatures destroyed this way.	C16	c16	c16	playerNDeck
c16_c16-74	Reveillark	https://magicplugin.normalitycomics.com/cardimages/c16/74.jpg	default	Creature	Creature - Elemental	W	W	{4}{W}	5	4	3		R	Flying | When this creature leaves the battlefield, return up to two target creature cards with power 2 or less from your graveyard to the battlefield. | Evoke {5}{W}	C16	c16	c16	playerNDeck
c16_c16-75	Reverse the Sands	https://magicplugin.normalitycomics.com/cardimages/c16/75.jpg	default	Sorcery	Sorcery	W	W	{6}{W}{W}	8				R	Redistribute any number of players' life totals.	C16	c16	c16	playerNDeck
c16_c16-76	Sanctum Gargoyle	https://magicplugin.normalitycomics.com/cardimages/c16/76.jpg	default	Creature	Artifact Creature - Gargoyle	W	W	{3}{W}	4	2	3		C	Flying | When this creature enters, you may return target artifact card from your graveyard to your hand.	C16	c16	c16	playerNDeck
c16_c16-77	Sphere of Safety	https://magicplugin.normalitycomics.com/cardimages/c16/77.jpg	default	Enchantment	Enchantment	W	W	{4}{W}	5				U	Creatures can't attack you or planeswalkers you control unless their controller pays {X} for each of those creatures, where X is the number of enchantments you control.	C16	c16	c16	playerNDeck
c16_c16-78	Swords to Plowshares	https://magicplugin.normalitycomics.com/cardimages/c16/78.jpg	default	Instant	Instant	W	W	{W}	1				U	Exile target creature. Its controller gains life equal to its power.	C16	c16	c16	playerNDeck
c16_c16-79	Wave of Reckoning	https://magicplugin.normalitycomics.com/cardimages/c16/79.jpg	default	Sorcery	Sorcery	W	W	{4}{W}	5				R	Each creature deals damage to itself equal to its power.	C16	c16	c16	playerNDeck
c16_c16-80	Windborn Muse	https://magicplugin.normalitycomics.com/cardimages/c16/80.jpg	default	Creature	Creature - Spirit	W	W	{3}{W}	4	2	3		R	Flying | Creatures can't attack you unless their controller pays {2} for each creature they control that's attacking you.	C16	c16	c16	playerNDeck
c16_c16-81	Academy Elite	https://magicplugin.normalitycomics.com/cardimages/c16/81.jpg	default	Creature	Creature - Human Wizard	U	U	{3}{U}	4	0	0		R	This creature enters with X +1/+1 counters on it, where X is the number of instant and sorcery cards in all graveyards. | {2}{U}, Remove a +1/+1 counter from this creature: Draw a card, then discard a card.	C16	c16	c16	playerNDeck
c16_c16-82	Aeon Chronicler	https://magicplugin.normalitycomics.com/cardimages/c16/82.jpg	default	Creature	Creature - Avatar	U	U	{3}{U}{U}	5	*	*		R	Aeon Chronicler's power and toughness are each equal to the number of cards in your hand. | Suspend X-{X}{3}{U}. X can't be 0. | Whenever a time counter is removed from this card while it's exiled, draw a card.	C16	c16	c16	playerNDeck
c16_c16-83	Arcane Denial	https://magicplugin.normalitycomics.com/cardimages/c16/83.jpg	default	Instant	Instant	U	U	{1}{U}	2				C	Counter target spell. Its controller may draw up to two cards at the beginning of the next turn's upkeep. | You draw a card at the beginning of the next turn's upkeep.	C16	c16	c16	playerNDeck
c16_c16-84	Chain of Vapor	https://magicplugin.normalitycomics.com/cardimages/c16/84.jpg	default	Instant	Instant	U	U	{U}	1				U	Return target nonland permanent to its owner's hand. Then that permanent's controller may sacrifice a land of their choice. If the player does, they may copy this spell and may choose a new target for that copy.	C16	c16	c16	playerNDeck
c16_c16-85	Chasm Skulker	https://magicplugin.normalitycomics.com/cardimages/c16/85.jpg	default	Creature	Creature - Squid Horror	U	U	{2}{U}	3	1	1		R	Whenever you draw a card, put a +1/+1 counter on this creature. | When this creature dies, create X 1/1 blue Squid creature tokens with islandwalk, where X is the number of +1/+1 counters on this creature.	C16	c16	c16	playerNDeck
c16_c16-86	Chief Engineer	https://magicplugin.normalitycomics.com/cardimages/c16/86.jpg	default	Creature	Creature - Vedalken Artificer	U	U	{1}{U}	2	1	3		R	Artifact spells you cast have convoke.	C16	c16	c16	playerNDeck
c16_c16-87	Devastation Tide	https://magicplugin.normalitycomics.com/cardimages/c16/87.jpg	default	Sorcery	Sorcery	U	U	{3}{U}{U}	5				R	Return all nonland permanents to their owners' hands. | Miracle {1}{U}	C16	c16	c16	playerNDeck
c16_c16-88	Disdainful Stroke	https://magicplugin.normalitycomics.com/cardimages/c16/88.jpg	default	Instant	Instant	U	U	{1}{U}	2				C	Counter target spell with mana value 4 or greater.	C16	c16	c16	playerNDeck
c16_c16-89	Etherium Sculptor	https://magicplugin.normalitycomics.com/cardimages/c16/89.jpg	default	Creature	Artifact Creature - Vedalken Artificer	U	U	{1}{U}	2	1	2		C	Artifact spells you cast cost {1} less to cast.	C16	c16	c16	playerNDeck
c16_c16-90	Ethersworn Adjudicator	https://magicplugin.normalitycomics.com/cardimages/c16/90.jpg	default	Creature	Artifact Creature - Vedalken Knight	U	WUB	{4}{U}	5	4	4		M	Flying | {1}{W}{B}, {T}: Destroy target creature or enchantment. | {2}{U}: Untap this creature.	C16	c16	c16	playerNDeck
c16_c16-91	Evacuation	https://magicplugin.normalitycomics.com/cardimages/c16/91.jpg	default	Instant	Instant	U	U	{3}{U}{U}	5				R	Return all creatures to their owners' hands.	C16	c16	c16	playerNDeck
c16_c16-92	Master of Etherium	https://magicplugin.normalitycomics.com/cardimages/c16/92.jpg	default	Creature	Artifact Creature - Vedalken Wizard	U	U	{2}{U}	3	*	*		R	Master of Etherium's power and toughness are each equal to the number of artifacts you control. | Other artifact creatures you control get +1/+1.	C16	c16	c16	playerNDeck
c16_c16-93	Minds Aglow	https://magicplugin.normalitycomics.com/cardimages/c16/93.jpg	default	Sorcery	Sorcery	U	U	{U}	1				R	Join forces - Starting with you, each player may pay any amount of mana. Each player draws X cards, where X is the total amount of mana paid this way.	C16	c16	c16	playerNDeck
c16_c16-94	Propaganda	https://magicplugin.normalitycomics.com/cardimages/c16/94.jpg	default	Enchantment	Enchantment	U	U	{2}{U}	3				U	Creatures can't attack you unless their controller pays {2} for each creature they control that's attacking you.	C16	c16	c16	playerNDeck
c16_c16-95	Read the Runes	https://magicplugin.normalitycomics.com/cardimages/c16/95.jpg	default	Instant	Instant	U	U	{X}{U}	1				R	Draw X cards. For each card drawn this way, discard a card unless you sacrifice a permanent.	C16	c16	c16	playerNDeck
c16_c16-96	Reins of Power	https://magicplugin.normalitycomics.com/cardimages/c16/96.jpg	default	Instant	Instant	U	U	{2}{U}{U}	4				R	Untap all creatures you control and all creatures target opponent controls. You and that opponent each gain control of all creatures the other controls until end of turn. Those creatures gain haste until end of turn.	C16	c16	c16	playerNDeck
c16_c16-97	Spelltwine	https://magicplugin.normalitycomics.com/cardimages/c16/97.jpg	default	Sorcery	Sorcery	U	U	{5}{U}	6				R	Exile target instant or sorcery card from your graveyard and target instant or sorcery card from an opponent's graveyard. Copy those cards. Cast the copies if able without paying their mana costs. Exile Spelltwine.	C16	c16	c16	playerNDeck
c16_c16-98	Swan Song	https://magicplugin.normalitycomics.com/cardimages/c16/98.jpg	default	Instant	Instant	U	U	{U}	1				R	Counter target enchantment, instant, or sorcery spell. Its controller creates a 2/2 blue Bird creature token with flying.	C16	c16	c16	playerNDeck
c16_c16-99	Tezzeret's Gambit	https://magicplugin.normalitycomics.com/cardimages/c16/99.jpg	default	Sorcery	Sorcery	U	U	{3}{U/P}	4				U	Draw two cards, then proliferate.	C16	c16	c16	playerNDeck
c16_c16-100	Thrummingbird	https://magicplugin.normalitycomics.com/cardimages/c16/100.jpg	default	Creature	Creature - Phyrexian Bird Horror	U	U	{1}{U}	2	1	1		U	Flying | Whenever this creature deals combat damage to a player, proliferate.	C16	c16	c16	playerNDeck
c16_c16-101	Treasure Cruise	https://magicplugin.normalitycomics.com/cardimages/c16/101.jpg	default	Sorcery	Sorcery	U	U	{7}{U}	8				C	Delve | Draw three cards.	C16	c16	c16	playerNDeck
c16_c16-102	Trinket Mage	https://magicplugin.normalitycomics.com/cardimages/c16/102.jpg	default	Creature	Creature - Human Wizard	U	U	{2}{U}	3	2	2		C	When this creature enters, you may search your library for an artifact card with mana value 1 or less, reveal that card, put it into your hand, then shuffle.	C16	c16	c16	playerNDeck
c16_c16-103	Vedalken Engineer	https://magicplugin.normalitycomics.com/cardimages/c16/103.jpg	default	Creature	Creature - Vedalken Artificer	U	U	{1}{U}	2	1	1		C	{T}: Add two mana of any one color. Spend this mana only to cast artifact spells or activate abilities of artifacts.	C16	c16	c16	playerNDeck
c16_c16-104	Windfall	https://magicplugin.normalitycomics.com/cardimages/c16/104.jpg	default	Sorcery	Sorcery	U	U	{2}{U}	3				U	Each player discards their hand, then draws cards equal to the greatest number of cards a player discarded this way.	C16	c16	c16	playerNDeck
c16_c16-105	Army of the Damned	https://magicplugin.normalitycomics.com/cardimages/c16/105.jpg	default	Sorcery	Sorcery	B	B	{5}{B}{B}{B}	8				M	Create thirteen tapped 2/2 black Zombie creature tokens. | Flashback {7}{B}{B}{B}	C16	c16	c16	playerNDeck
c16_c16-106	Bane of the Living	https://magicplugin.normalitycomics.com/cardimages/c16/106.jpg	default	Creature	Creature - Insect	B	B	{2}{B}{B}	4	4	3		R	Morph {X}{B}{B} | When this creature is turned face up, all creatures get -X/-X until end of turn.	C16	c16	c16	playerNDeck
c16_c16-107	Beacon of Unrest	https://magicplugin.normalitycomics.com/cardimages/c16/107.jpg	default	Sorcery	Sorcery	B	B	{3}{B}{B}	5				R	Put target artifact or creature card from a graveyard onto the battlefield under your control. Shuffle Beacon of Unrest into its owner's library.	C16	c16	c16	playerNDeck
c16_c16-108	Brutal Hordechief	https://magicplugin.normalitycomics.com/cardimages/c16/108.jpg	default	Creature	Creature - Orc Warrior	B	RWB	{3}{B}	4	3	3		M	Whenever a creature you control attacks, defending player loses 1 life and you gain 1 life. | {3}{R/W}{R/W}: Creatures your opponents control block this turn if able, and you choose how those creatures block.	C16	c16	c16	playerNDeck
c16_c16-109	Executioner's Capsule	https://magicplugin.normalitycomics.com/cardimages/c16/109.jpg	default	Artifact	Artifact	B	B	{B}	1				C	{1}{B}, {T}, Sacrifice this artifact: Destroy target nonblack creature.	C16	c16	c16	playerNDeck
c16_c16-110	Festercreep	https://magicplugin.normalitycomics.com/cardimages/c16/110.jpg	default	Creature	Creature - Elemental	B	B	{1}{B}	2	0	0		C	This creature enters with a +1/+1 counter on it. | {1}{B}, Remove a +1/+1 counter from this creature: All other creatures get -1/-1 until end of turn.	C16	c16	c16	playerNDeck
c16_c16-111	Ghastly Conscription	https://magicplugin.normalitycomics.com/cardimages/c16/111.jpg	default	Sorcery	Sorcery	B	B	{5}{B}{B}	7				M	Exile all creature cards from target player's graveyard in a face-down pile, shuffle that pile, then manifest those cards.	C16	c16	c16	playerNDeck
c16_c16-112	Guiltfeeder	https://magicplugin.normalitycomics.com/cardimages/c16/112.jpg	default	Creature	Creature - Horror	B	B	{3}{B}{B}	5	0	4		R	Fear | Whenever this creature attacks and isn't blocked, defending player loses 1 life for each card in their graveyard.	C16	c16	c16	playerNDeck
c16_c16-113	In Garruk's Wake	https://magicplugin.normalitycomics.com/cardimages/c16/113.jpg	default	Sorcery	Sorcery	B	B	{7}{B}{B}	9				R	Destroy all creatures you don't control and all planeswalkers you don't control.	C16	c16	c16	playerNDeck
c16_c16-114	Languish	https://magicplugin.normalitycomics.com/cardimages/c16/114.jpg	default	Sorcery	Sorcery	B	B	{2}{B}{B}	4				R	All creatures get -4/-4 until end of turn.	C16	c16	c16	playerNDeck
c16_c16-115	Necroplasm	https://magicplugin.normalitycomics.com/cardimages/c16/115.jpg	default	Creature	Creature - Ooze	B	B	{1}{B}{B}	3	1	1		R	At the beginning of your upkeep, put a +1/+1 counter on this creature. | At the beginning of your end step, destroy each creature with mana value equal to the number of +1/+1 counters on this creature. | Dredge 2	C16	c16	c16	playerNDeck
c16_c16-116	Sangromancer	https://magicplugin.normalitycomics.com/cardimages/c16/116.jpg	default	Creature	Creature - Vampire Shaman	B	B	{2}{B}{B}	4	3	3		R	Flying | Whenever a creature an opponent controls dies, you may gain 3 life. | Whenever an opponent discards a card, you may gain 3 life.	C16	c16	c16	playerNDeck
c16_c16-117	Waste Not	https://magicplugin.normalitycomics.com/cardimages/c16/117.jpg	default	Enchantment	Enchantment	B	B	{1}{B}	2				R	Whenever an opponent discards a creature card, create a 2/2 black Zombie creature token. | Whenever an opponent discards a land card, add {B}{B}. | Whenever an opponent discards a noncreature, nonland card, draw a card.	C16	c16	c16	playerNDeck
c16_c16-118	Wight of Precinct Six	https://magicplugin.normalitycomics.com/cardimages/c16/118.jpg	default	Creature	Creature - Zombie	B	B	{1}{B}	2	1	1		U	This creature gets +1/+1 for each creature card in your opponents' graveyards.	C16	c16	c16	playerNDeck
c16_c16-119	Alesha, Who Smiles at Death	https://magicplugin.normalitycomics.com/cardimages/c16/119.jpg	default	Creature	Legendary Creature - Human Warrior	R	RWB	{2}{R}	3	3	2		R	First strike | Whenever Alesha attacks, you may pay {W/B}{W/B}. If you do, return target creature card with power 2 or less from your graveyard to the battlefield tapped and attacking.	C16	c16	c16	playerNDeck
c16_c16-120	Blasphemous Act	https://magicplugin.normalitycomics.com/cardimages/c16/120.jpg	default	Sorcery	Sorcery	R	R	{8}{R}	9				R	This spell costs {1} less to cast for each creature on the battlefield. | Blasphemous Act deals 13 damage to each creature.	C16	c16	c16	playerNDeck
c16_c16-121	Breath of Fury	https://magicplugin.normalitycomics.com/cardimages/c16/121.jpg	default	Enchantment	Enchantment - Aura	R	R	{2}{R}{R}	4				R	Enchant creature you control | When enchanted creature deals combat damage to a player, sacrifice it and attach this Aura to a creature you control. If you do, untap all creatures you control and after this phase, there is an additional combat phase.	C16	c16	c16	playerNDeck
c16_c16-122	Chaos Warp	https://magicplugin.normalitycomics.com/cardimages/c16/122.jpg	default	Instant	Instant	R	R	{2}{R}	3				R	The owner of target permanent shuffles it into their library, then reveals the top card of their library. If it's a permanent card, they put it onto the battlefield.	C16	c16	c16	playerNDeck
c16_c16-123	Daretti, Scrap Savant	https://magicplugin.normalitycomics.com/cardimages/c16/123.jpg	default	Planeswalker	Legendary Planeswalker - Daretti	R	R	{3}{R}	4			3	M	+2: Discard up to two cards, then draw that many cards. | -2: Sacrifice an artifact. If you do, return target artifact card from your graveyard to the battlefield. | -10: You get an emblem with "Whenever an artifact is put into your graveyard from the battlefield, return that card to the battlefield at the beginning of the next end step." | Daretti, Scrap Savant can be your commander.	C16	c16	c16	playerNDeck
c16_c16-124	Dragon Mage	https://magicplugin.normalitycomics.com/cardimages/c16/124.jpg	default	Creature	Creature - Dragon Wizard	R	R	{5}{R}{R}	7	5	5		R	Flying | Whenever this creature deals combat damage to a player, each player discards their hand, then draws seven cards.	C16	c16	c16	playerNDeck
c16_c16-125	Godo, Bandit Warlord	https://magicplugin.normalitycomics.com/cardimages/c16/125.jpg	default	Creature	Legendary Creature - Human Barbarian	R	R	{5}{R}	6	3	3		R	When Godo enters, you may search your library for an Equipment card, put it onto the battlefield, then shuffle. | Whenever Godo attacks for the first time each turn, untap it and all Samurai you control. After this phase, there is an additional combat phase.	C16	c16	c16	playerNDeck
c16_c16-126	Grab the Reins	https://magicplugin.normalitycomics.com/cardimages/c16/126.jpg	default	Instant	Instant	R	R	{3}{R}	4				U	Choose one - | - Until end of turn, you gain control of target creature and it gains haste. | - Sacrifice a creature. Grab the Reins deals damage equal to that creature's power to any target. | Entwine {2}{R}	C16	c16	c16	playerNDeck
c16_c16-127	Hellkite Igniter	https://magicplugin.normalitycomics.com/cardimages/c16/127.jpg	default	Creature	Creature - Dragon	R	R	{5}{R}{R}	7	5	5		R	Flying, haste | {1}{R}: This creature gets +X/+0 until end of turn, where X is the number of artifacts you control.	C16	c16	c16	playerNDeck
