databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	cost	keywords	text	health	affiliation	rarity	episode	number
9cd6a20a-05e0-48ad-a25c-273ce5affd8c	Cigarette Butts	x-files-ccg/01-premiere/XFilesCcg-01Premiere-CigaretteButts.jpg	default	Bluff	01 - Premiere	01 - Premiere	playerNDeck	X CP	Bluff|Conspiracy|Phenomena|Government	Basic Game Only: Apply a -2 modifier to any one skill check involving one of the following skills: OCCULT INVESTIGATION, BEHAVIORAL, BUREAUCRACY.Advanced Game: Pay the listed [CP] Cost, where X = the number of [CP] paid to gain the desired modifier to one of the following skills: OCCULT INVESTIGATION, BEHAVIORAL, BUREAUCRACY. (1) = -1, (3) = -2, (5) = -3, (9) = -4.			Common	Ascension	XF96-0091v1
9d527c7f-0d68-492d-aa1a-176a5ca64a6d	Claude Peterson	x-files-ccg/01-premiere/XFilesCcg-01Premiere-ClaudePeterson.jpg	default	Bluff	01 - Premiere	01 - Premiere	playerNDeck	X CP	Bluff|Government	Basic Game Only: Apply a -2 modifier to any one skill check involving one of the following skills: CRIMINAL INVESTIGATION, SUBTERFUGE, COMPUTER.Advanced Game: Pay the listed [CP] Cost, where X = the number of [CP] paid to gain the desired modifier to one of the following skills: CRIMINAL INVESTIGATION, SUBTERFUGE, COMPUTER. (1) = -1, (3) = -2, (5) = -3, (9) = -4.			Common	Ghost in the Machine	XF96-0098v1
b2081392-6ef4-462c-84e9-611cc8c219d3	Clone	x-files-ccg/01-premiere/XFilesCcg-01Premiere-Clone.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	2 CP	Alien|Event	Play this card on any Witness that has just been played. The owning player must shuffle the Witness back into their Bureau deck immediately and does not benefit from the Witness.			Uncommon	End Game	XF96-0258v1
982445d0-c904-4085-a217-dec00ccf95b5	Coastal Northwest Oregon	x-files-ccg/01-premiere/XFilesCcg-01Premiere-CoastalNorthwestOregon.jpg	default	Site	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Site|Mono|Affiliation|Alien Investigation				Common	Pilot	XF96-0046v1
a0a6960f-29b1-4c00-9aa7-197e87a042b7	Colonel Wharton, Zombie Master	x-files-ccg/01-premiere/XFilesCcg-01Premiere-ColonelWhartonZombieMaster.jpg	default	X-File	01 - Premiere	01 - Premiere	playerNXFile					Occult	X-File	Fresh Bones	XF96-0128v1
a142ab77-b907-4553-987f-22295e6e115a	Commander Colin Henderson	x-files-ccg/01-premiere/XFilesCcg-01Premiere-CommanderColinHenderson.jpg	default	X-File	01 - Premiere	01 - Premiere	playerNXFile					Government	X-File	Fallen Angel	XF96-0140v1
b233db87-15e1-43ab-aac8-b750a3ccbda8	Computer Access Denied	x-files-ccg/01-premiere/XFilesCcg-01Premiere-ComputerAccessDenied.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	2 CP	Event|Computer	Force an opponent Team to make a COMPUTER 4+ skill check or they will be unable to complete the skill check.			Rare	Ghost in the Machine	XF96-0262v1
99e6b7c6-c91f-4c16-beaf-c1abcb6f452c	Containment Facility, Georgetown, MD	x-files-ccg/01-premiere/XFilesCcg-01Premiere-ContainmentFacilityGeorgetownMD.jpg	default	Site	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Site|Mono|Result|Observation				Common	The Erlenmeyer Flask	XF96-0060v1
b78d40a5-e453-45ce-b931-74b076c764c6	Core Training	x-files-ccg/01-premiere/XFilesCcg-01Premiere-CoreTraining.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Event|Training	Play on an Agent in the Bureau. The Agent is taken out of play for one full turn. At the start of the Briefing Phase of the second turn, the Agent may be deployed as normal, and in addition has a +1 in one of the following skills: CRIMINAL INVESTIGATION or EVIDENCE COLLECTION. Place this card below the Agent to remind you of the increased skill.			Common	Lazarus	XF96-0307v1
b5207608-5d04-4962-b407-e08636298627	Counterintelligence Measures	x-files-ccg/01-premiere/XFilesCcg-01Premiere-CounterintelligenceMeasures.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	6 CP	Event|Negate	Play this card after your opponent has asked a Characteristic Question regarding your X-File. After you answer the question, your opponent must answer the question as well. Your opponent may still guess your X-File identity if normally allowed to do so, but you may not.			Ultra-Rare	E.B.E.	XF96-0284v1
957a4779-5095-4fd1-ae4a-3dd681f80c24	Covering Fire	x-files-ccg/01-premiere/XFilesCcg-01Premiere-CoveringFire.jpg	default	Combat	01 - Premiere	01 - Premiere	playerNDeck	1 CP	Combat|Government	Play on any GOVERNMENT Adversary to allow it to split the LONG RANGE COMBAT damage it causes amongst its opponents this round.			Uncommon	Little Green Men	XF96-0025v1
bd6d172d-824f-4196-a59f-df56e8be3fc3	Crew-Cut Man	x-files-ccg/01-premiere/XFilesCcg-01Premiere-CrewCutMan.jpg	default	Adversary	01 - Premiere	01 - Premiere	playerNDeck	6 CP	Adversary|Government|Pawn|Creature	The chosen Agent is the only one who may participate in the Combat. The Crew-Cut Man may use MARTIAL ARTS and SUBTERFUGE cards.	5		Uncommon	The Erlenmeyer Flask	XF96-0336v1
b105729e-ee39-48c8-9290-f56d15c81426	Crop Circles	x-files-ccg/01-premiere/XFilesCcg-01Premiere-CropCircles.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Event|Alien|Resource	Play after one of your Teams successfully investigates a Site with ALIEN INVESTIGATION skill as a prerequisite. Place this card in your Bureau. Discard this card to add 1 to an ALIEN INVESTIGATION skill check.			Common	Gender Bender	XF96-0253v1
98c464de-9e72-467f-bb59-a18a3fab4081	Cumberland Prison, VA	x-files-ccg/01-premiere/XFilesCcg-01Premiere-CumberlandPrisonVA.jpg	default	Site	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Site|Mono|Affiliation|Subterfuge				Common	F. Emasculata	XF96-0053v1
afe2590f-3dd2-4146-aed2-1fafaed8456d	Dana Scully, Abducted	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DanaScullyAbducted.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	3 RP	Event|Alien	If an Abduction card is played on a Team of Agents that includes Scully, Scully must be the Agent abducted instead. When Agent Scully returns to play she has the following modifiers added to her skills: +1 ALIEN INVESTIGATION, +1 OCCULT INVESTIGATION, +1 OBSERVATION, Keyword BELIEVER. Place this card below Scully to remind you of the increased skills. Place two tokens on this card. Discard a token to search through your Bureau deck and add any Healing card to your hand. Show it to your opponent and shuffle your deck.			Ultra-Rare	Ascension	XF96-0248v1
b22735c4-4993-499f-83d9-f6d9cf085a01	Dark Forces Align	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DarkForcesAlign.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	6 CP	Event|Phenomena	Play on an opponent Team in any Section. For the rest of the turn, that Team is considered to have a single Characteristic SITE Keyword (i.e., RESULT SITE). You may choose any one Characteristic for the Keyword.			Rare	Die Hand Die Verletzt	XF96-0261v1
bed13188-9ec5-4523-bd60-9004aa7a8e3c	Darkness Falls	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DarknessFalls.jpg	default	Adversary	01 - Premiere	01 - Premiere	playerNDeck	6 CP	Adversary|Primordial|Creature	Unless a HEALING card is played immediately and the card results in one point being healed, move the Agent to the Hospital. The Agent must stay in the Hospital for the next turn.	N/A		Uncommon	Darkness Falls	XF96-0346v1
99df81e4-964a-422e-92fc-842b5982e71b	Deadhorse, AK	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DeadhorseAK.jpg	default	Site	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Site|Multi|Affiliation|Result|Alien Investigation|Evidence Collection				Rare	End Game	XF96-0059v1
bf2fc4ef-4e64-49ed-9545-e11127d5719c	Deadly Blur	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DeadlyBlur.jpg	default	Adversary	01 - Premiere	01 - Premiere	playerNDeck	7 CP	Adversary|Alien|Creature	Any Agent damaged by the Deadly Blur is placed in the Hospital for the next two turns regardless of how much HEALTH they have. Each opponent's LONG RANGE COMBAT and CLOSE RANGE COMBAT is reduced by one point. The Deadly Blur may use SUBTERFUGE Combat cards.	6		Uncommon	Fallen Angel	XF96-0351v1
b6c7a223-0dac-4f72-aad6-b093ac84e475	Decoy	x-files-ccg/01-premiere/XFilesCcg-01Premiere-Decoy.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Event|Subterfuge|Negate	Play when an Adversary is allowed to enter combat with a single Agent. If the Team to which the Agent is attached makes a SUBTERFUGE 4+ skill check, the Adversary is negated.			Uncommon	Fresh Bones	XF96-0301v1
b7f077dc-1c35-44ef-8dac-35178feec16e	Decreased Workload	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DecreasedWorkload.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Event|Bureaucracy	Play during the Briefing Phase. One Team in the Bureau may make a BUREAUCRACY 4+ skill check. If successful, choose one Agent. The Agent now has a RES number equal to the Agent's CRIMINAL INVESTIGATION skill during the next Briefing Phase. Place this card below the Agent to remind you of the increased skill.			Uncommon	The Host	XF96-0310v1
b54e040c-4a91-411b-a2d9-35b4dbb19cc4	Deductive Reasoning	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DeductiveReasoning.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	3 RP	Event|Question|Criminal	Play on a Team that has just completed a combat. If the Team makes a CRIMINAL INVESTIGATION 5+ skill check, then they may ask whether or not the Adversary has a Keyword that is the same as the AFFILIATION of the controller's X-File.			Rare	Conduit	XF96-0285v1
ac94ccaa-5f2d-440c-80ef-caf31064326d	Deep Throat	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DeepThroat.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	5 RP	Event|Question	Ask any one Characteristic question regarding one opponent's X-File. Remove this card from the game. The effects of this card may not be negated.			Ultra-Rare	Deep Throat	XF96-0222v1
a855243e-0cf7-4edf-aa1e-3fdc29ecc961	Detective Frank Briggs	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DetectiveFrankBriggs.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Witness|Criminal Investigation	Adds 2 to one Team's CRIMINAL INVESTIGATION skill check.			Uncommon	Squeeze	XF96-0192v1
9c34e3da-9fef-48c2-8323-ab123c008666	Detective Kelly Ryan	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DetectiveKellyRyan.jpg	default	Bluff	01 - Premiere	01 - Premiere	playerNDeck	1 CP	Bluff|Evolutionary	Play to change one Keyword EVIDENCE COLLECTION, BEHAVIORAL, or CRIMINAL INVESTIGATION card to Keyword MOTIVE.			Common	Soft Light	XF96-0087v1
9eea3049-1ede-45bb-9d71-169dfeb3c584	Detective Miles	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DetectiveMiles.jpg	default	Bluff	01 - Premiere	01 - Premiere	playerNDeck	1 CP	Bluff|Alien	Pay 1 [CP] to move up to 2 [RP] from your opponent's [RP] pool to your [CP] pool immediately.			Uncommon	Pilot	XF96-0115v1
a8be5e75-2d70-4535-92cc-b783e572715c	Detective Sharon Lazard	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DetectiveSharonLazard.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Witness|Evidence Collection	Adds 2 to one Team's EVIDENCE COLLECTION skill check.			Uncommon	Born Again	XF96-0195v1
9eed5a7a-a265-4c7e-8ad5-457a1185cf07	Detective Thompson	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DetectiveThompson.jpg	default	Bluff	01 - Premiere	01 - Premiere	playerNDeck	3 CP	Bluff|Primordial	Play to change a Site Prerequisite to BUREAUCRACY 3+.			Uncommon	The Jersey Devil	XF96-0116v1
9fb8cf21-81a4-42a1-bc6f-f5e1699f7ad9	Detective Tony Fiore	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DetectiveTonyFiore.jpg	default	Bluff	01 - Premiere	01 - Premiere	playerNDeck	2 CP	Bluff|Occult	Play to cause your opponent to discard two cards at random from his hand immediately.			Uncommon	Born Again	XF96-0118v1
95219612-9b2b-4602-9a0f-891a8203b586	Disarm	x-files-ccg/01-premiere/XFilesCcg-01Premiere-Disarm.jpg	default	Combat	01 - Premiere	01 - Premiere	playerNDeck	2 CP	Combat|Martial Arts	Adversaries that can use MARTIAL ARTS may play this card in a CLOSE RANGE COMBAT round to cause one Equipment card from the opposing side to be discarded. If the Equipment normally adds to CRC skill check, then it is discarded before it may do so.			Rare	Ice	XF96-0021v1
b35fae10-47a4-4acf-ba6d-4e96440cd9a3	Dissection	x-files-ccg/01-premiere/XFilesCcg-01Premiere-Dissection.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Event	Play this card after a Team of Agents damages an Adversary in combat by dealing enough wounds to kill it. Place five tokens in the [RP] pool.			Uncommon	Pilot	XF96-0277v1
93fd555e-1219-4fb5-bb3c-ead7f2321837	Dodge	x-files-ccg/01-premiere/XFilesCcg-01Premiere-Dodge.jpg	default	Combat	01 - Premiere	01 - Premiere	playerNDeck	3 *P	Combat	Play this card on any combatant in a LONG RANGE COMBAT round to reduce the damage from any one source by four points. The combatant using this card does not deal damage in this LRC round.			Uncommon	Young At Heart	XF96-0011v1
a2bd2d5b-63cb-49dd-9b0c-1498ea4f2a47	Donnie Pfaster, Death Fetishist	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DonniePfasterDeathFetishist.jpg	default	X-File	01 - Premiere	01 - Premiere	playerNXFile					Primordial	Fixed	Irresistible	XF96-0151v1
aa983b12-fafa-457c-8f66-70d9b8a7b6c6	Doug Spinney	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DougSpinney.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Witness|Sciences	Adds 1 to one Team's SCIENCES skill check.			Common	Darkness Falls	XF96-0206v1
9dd1d337-4f5c-4969-9fd3-d185f979380e	Dr. Aaron Monte	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrAaronMonte.jpg	default	Bluff	01 - Premiere	01 - Premiere	playerNDeck	1 CP	Bluff|Evolutionary	Play to change one Keyword EVIDENCE COLLECTION, MEDICAL, or CRIMINAL INVESTIGATION card to Keyword MOTIVE.			Common	Tooms	XF96-0102v1
a11e70d4-0da1-4715-a1de-125f68dbddc4	Dr. Banton and His Shadow	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrBantonAndHisShadow.jpg	default	X-File	01 - Premiere	01 - Premiere	playerNXFile					Evolutionary	X-File	Soft Light	XF96-0138v1
9d11a9ef-1105-46dc-b619-4adc2ef3d526	Dr. Berube	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrBerube.jpg	default	Bluff	01 - Premiere	01 - Premiere	playerNDeck	X CP	Bluff|Government	Basic Game Only: Apply a -2 modifier to any one skill check involving one of the following skills: ALIEN INVESTIGATION, MEDICAL, SCIENCES.Advanced Game: Pay the listed [CP] Cost, where X = the number of [CP] paid to gain the desired modifier to one of the following skills: ALIEN INVESTIGATION, MEDICAL, SCIENCES. (1) = -1, (3) = -2, (5) = -3, (9) = -4.			Common	The Erlenmeyer Flask	XF96-0093v1
a7acf861-f284-4f5d-b3b8-267671b22c5f	Dr. Blockhead	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrBlockhead.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Witness|Evolutionary|Negate	Negates one EVOLUTIONARY CREATURE.			Rare	Humbug	XF96-0185v1
a6620b9c-26de-470b-bde6-bcf7bb9a2358	Dr. Charles Burk	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrCharlesBurk.jpg	default	Agent	01 - Premiere	01 - Premiere	playerNStarting	4 RP	Agent|Independent|Believer		3		Fixed	The Calusari	XF96-0175v1
abdffaec-323b-4e47-8847-d742e249e596	Dr. Daniel Trepkos	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrDanielTrepkos.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Witness|Negate|Primordial	Negates one PRIMORDIAL CREATURE.			Rare	Firewalker	XF96-0217v1
a7c5f9ee-73f3-4b31-8f15-58e6b122b7ff	Dr. Davey	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrDavey.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Witness|Sciences	Adds 2 to one Team's SCIENCES skill check.			Uncommon	Soft Light	XF96-0189v1
a84073d8-9acc-452e-a6b9-c6ca82b32aa9	Dr. Diamond	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrDiamond.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	3 RP	Witness|Behavioral|Resource	Adds 1 to one Team's BEHAVIORAL skill check once during your turn.			Rare	The Jersey Devil	XF96-0191v1
a872e46a-fb56-4b37-a0a2-2a86e800772a	Dr. Grissom	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrGrissom.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	3 RP	Witness|Behavioral|Evolutionary|Resource	Adds 1 [RP] to your pool every time a Keyword EVOLUTIONARY or BEHAVIORAL card is played.			Rare	Sleepless	XF96-0193v1
aa564435-1d76-4deb-9c1f-93909bac31a2	Dr. Hodge	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrHodge.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Witness|Medical	Adds 1 to one Team's MEDICAL skill check.			Common	Ice	XF96-0205v1
a8e42102-4124-46ac-bbd0-d67d0c37f31e	Dr. Laskos	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrLaskos.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Witness|Medical	Adds 2 to one Team's MEDICAL skill check.			Uncommon	Død Kalm	XF96-0196v1
aac3ce23-2685-4a19-965d-9ace67138db7	Dr. Nollette	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrNollette.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	3 RP	Witness|Observation|Sciences|Resource	Adds 1 [RP] to your pool every time a Keyword SCIENCES or OBSERVATION card is played.			Rare	Roland	XF96-0210v1
a945d17e-268e-4c3c-b406-8b3814f789ff	Dr. Osborne	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrOsborne.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	3 RP	Witness|Government|Medical|Resource	Adds 1 [RP] to your pool every time a Keyword GOVERNMENT or MEDICAL card is played.			Rare	F. Emasculata	XF96-0200v1
aaa28dea-325f-4406-8458-17adcf53c41a	Dr. Sheila Braun	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DrSheilaBraun.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Witness|Behavioral	Adds 2 to one Team's BEHAVIORAL skill check.			Uncommon	Born Again	XF96-0207v1
b5695c0a-143b-4476-afd0-f1b8d67b0e34	Driving	x-files-ccg/01-premiere/XFilesCcg-01Premiere-Driving.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Event|Move|Criminal Investigation	Play on a Team in the Field during the Deployment Phase. If the Team makes a CRIMINAL INVESTIGATION 5+ skill check, they may investigate two Sites in the same state this turn.			Uncommon	Conduit	XF96-0287v1
a00ab27f-d68a-4b3b-a31f-6a0cfcbca8d1	Duane Barry	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DuaneBarry.jpg	default	X-File	01 - Premiere	01 - Premiere	playerNXFile					Government	Fixed	Duane Barry	XF96-0122v1
a2406387-fe5d-43c0-adcd-0a0d05f25314	Død Kalm	x-files-ccg/01-premiere/XFilesCcg-01Premiere-DDKalm.jpg	default	X-File	01 - Premiere	01 - Premiere	playerNXFile					Alien	Common	Død Kalm	XF96-0147v1
a1eee3c0-e441-4aef-9b51-ea6695b29da7	Ed Funsch, Postal Worker	x-files-ccg/01-premiere/XFilesCcg-01Premiere-EdFunschPostalWorker.jpg	default	X-File	01 - Premiere	01 - Premiere	playerNXFile					Government	X-File	Blood	XF96-0145v1
bb6e7c43-2321-4377-a39c-9a39998d19de	Electron Emission Microscope	x-files-ccg/01-premiere/XFilesCcg-01Premiere-ElectronEmissionMicroscope.jpg	default	Equipment	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Equipment|Electrical|Special	Agents equipped with an Electron Emission Microscope have access to the field office crime lab. Adds 1 to the Agent's MEDICAL skill.			Common	Young At Heart	XF96-0328v1
981c1bd4-30e0-40b4-8eaa-a9a3d758af73	Ellens Air Base, ID	x-files-ccg/01-premiere/XFilesCcg-01Premiere-EllensAirBaseID.jpg	default	Site	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Site|Mono|Affiliation|Bureaucracy				Rare	Deep Throat	XF96-0045v1
a7c351b6-24a2-4146-9195-cc307e69ce38	Emil and Zoe	x-files-ccg/01-premiere/XFilesCcg-01Premiere-EmilAndZoe.jpg	default	Witness	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Witness|Observation	Adds 2 to one Team's OBSERVATION skill check.			Uncommon	Deep Throat	XF96-0188v1
97af11c4-a456-4485-b8e6-a5c102ccd910	Energy Strike	x-files-ccg/01-premiere/XFilesCcg-01Premiere-EnergyStrike.jpg	default	Combat	01 - Premiere	01 - Premiere	playerNDeck	3 CP	Combat|Alien|Evolutionary	Play on any ALIEN or EVOLUTIONARY Adversary to add 3 to any LONG RANGE COMBAT skill check. If the Adversary does not have LRC skill, this card gives it a 3 for this round only.			Rare	Fallen Angel	XF96-0041v1
b2ba387d-73c5-4481-bf81-48c6c7bdf118	Equipment Malfunction	x-files-ccg/01-premiere/XFilesCcg-01Premiere-EquipmentMalfunction.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	2 CP	Event|Phenomena	Force one opponent to discard one piece of equipment (your choice) that does not specifically modify LONG or CLOSE RANGE COMBAT.			Uncommon	E.B.E.	XF96-0268v1
a116596c-e551-43a0-b893-faf62a16c007	Eugene Victor Tooms	x-files-ccg/01-premiere/XFilesCcg-01Premiere-EugeneVictorTooms.jpg	default	X-File	01 - Premiere	01 - Premiere	playerNXFile					Evolutionary	X-File	Squeeze	XF96-0136v1
9b7fc188-d09f-4c41-8be4-df0d6916f156	Eurisko Building, Crystal City, VA	x-files-ccg/01-premiere/XFilesCcg-01Premiere-EuriskoBuildingCrystalCityVA.jpg	default	Site	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Site|Multi|Method|Result|Computer|Bureaucracy				Uncommon	Ghost in the Machine	XF96-0080v1
b72009f2-e4d4-4260-94aa-562c85dc5bd2	Evasive Maneuvers	x-files-ccg/01-premiere/XFilesCcg-01Premiere-EvasiveManeuvers.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	4 RP	Event|Negate	Negate one non-PHENOMENA Adversary.			Rare	The Erlenmeyer Flask	XF96-0303v1
a2db0e8b-7db2-4928-b0a5-6865c952e6f9	Eve	x-files-ccg/01-premiere/XFilesCcg-01Premiere-Eve.jpg	default	X-File	01 - Premiere	01 - Premiere	playerNXFile					Evolutionary	X-File	Eve	XF96-0154v1
adeaf5bf-df49-4d37-91e1-9e996839e959	Eve 7	x-files-ccg/01-premiere/XFilesCcg-01Premiere-Eve7.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	X CP	Event|Evolutionary	Move any Bluff cards from one Site to another Site or back into the owner's hand. If at the end of an Investigation Phase a Site is left with no Bluffs attached, discard it. X = 1 [CP] per Bluff removed.			Rare	Eve	XF96-0231v1
ae3a0d3a-4334-459c-9c34-efd0ec671987	Evidence Destroyed	x-files-ccg/01-premiere/XFilesCcg-01Premiere-EvidenceDestroyed.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	4 CP	Event|Negate|Evidence Collection	Negate one Keyword EVIDENCE COLLECTION card.			Uncommon	Pilot	XF96-0239v1
aefa9b0a-04d2-478b-b807-9c2e8cac6e19	Evidence Overlooked	x-files-ccg/01-premiere/XFilesCcg-01Premiere-EvidenceOverlooked.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Event|Observation|Resource	If the Team makes an OBSERVATION 4+ skill check, they gain a +1 to the Site skill check. Discard this card after you've used the modifier.			Common	Lazarus	XF96-0246v1
98023501-dcb2-468a-8912-dfcb2416931b	Excelsius Dei Convalescent Home, Worcester, MA	x-files-ccg/01-premiere/XFilesCcg-01Premiere-ExcelsiusDeiConvalescentHomeWorcesterMA.jpg	default	Site	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Site|Multi|Motive|Method|Occult Investigation|Criminal Investigation				Uncommon	Excelsius Dei	XF96-0043v1
b19c918e-7c45-417d-8d8b-1e2b8a06e976	Expedite Request For Resources	x-files-ccg/01-premiere/XFilesCcg-01Premiere-ExpediteRequestForResources.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Event|Bureaucracy	Play on a Team in the Bureau. If the Team makes a BUREAUCRACY 4+ skill check then you may search through your Bureau Deck and draw one Equipment card to add to your hand. Show the card to your opponents and then shuffle your deck.			Uncommon	The Jersey Devil	XF96-0255v1
b4714bd7-efde-4f27-9999-76240c1aa16c	Expert Briefing	x-files-ccg/01-premiere/XFilesCcg-01Premiere-ExpertBriefing.jpg	default	Event	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Event|Training	Play on an Agent in the Bureau. The Agent is taken out of play for one full turn. At the start of the Briefing Phase of the second turn the Agent may be deployed as normal and in addition has a +1 in one of the following skills: OBSERVATION, BEHAVIORAL or SUBTERFUGE. Place this card below the Agent to remind you of the increased skill.			Common	Anasazi	XF96-0280v1
9371b953-cc0e-4eb0-80cc-39a4c999c9d5	Face-Off	x-files-ccg/01-premiere/XFilesCcg-01Premiere-FaceOff.jpg	default	Combat	01 - Premiere	01 - Premiere	playerNDeck	2 *P	Combat	Play this card during a LONG RANGE COMBAT round on a combatant you control with an LRC skill. That combatant and one other combatant of the owning player's choice will deal no damage in this LRC round.			Uncommon	Ice	XF96-0003v1
a27ce39b-2332-4bc4-87d3-59a1c32bb8b2	Faciphaga Emasculata	x-files-ccg/01-premiere/XFilesCcg-01Premiere-FaciphagaEmasculata.jpg	default	X-File	01 - Premiere	01 - Premiere	playerNXFile					Government	X-File	F. Emasculata	XF96-0150v1
997d4e0a-3b93-4c92-ae96-5d029d6a7ca0	Fairfield Zoo, Fairfield, ID	x-files-ccg/01-premiere/XFilesCcg-01Premiere-FairfieldZooFairfieldID.jpg	default	Site	01 - Premiere	01 - Premiere	playerNDeck	2 RP	Site|Mono|Motive|Observation				Common	Fearful Symmetry	XF96-0058v1
9ab89ab4-332f-4fa9-a8a3-1257ff57da20	Farmington, NM	x-files-ccg/01-premiere/XFilesCcg-01Premiere-FarmingtonNM.jpg	default	Site	01 - Premiere	01 - Premiere	playerNDeck	1 RP	Site|Multi|Motive|Method|Alien Investigation|Computer				Uncommon	Anasazi	XF96-0066v1
9538cfbf-6fef-4c96-a523-6261d86d1594	Fascination	x-files-ccg/01-premiere/XFilesCcg-01Premiere-Fascination.jpg	default	Combat	01 - Premiere	01 - Premiere	playerNDeck	2 CP	Combat|Occult	Play on any Adversary to add 1 to its CLOSE RANGE COMBAT skill check. In addition, if the Adversary is OCCULT, play on the chosen Agent in combat to negate his combat skills this round.			Uncommon	3	XF96-0023v1
95c42842-9515-4000-b749-fafaddaab3d2	Fast Draw	x-files-ccg/01-premiere/XFilesCcg-01Premiere-FastDraw.jpg	default	Combat	01 - Premiere	01 - Premiere	playerNDeck	2 *P	Combat	Play on any one combatant who would not normally be allowed to fight a round of LONG RANGE COMBAT. The combatant must still have LRC skill. The combatant may fight one round of LRC as normal.			Rare	The Erlenmeyer Flask	XF96-0029v1
