databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	rank	suit	cost	upkeep	production	bullets	drawType	influence	control	outfit	keywords	text	dtdbCode
f316fc32-d8a7-4810-bb75-7c1491058ad8	Hawley's Rose	doomtown-reloaded/bad-medicine/DoomtownReloaded-BadMedicine-HawleysRose.jpg	default	Goods	Bad Medicine	Bad Medicine	playerNDeck	2	Hearts	1							Neutral	Attire	This dude gains the Abomination keyword.    During Sundown, this dude has +1 influence, and +1 additional influence if there's an opposing dude at this deed.	13013
3347bf9b-ca97-4625-8409-521a4b90af3e	LeMat Revolver	doomtown-reloaded/bad-medicine/DoomtownReloaded-BadMedicine-LeMatRevolver.jpg	default	Goods	Bad Medicine	Bad Medicine	playerNDeck	7	Hearts	2			1	Bonus			Neutral	Weapon	Cheatin' Resolution, Boot: Increase your hand rank by this dude's bullet rating.    Resolution, Boot: Only use this ability if this dude is a stud. If, by including the top card of your discard pile with your draw hand, you have three pairs (of different values), increase your hand rank by this dude's bullet rating.	13014
2fb05302-5326-458a-81bf-c5ad611e63e1	Yagn's Mechanical Skeleton	doomtown-reloaded/bad-medicine/DoomtownReloaded-BadMedicine-YagnsMechanicalSkeleton.jpg	default	Goods	Bad Medicine	Bad Medicine	playerNDeck	J	Hearts	2			2	Bonus	1		Neutral	Weapon-Attire-Horse-Gadget-Difficulty 9	This dude gains the Gadget keyword and has +3 value.    Opposing cards cannot boot or move this dude.	13015
8aad1d23-54ea-4439-8d94-e84b1c283d67	Fool's Gold	doomtown-reloaded/bad-medicine/DoomtownReloaded-BadMedicine-FoolsGold.jpg	default	Spell	Bad Medicine	Bad Medicine	playerNDeck	4	Hearts	1							Neutral	Hex-Seedy	React Hex 5, Boot: Use after all players ante for lowball, if this dude is in the town square. If successful, move 1 ghost rock from   the pot into your stash and increase this dude's bounty by 1.	13016
5d7757ad-32cf-4383-959e-594e8a7314be	Mother Bear's Rage	doomtown-reloaded/bad-medicine/DoomtownReloaded-BadMedicine-MotherBearsRage.jpg	default	Spell	Bad Medicine	Bad Medicine	playerNDeck	5	Hearts	1							Neutral	Spirit-Totem	Noon Spirit 5, Boot: A 2-stud Nature Spirit comes into play at this or adjacent deed and calls out a dude there.	13017
614b4a5f-6a75-4a4d-af99-269ce0c53375	Focusing Chi	doomtown-reloaded/bad-medicine/DoomtownReloaded-BadMedicine-FocusingChi.jpg	default	Action	Bad Medicine	Bad Medicine	playerNDeck	A	Clubs	0							Neutral	Feat-Technique	If revealed for a Technique pull, you may unboot this dude, look at the top three cards of your deck, and discard any of them. Return the rest to your deck in the same order.    Noon/Shootout Technique: Place this card on top of your deck, or draw a card.	13018
1ba6917a-9efe-4e3e-a118-3270e1c36854	Mugging	doomtown-reloaded/bad-medicine/DoomtownReloaded-BadMedicine-Mugging.jpg	default	Action	Bad Medicine	Bad Medicine	playerNDeck	2	Clubs	0							Neutral		Noon Job: Mark an opposing dude. Boot up to 2 cards attached to the mark. If the job succeeds, send the mark home booted, and you may ace any booted cards attached to the mark.	13019
2d728020-2cf6-4908-8034-7325e9fcb394	Signing Over the Stores	doomtown-reloaded/bad-medicine/DoomtownReloaded-BadMedicine-SigningOverTheStores.jpg	default	Action	Bad Medicine	Bad Medicine	playerNDeck	9	Clubs	1							Neutral		Noon Job: Mark the town square. If successful, discard up to five cards from the top of your deck, then attach up to three different goods cards from your discard pile to your dudes (as shoppin'), reducing their cost by 2 each. If this job was unopposed, unboot your leader.	13020
b046d41f-0b5c-4c0c-8d71-507c7877807e	No Funny Stuff	doomtown-reloaded/bad-medicine/DoomtownReloaded-BadMedicine-NoFunnyStuff.jpg	default	Action	Bad Medicine	Bad Medicine	playerNDeck	10	Clubs	0							Neutral	Headline	Shootout: Shootout, React, and non-Cheatin' Resolution cannot be used during this shootout. As a Shootout play, any player may discard two random cards from their hand to end this effect.	13021
85989968-0332-4dc2-a5eb-9921267453ff	Junior	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-Junior.jpg	default	Dude	Nightmare at Noon	Nightmare at Noon	playerNDeck	A	Spades	5	0		3	Draw	0		The Fourth Ring	Abomination	Junior cannot be aced by card abilities. React: When Junior enters play (during High Noon), you may search your deck and discard pile for a non-Gadget Mystical goods and either ace it or attach it to one of your dudes in this location (paying all costs).	08001
4b50bf0d-29e3-4e93-8acc-f77c60b80e57	The Fabulous Mister Miss	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-TheFabulousMisterMiss.jpg	default	Dude	Nightmare at Noon	Nightmare at Noon	playerNDeck	6	Spades	4	1		2	Draw	1		The Fourth Ring		Whenever a dude refuses a call out from Mister Miss, that dude gets -3 influence until after Sundown.	08002
92d9bfc1-4be6-4973-b820-0ac65e5d7b01	Sister Mary Gideon	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-SisterMaryGideon.jpg	default	Dude	Nightmare at Noon	Nightmare at Noon	playerNDeck	9	Spades	6	0		0	Stud	1		Law Dogs	Blessed 1	While Mary is the only dude in your posse, she gets +1 bullets for each dude in the opposing posse.	08003
65b724a9-49e4-4c1c-9db8-e3f3081fa3fe	Nathan Shane	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-NathanShane.jpg	default	Dude	Nightmare at Noon	Nightmare at Noon	playerNDeck	7	Spades	4	1		1	Stud	1		Morgan Cattle Co.		Shootout, Boot: Look at a number of random cards in an opponent's hand equal to Nathan's bullet value. You may discard one action card you saw.	08004
e20afd82-c3d7-4152-aac9-4392a29733b8	Warren Graves	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-WarrenGraves.jpg	default	Dude	Nightmare at Noon	Nightmare at Noon	playerNDeck	J	Spades	8	1		2	Stud	2		Morgan Cattle Co.		React: When a shootout play aces, discards, or sends another of your dudes home booted, send them home booted instead. Warren joins the posse (moving if necessary).	08005
c4b260a0-1861-4300-8c96-6064f7367cb5	Jack O'Hara	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-JackOHara.jpg	default	Dude	Nightmare at Noon	Nightmare at Noon	playerNDeck	10	Spades	4	1		1	Stud	1		The Sloane Gang		Jack can have two Weapons attached.	08006
686696a5-da6b-46d7-92b2-2ba051a3153e	John "Aces" Radcliffe	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-JohnAcesRadcliffe.jpg	default	Dude	Nightmare at Noon	Nightmare at Noon	playerNDeck	4	Spades	4	0		3	Draw	0		Drifter		John cannot attach Weapons.  After each shootout play (including passing), if you have more cards in your hand than each other player (individually), John becomes a stud. If not, John becomes a draw.	08007
ef19f3d5-a52f-403a-a342-ae32f3753120	Steele Archer	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-SteeleArcher.jpg	default	Dude	Nightmare at Noon	Nightmare at Noon	playerNDeck	5	Spades	8	1		0	Draw	2		Drifter	Huckster 3-Experienced 1	Noon: Unboot a Hex at this or an adjacent location. Its abilities may be used an additional time.	08008
8628bdf2-3900-4e36-941e-043560d81757	Old Man McDroste	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-OldManMcDroste.jpg	default	Dude	Nightmare at Noon	Nightmare at Noon	playerNDeck	K	Spades	3	1		2	Draw	0		Drifter		While at an Out of Town deed, McDroste is worth 1 control point.  While McDroste is at a deed, reduce its production by 3 (minimum 0).  Noon, Boot: Choose a dude at this deed. Reduce their influence to 0 until after the next Upkeep phase.	08009
29add78a-5369-43d9-80d9-4006f6757a6e	Flint's Amusements	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-FlintsAmusements.jpg	default	Deed	Nightmare at Noon	Nightmare at Noon	playerNDeck	6	Diamonds	3		1				1	Neutral	Public-Casino	Each time a Resolution ability on an action card is used, the controller gains one ghost rock.  Controller Noon, Boot: If you played a Cheatin' Resolution this turn, draw a card.	08010
5529098d-fd5f-41c1-9121-58a4c2b41c89	Lula's Exploit	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-LulasExploit.jpg	default	Deed	Nightmare at Noon	Nightmare at Noon	playerNDeck	8	Diamonds	4		2				0	Neutral	Private-Strike-Out of Town	During the Upkeep phase, add or remove ghost rock from this deed so that it has two ghost rock on it.  The controller may use ghost rock from this deed to pay for abilities on Gadgets.	08011
5448fd9b-6cce-4973-a40a-f4769b7f6f47	Testing Range	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-TestingRange.jpg	default	Deed	Nightmare at Noon	Nightmare at Noon	playerNDeck	Q	Diamonds	1		0				1	Neutral	Private	Controller React, Boot, Pay 2 Ghost Rock: After a Mad Scientist succeeds at inventing a Gadget, unboot them.  Controller React, Boot: After you pull a club for an Experimental card ability, ignore the result and pull again.	08012
6da3418d-0c64-425c-8191-680e7f2480b3	Dog's Duster	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-DogsDuster.jpg	default	Goods	Nightmare at Noon	Nightmare at Noon	playerNDeck	3	Hearts	2					*		Neutral	Attire	While they are not wanted, this dude gets +1 influence. If this dude is a Deputy, they do not become wanted for joining a posse at a private location.  Noon, Boot: If this dude is unbooted, call out a wanted dude (at this location).	08013
0c37b916-b5e6-4e43-8640-8a970465b70e	Stoker's Sabre	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-StokersSabre.jpg	default	Goods	Nightmare at Noon	Nightmare at Noon	playerNDeck	7	Hearts	3			2	Bonus			Neutral	Weapon-Melee-Mystical-Unique	If there is an unbooted non-Melee Weapon in the opposing posse, Stoker's Saber provides +0 bullets.  This dude gets +3 value.  Shootout, Boot: Unboot a spell attached to this dude. You may use its abilities an additional time this turn.	08014
80905177-39e7-49fd-a244-aa6c70baa9e8	Fate Dispenser	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-FateDispenser.jpg	default	Goods	Nightmare at Noon	Nightmare at Noon	playerNDeck	J	Hearts	1							Neutral	Improvement-Gadget-Difficulty 10	After this is invented, attach it to an in-town deed you control.  Controller Noon, Boot: If your hand has fewer cards than your maximum hand size, draw a card.	08015
59978194-81c0-482e-8748-1df5b3a6245f	Soul Cage	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-SoulCage.jpg	default	Goods	Nightmare at Noon	Nightmare at Noon	playerNDeck	Q	Hearts	3							Neutral	Mystical	Cheatin' Resolution, Boot: Choose an Abomination from your discard pile or Boot Hill with a cost equal to or lower than the illegal hand's rank. Put it into play at this location at no ghost rock cost. If this is a shootout, it joins your posse.	08016
abed8d3b-d73f-4426-bbeb-6e0124aae9fb	For Such a Time as This	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-ForSuchATimeAsThis.jpg	default	Spell	Nightmare at Noon	Nightmare at Noon	playerNDeck	J	Hearts	1	0						Neutral	Miracle	Noon Miracle 9, Boot: If successful, mark the town square for a job. This dude is the leader. If the job succeeds, search your deck and discard pile for a dude whose grit is less than this Miracle's skill check. Play that dude, reducing their cost by 4. That dude permanently gets +1 influence. Ace this card.	08017
39e4ddd4-987b-450b-a3dd-260a20db35a0	Sword of the Spirit	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-SwordOfTheSpirit.jpg	default	Spell	Nightmare at Noon	Nightmare at Noon	playerNDeck	K	Hearts	0							Neutral	Miracle	Noon Miracle 7: Choose a dude with a Melee Weapon. While they have that Weapon (this turn), they have +1 bullets, become a stud, and cannot be affected by opposing spells.	08018
3f0bc78c-6b5d-4951-bcd1-a3ab3b08481e	A Fight They'll Never Forget	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-AFightTheyllNeverForget.jpg	default	Action	Nightmare at Noon	Nightmare at Noon	playerNDeck	2	Clubs	0							Neutral	Headline	Shootout: Each dude in your posse gets +1 bullets. After each time any dude is aced as a casualty, the shooter in the other posse permanently gets 1 control point. Ace this card.	08019
e5e6dd23-04d0-4614-a8da-a9a74785a7c2	Buried Treasure	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-BuriedTreasure.jpg	default	Action	Nightmare at Noon	Nightmare at Noon	playerNDeck	10	Clubs	2							Neutral		Noon: Ace a card in your discard pile to gain 3 ghost rock and draw a card.	08020
590b905c-f114-48d2-930f-66e446458c84	Nightmare at Noon	doomtown-reloaded/nightmare-at-noon/DoomtownReloaded-NightmareAtNoon-NightmareAtNoon.jpg	default	Action	Nightmare at Noon	Nightmare at Noon	playerNDeck	K	Clubs	0							Neutral	Headline	Shootout: Each dude in one posse gets -1 bullets. Each dude in the shootout with 0 or 1 bullets becomes a draw.	08021
07c1a52a-fcdc-4775-b42c-f352465942da	Faster on the Draw	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-FasterOnTheDraw.jpg	default	Action	Faith and Fear	Faith and Fear	playerNDeck	6	Clubs	0							Neutral		Shootout: Your dude gets +1 bullets. If they are a Deputy, they become a stud. One opposing dude gets -2 bullets.	05037
0b1ae36c-6359-4871-b34b-16808e639243	Swinford Finds Trouble	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-SwinfordFindsTrouble.jpg	default	Action	Faith and Fear	Faith and Fear	playerNDeck	4	Clubs	0							Neutral		Shootout: Boot one or more dudes in your posse. As you boot each dude, choose a dude in the opposing posse with a lower bullet rating. Boot the chosen dude, or send them home if they are already booted.	05035
adf4a674-bc8a-4158-ae1a-cb7224fbb850	Under the Weather	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-UnderTheWeather.jpg	default	Action	Faith and Fear	Faith and Fear	playerNDeck	5	Clubs	0							Neutral		Noon: Choose a dude and pull. If the pull equals or exceeds their grit, boot them. If it exceeds their grit by 6 or more, send them home booted.	05036
546a4107-75f3-49f6-84a1-4396ca3c61c1	This’ll Hurt in the Mornin’	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-ThisllHurtInTheMornin.jpg	default	Action	Faith and Fear	Faith and Fear	playerNDeck	8	Clubs	0							Neutral		Cheatin' Resolution: Choose and discard one or two cards in an opponent's illegal hand. Replace them with cards drawn from the top of their owner's deck. If your hand is legal, then for each card discarded, your opponent must either pay you 1 ghost rock or ace the card.	05038
e12da368-0c9a-435b-91e7-e08378a6363c	Prayer	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-Prayer.jpg	default	Action	Faith and Fear	Faith and Fear	playerNDeck	9	Clubs	0							Neutral		Noon: Choose one of your dudes, who can attach miracles as a shootout play and at any location. If the dude is not Blessed, they gain the skill Blessed 0, but must discard all attached miracles after Sundown.	05039
c27e60e9-8450-4e6e-9c2e-73d19caec7c1	Meet The New Boss	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-MeetTheNewBoss.jpg	default	Action	Faith and Fear	Faith and Fear	playerNDeck	J	Clubs	1							Neutral		Noon Job: Mark the town square. If successful, your leader permanently gets +1 influence and 1 control point. Ace this card whether or not the job succeeds.	05040
1b2b9609-05a4-4aed-ab98-06ddf6dbe400	Pettigrew’s Pawnshop	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-PettigrewsPawnshop.jpg	default	Deed	Faith and Fear	Faith and Fear	playerNDeck	2	Diamonds	3	0	1				1	Neutral	Private	After a player plays a non-Gadget goods, this deed's controller gains 1 ghost rock.	05020
c5bf5c92-9d15-42fa-aacf-67163913518a	California Tax Office	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-CaliforniaTaxOffice.jpg	default	Deed	Faith and Fear	Faith and Fear	playerNDeck	J	Diamonds	2	0	1				1	Neutral	Private-Government	Comes into play booted.  Controller Noon, Boot: Choose another player's dude. The dude's owner either pays the dude's upkeep or discards that dude. Reduce the dude's upkeep to 0 until after the next Upkeep phase.	05021
4bd2615b-6a1b-465e-a16d-923fd77ee443	St. Anthony's Chapel	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-StAnthonysChapel.jpg	default	Deed	Faith and Fear	Faith and Fear	playerNDeck	Q	Diamonds	2	0	1				1	Neutral	Private-Holy Ground	Abominations at this location get -1 bullets.  The controller's dudes get +1 to their skill ratings while at this deed	05022
e77f6e44-7900-4d0e-b370-defa7cd6796d	The Whateley Estate	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-TheWhateleyEstate.jpg	default	Deed	Faith and Fear	Faith and Fear	playerNDeck	K	Diamonds	4	0	0				2	Neutral	Private	Dudes not controlled by this deed's owner boot after moving here  Controller Noon, Boot: Move a non-dude card from your Boot Hill to your discard pile.	05023
4827d51e-458b-4945-8242-ddfd2fdd9821	Outlaw Mask	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-OutlawMask.jpg	default	Goods	Faith and Fear	Faith and Fear	playerNDeck	A	Hearts	1							Neutral	Attire	While in the town square, this dude gets a bonus to their influence equal to their bounty.	05024
9b76ed8e-e25b-47a5-b8d7-e7c020e7a230	Mirror, Mirror	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-MirrorMirror.jpg	default	Spell	Faith and Fear	Faith and Fear	playerNDeck	2	Hearts	1							Neutral	Hex	Shootout Hex 4, Boot: This Huckster's bullet type becomes that of an opposing dude. If this Huckster has a lower bullet rating, they get a bullet bonus equal to the difference in ratings.  Shootout Hex 6, Boot: An opposing dude's bullet type becomes that of this Huckster. If this Huckster has a lower bullet rating, that dude suffers a bullet penalty equal to the difference in ratings	05028
8d8fa80c-580b-44b3-8e66-b89392299200	Lay On Hands	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-LayOnHands.jpg	default	Spell	Faith and Fear	Faith and Fear	playerNDeck	4	Hearts	1							Neutral	Miracle	React Miracle 8, boot: When another dude at this or an adjacent location is being discarded as a casualty, or aced (at any time), boot this Blessed. Send that dude home booted instead. That dude will not unboot during the Sundown phase at the end of this turn.	05029
a806a33f-8bb2-4a47-9bdc-f3dc7d2058ea	Holy Roller	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-HolyRoller.jpg	default	Spell	Faith and Fear	Faith and Fear	playerNDeck	6	Hearts	0							Neutral	Miracle	Shootout Miracle 6, boot: This Blessed get +1 bullet and cannot be taken as a casualty this round of the shootout unless you lose by 3 or more hand ranks.	05030
c5c2fed5-010f-4ece-a5e2-2cf200695064	The Lord Provides	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-TheLordProvides.jpg	default	Spell	Faith and Fear	Faith and Fear	playerNDeck	8	Hearts	2							Neutral	Miracle	Shootout Miracle 9, boot: Boot this blessed. Search your deck and/or discard pile for an action card, reveal it, and place it in your hand. Discard this spell.	05031
77df4257-28e1-4865-8d20-5e0087fcd8d5	Walk the Path	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-WalkThePath.jpg	default	Spell	Faith and Fear	Faith and Fear	playerNDeck	10	Hearts	0							Neutral	Miracle	Noon Miracle 6, boot: Move another one of your dudes to this Blessed's location (from any location, without booting)  Shootout Miracle 7, boot: One of your dudes in any location joins this Blessed's posse (moving if necessary). Unboot that dude.	05033
c7d43986-30a5-46ac-99a3-01d94ceda540	Phantasm	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-Phantasm.jpg	default	Spell	Faith and Fear	Faith and Fear	playerNDeck	9	Hearts	1							Neutral	Hex	Noon Hex 9, Boot: Choose another player's unbooted dude at this or an adjacent location. Move them to a location adjacent to where they are now (without booting)  Noon Hex 12, Boot: Move another player's booted dude at this location to an adjacent location.	05032
4eba0738-ddf4-4bce-9c3c-ecb06d3381ff	Soothe	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-Soothe.jpg	default	Spell	Faith and Fear	Faith and Fear	playerNDeck	Q	Hearts	1							Neutral	Miracle	Noon Miracle 10, boot: Boot this blessed to unboot another dude at this or an adjacent location.	05034
a0c826bd-311f-4918-aeeb-9c2a14b176c3	Evanor	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-Evanor.jpg	default	Goods	Faith and Fear	Faith and Fear	playerNDeck	K	Hearts	4			3	Bonus			Neutral	Melee-Weapon-Mystical-Unique	If there is an unbooted non-Mêlée Weapon in the opposing posse, this weapon provides no bullet bonus.  Shootout, Boot: If this dude is Blessed, they cannot be a casualty in the next round of the shootout (they are not protected this round). If you win this round, the loser takes 1 additional casualty.	05027
a8546fc6-be73-41eb-b33a-62b2b8158696	Clown Carriage	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-ClownCarriage.jpg	default	Goods	Faith and Fear	Faith and Fear	playerNDeck	J	Hearts	2							Neutral	Horse-Mystical-Gadget-Difficulty 8	React, Boot: When joining or forming a posse, this dude and unbooted Abominations at this dude's location do not have to boot to join the posse (this does not allow a booted dude to join a posse)  Play an abomination from your hand into your posse (paying all costs)	05025
bc4af72b-b53c-44ef-858b-04d33e1e6a4b	Bio-Charged Neutralizer	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-BioChargedNeutralizer.jpg	default	Goods	Faith and Fear	Faith and Fear	playerNDeck	Q	Hearts	2			2	Bonus			Neutral	Gadget-Difficulty 9-Weapon	This dude is a stud. This card cannot be traded and is not affected by other player's card effects.	05026
2923cd38-686c-4ab3-8996-94fd989bff9b	Sister Lois Otwell	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-SisterLoisOtwell.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	8	Spades	6	0		2	Draw	1		Drifter	Union-Blessed 0	Shootout: Boot a Miracle attached to this dude to give a dude in your posse +1 bullet and +3 value.	05017
38b1ca04-c236-4d51-80dd-1c283957095e	Félix Amador	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-FLixAmador.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	9	Spades	6	1		1	Draw	2		Drifter	Confederate-Blessed 2	Noon: Boot a Miracle attached to Felix to look at the top card of your deck.	05018
35a3cffb-6a57-4a90-ab93-63f519910c99	Nicodemus Whateley	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-NicodemusWhateley.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	Q	Spades	7	3		1	Stud	3		Drifter	Huckster 3	While your dudes are at in-town deeds, they gain the ability: "Noon,Boot: If this dude has 1 or more influence, give Nicodemus a control point"  At the end of Sundown, or if he is ever at home, Nicodemus loses all his control points.	05019
da32c302-02de-4a5b-89c4-8227dba9f3c7	Rev. Perry Inbody	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-RevPerryInbody.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	3	Spades	3	0		0	Draw	0		Law Dogs	Blessed 2	Noon, Boot: Choose a Law Dog at this or an adjacent location and make a Blessed skill test. If the result of the skill check is 9 or greater, unboot both this dude and the chosen dude.	05008
cdfcd050-f5f1-40df-a10a-4039fb74935d	Zoe Halbrook	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-ZoeHalbrook.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	J	Spades	4	1		0	Draw	2		Law Dogs	Mad Scientist 0	Zoe can only invent Weapon Gadget cards.   Zoe gets a bonus to her Mad Scientist skill equal to the number of Deputies at her location.Zoe gets a bonus to her Mad Scientist skill equal to the number of Deputies at her location.	05009
5167ca6e-657d-4d96-a72b-247b2298abf9	Abram Grothe	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-AbramGrothe.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	Q	Spades	7	1		2	Stud	1		Law Dogs	Experienced 1-Blessed 1-Deputy	Abram cannot use his ability in the first round of a shootout.  Shootout: Abram gets +1 bullets. Boot all Weapons in the opposing posse and reduce their bullet bonuses to 0.	05010
5a2cbed4-9d68-4c5d-acb6-93e2d25b268f	William Specks	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-WilliamSpecks.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	A	Spades	3	1		1	Draw	1		Morgan Cattle Co.	Mad Scientist 2	Noon, Boot: Play a Ranch or Out of Town deed (as Shoppin’), or invent a Gadget. Reduce the cost by William’s Mad Scientist skill.	05011
7d2d0bb3-f477-4076-8739-9479911b95a6	Chuān “Jen” Qí	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-ChuNJenQ.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	5	Spades	3	1		0	Stud	1		Morgan Cattle Co.	Mad Scientist 0	While Jen has a Horse, she gets +1 influence.  While Jen has a Gadget, she gets +2 bullets.	05012
a2b5195e-4d31-41e9-8407-c40ce54cc334	Lane Healey	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-LaneHealey.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	10	Spades	8	2		2	Stud	3		Morgan Cattle Co.	Experienced 1	Noon: Boot Lane's Horse to choose an opposing dude at an adjacent deed. Boot that dude. Lane moves to that deed and calls out the chosen dude.	05013
dfb10d22-9e8f-4031-9249-50cd13ee7203	The Fixer	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-TheFixer.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	A	Spades	2	3		4	Draw	2		The Sloane Gang	Grifter	React, Boot: At the start of the game, discard five cards from your deck. You may place one of those cards in your hand. If that card was an action card that starts a job, unboot The Fixer.	05014
9937f528-6b65-4625-85d8-05a51af488d2	Maria Kingsford	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-MariaKingsford.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	2	Spades	3	0		1	Draw	1		The Sloane Gang	Huckster 0	Add Maria's bounty to each Huckster skill check she makes while in a shootout.	05015
933eccf1-ad0d-4153-8381-a23c6de97a60	Makaio Kaleo, Esq.	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-MakaioKaleoEsq.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	6	Spades	3	0		0	Draw	1		The Sloane Gang		Noon: Move one bounty from one of your dudes to another of your dudes.	05016
6a4d1a94-7e29-465e-9a41-f78389ef49cf	Pagliaccio	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-Pagliaccio.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	2	Spades	2	0		1	Draw	0		The Fourth Ring	Non-Unique-Abomination	Shootout, Boot: One opposing dude gets -1 bullets and -1 value.	05005
aba65d32-3cb2-4677-b000-f4b905c4a16e	Valeria Batten	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-ValeriaBatten.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	4	Spades	4	0		0	Stud	1		The Fourth Ring	Huckster 1	Valeria can invent Mystical gadgets using her Huckster skill (as if it were Mad Scientist).	05006
1ff5d90e-e801-4199-80bc-7313bc8cf99e	Micah Ryse	doomtown-reloaded/faith-and-fear/DoomtownReloaded-FaithAndFear-MicahRyse.jpg	default	Dude	Faith and Fear	Faith and Fear	playerNDeck	9	Spades	7	0		1	Stud	1		The Fourth Ring	Experienced 1-Huckster 1	Shootout: Boot a hex or Mystical goods attached to Micah to give an opposing dude -3 value.	05007
